User;Time;esta/no esta
92714071;57875979; esta
31696504;61559814; no esta
78892841;58088886; esta
24760869;59278858; no esta
21766239;61801734; no esta
42662366;66539861; esta
83115354;55853155; no esta
73092157;52105320; no esta
89955133;52558012; esta
72104316;49536364; no esta
05692061;49946816; esta
53069919;51462334; no esta
00714973;53537211; esta
25709627;59225097; esta
30215314;61427548; esta
31034107;43083465; no esta
88643451;55381263; esta
25588906;63257519; no esta
75334746;51142762; no esta
50243664;56901901; no esta
82136502;51196094; esta
17177756;52222226; no esta
59566492;52942438; esta
95756906;51239615; no esta
13812652;50619668; no esta
39583131;59610804; no esta
77706134;58952458; esta
66556394;44439836; no esta
44771823;47298072; no esta
47405209;57660086; esta
63795282;48034072; no esta
27822255;48477805; esta
89926811;60177843; no esta
81009309;63248132; esta
45621657;60082270; no esta
48645480;44011037; no esta
62104104;44727410; no esta
13790384;48895511; no esta
69940244;56466274; no esta
83883875;45272262; no esta
10127191;45984367; esta
55821338;58512138; no esta
63408490;47708953; esta
10288642;44333597; no esta
99826462;42181919; no esta
21467233;49011564; no esta
78378170;54868410; no esta
15607700;46946073; esta
16695955;53381478; esta
24120748;43944050; no esta
17196798;43892424; no esta
62510219;58485685; no esta
44163732;53453158; no esta
33706979;55818168; esta
19615843;49784256; esta
13328526;56642914; esta
31264834;52160360; no esta
25959646;51011348; no esta
47453314;57931872; no esta
65288208;56445794; no esta
44267150;43776797; esta
32609189;55648356; no esta
44184359;60638642; esta
11943468;60008030; no esta
48601511;49464257; esta
80879486;58070112; no esta
67218117;49114817; esta
63570376;54907237; no esta
34912829;56970167; no esta
49799423;53610172; no esta
57173619;55876622; esta
60116310;58492939; no esta
16169034;62896559; no esta
80309174;52454333; esta
86765537;56927500; no esta
83925855;47094979; esta
79047556;48438551; no esta
20384862;57206967; esta
97663607;53908411; no esta
66770472;58743818; no esta
82171925;58493792; no esta
77026883;61202695; no esta
32549694;65318743; no esta
55709655;70517669; no esta
62385752;55976035; esta
38261177;55900515; esta
57041907;56940727; no esta
83991349;58516832; esta
51090557;64093358; no esta
22299715;53587558; no esta
27245033;53046545; esta
00007284;58626485; esta
96516634;46044954; esta
18637238;64735064; esta
60070723;55609956; no esta
81905328;61051655; esta
21595370;57807286; esta
90728272;63344986; no esta
84818054;57795766; no esta
72827896;66086742; no esta
40707025;50306922; no esta
00500027;47993112; no esta
28076157;40221815; esta
14934886;55438009; no esta
57649054;59801523; no esta
66191397;60272136; no esta
35714089;58632885; esta
30779148;62194693; no esta
04244812;62042374; no esta
53075993;58332939; esta
35939316;58411018; no esta
57681655;63994372; no esta
18539358;64286211; no esta
78082084;57376353; no esta
04465971;62020187; no esta
82490158;59295070; no esta
68152331;55673955; no esta
46779466;55951289; no esta
28371611;63405572; no esta
25597525;59288244; no esta
58420569;52278973; no esta
82880682;62010801; no esta
28852576;43752904; esta
20716467;56779874; no esta
39732035;43277171; no esta
29526920;47723885; no esta
75298963;67094528; no esta
13937770;60521736; no esta
58713487;50834708; no esta
17584109;54018918; esta
71314934;52001214; esta
82693428;58429365; no esta
06681855;51076202; no esta
24218527;52645479; no esta
80471366;48786711; esta
34504078;59470004; no esta
64391865;44583197; esta
28885159;63897518; no esta
36490104;55690596; no esta
50682583;54406757; no esta
40113740;59205898; no esta
47962300;64107438; esta
38953401;63543812; no esta
30773693;52431293; no esta
96678745;41901173; no esta
75750003;56837900; no esta
10320503;52837053; no esta
75904632;45239409; no esta
56942182;58691338; no esta
33616694;63566852; no esta
72093724;58110219; esta
05122789;54407184; no esta
18051860;56834487; esta
35373290;52602386; no esta
82426765;49183510; no esta
33497219;50718655; no esta
22363782;43825010; no esta
12933680;49046977; no esta
26168423;57223180; esta
93352340;48753431; no esta
91602262;56188515; esta
57379952;55308302; no esta
69260131;58038539; no esta
02596654;56160781; no esta
41595683;46871833; esta
18597097;51108201; no esta
29040265;55002383; no esta
15351966;50611562; no esta
41468918;59793844; no esta
42047290;49747137; esta
51866552;55985422; no esta
45860569;49673323; no esta
90841698;45728368; esta
11458410;51411135; no esta
54098087;46894020; esta
08045057;48235885; no esta
97049946;50242923; no esta
95618823;58608565; no esta
76193546;52368146; no esta
34224268;48260205; no esta
55841291;57509473; no esta
64103928;55026703; no esta
11258054;51112468; no esta
48944457;50149483; esta
54592439;57686113; no esta
00418189;60630962; esta
79143720;41314933; no esta
55426884;53903291; no esta
31864286;56300301; no esta
78071894;50087190; esta
73171244;54247610; no esta
35076298;53934011; esta
47380181;47170073; no esta
70810001;58335925; esta
67435306;54634170; no esta
93990511;46265967; esta
10565777;55184569; no esta
55275505;51094975; no esta
20132328;46987886; no esta
82977870;24363062; esta
60177682;45967301; no esta
89241751;50449002; esta
47761072;57939126; no esta
59349399;49810283; no esta
59797588;46189594; esta
09040788;53267985; no esta
04632251;52587879; no esta
56697067;52182119; no esta
57287657;53591825; no esta
22172058;57471500; esta
64737141;55672248; esta
32495860;45662235; esta
00883281;47601432; no esta
52358958;50280469; no esta
70470355;51869800; no esta
74986968;48383938; no esta
50410352;49528683; esta
72152221;59410697; no esta
26325236;62216454; no esta
51021701;59310004; no esta
14231768;61320455; no esta
99561053;58774112; no esta
08723176;61816241; esta
72688771;60288777; no esta
48025927;59996510; no esta
77312970;59926964; no esta
91686304;62680666; esta
67754595;57501367; no esta
03915612;50618816; no esta
78185674;48805911; no esta
78158611;59837364; esta
10881610;61528668; no esta
48172818;53916091; no esta
77727473;53175399; no esta
78876967;52845159; no esta
03879471;58775818; no esta
60242465;42535625; no esta
87511773;60377950; no esta
07459944;53583718; no esta
08353039;45469381; no esta
52901363;43588637; no esta
22448865;48488045; no esta
54213503;60886109; esta
84473746;59431177; no esta
33144207;57186060; no esta
23879401;60875016; no esta
63830126;51336467; no esta
22510685;56727821; no esta
14165211;55443982; no esta
80213821;54669157; no esta
76311182;53874705; no esta
33798987;50191296; no esta
38657301;56936460; no esta
66254842;63400453; no esta
15744254;62222427; esta
24868705;59798110; esta
63558374;49945963; no esta
31129078;49140844; no esta
41125195;51847186; no esta
81910974;49436524; no esta
14009192;56879287; esta
86860682;57226167; no esta
44793809;52399719; no esta
40703206;43991837; no esta
32047877;52776892; no esta
14811049;52773479; esta
82428269;51632573; no esta
54140955;46250607; esta
41188676;50794175; no esta
30623518;60401842; no esta
69381064;58184885; no esta
67846571;56571661; no esta
59545700;60532829; no esta
70778768;55741369; esta
40189311;53205266; no esta
43775202;57237260; no esta
40012844;64272558; no esta
12685306;53889637; esta
78675057;42272373; no esta
18016402;50856895; no esta
16215696;64354904; no esta
00567478;53449745; no esta
09245309;38312484; no esta
33074676;51928253; no esta
29547053;59694004; esta
91301215;59644937; no esta
75661868;60434269; esta
53925860;54614543; esta
06379368;53582438; no esta
89775963;54427664; no esta
59259990;56200888; esta
11786004;57532087; no esta
24973286;56302861; no esta
97397407;59320671; esta
14857075;57975819; no esta
68576398;59553204; no esta
53652185;52753853; esta
44666633;64043865; no esta
51732115;53144252; esta
45925167;53555131; no esta
94314424;59893684; no esta
34375602;47278446; esta
20182805;46593647; esta
89969856;50761322; no esta
13730001;51922707; no esta
55221763;54825316; no esta
58557889;61008136; no esta
76842348;54805264; no esta
75531219;52682599; no esta
19775304;56222648; no esta
50012081;42427252; no esta
19688211;48261058; no esta
80163963;51688040; no esta
48366822;58443872; esta
08660201;53905425; no esta
12108872;55666702; esta
10972172;53998011; no esta
71633607;61679708; no esta
11628779;62793307; no esta
31333664;38560804; no esta
04102124;46490821; no esta
98471508;59200777; esta
25144047;51713641; no esta
69195131;45668635; esta
21989495;61812401; no esta
21118551;51354814; no esta
74246120;61231282; no esta
47955101;59634271; no esta
10194131;62673413; no esta
51932820;62011654; esta
36718451;58785205; no esta
13705585;59342858; no esta
18531699;62042800; no esta
87049702;79257072; no esta
59389874;62274907; esta
60344664;64234584; no esta
56875560;64884397; no esta
89594980;50416149; esta
12902540;53166012; no esta
51643858;42361972; esta
29004838;60243549; esta
20660126;47138073; no esta
05983748;47356099; esta
47707539;54242490; no esta
30627005;52225639; esta
37113220;55418383; no esta
73016872;51551080; esta
81712608;54012944; no esta
32160992;50148629; esta
00225244;48715457; no esta
68953509;51547240; esta
35624828;57632353; no esta
61383882;54454117; esta
74783221;57977953; no esta
49583229;60240136; no esta
43053261;59419230; esta
62328087;65104984; no esta
17967308;51627454; no esta
40356840;53800891; esta
18859200;47774232; no esta
16619758;48294339; no esta
01591062;62625199; no esta
66676882;59376990; no esta
14079706;62110214; esta
68672185;62207067; no esta
72624465;56666808; no esta
63650969;53244518; no esta
67227083;57238967; no esta
84783637;63765679; no esta
06125147;54200251; no esta
92344592;55836941; no esta
95762614;49898603; no esta
82970392;52764092; no esta
10745229;39297230; no esta
25013942;47008366; no esta
56182803;47686339; no esta
52172850;61331975; no esta
18189141;50111509; esta
14972303;53858064; no esta
45264327;38997283; no esta
10901079;62029574; esta
07028948;55206330; no esta
84734103;53442491; no esta
74854474;44316957; no esta
68908641;54059451; no esta
50011459;62292827; no esta
34233614;51679934; no esta
63330338;53540625; esta
21676307;46625220; no esta
94627270;60361736; no esta
21339323;52730386; no esta
39045892;49707883; no esta
00543606;43249012; esta
18888737;53489424; no esta
41113440;54811664; no esta
11260370;40839628; no esta
12457411;53605905; no esta
46556945;55830968; no esta
58564227;58378592; no esta
26204370;56913847; no esta
65652997;64620718; no esta
05613101;55238329; esta
39564345;48029378; no esta
43339570;57813686; no esta
32224561;56025528; no esta
59543374;57311073; no esta
94201603;47555353; no esta
26235426;50536896; esta
67894170;54801423; esta
79407436;47331780; esta
63313841;55419235; no esta
96938842;61805148; no esta
51724194;42130719; no esta
86429240;43935517; no esta
81825517;57457420; no esta
60806937;54421690; esta
01679761;51362068; esta
59067889;55792568; esta
04775671;45000049; no esta
08351077;121482938; no esta
82221849;50943508; no esta
52827150;58324405; no esta
51378685;58005685; no esta
68327954;42811252; no esta
29996113;55858275; no esta
03679645;53793212; no esta
73869738;55333049; no esta
87221102;54771130; no esta
53254981;55924408; esta
76646348;59325364; no esta
18382527;65856769; no esta
36567646;48262765; esta
33505647;55739235; esta
14626182;51744360; no esta
80017755;41101174; esta
38742106;56160354; esta
26970053;61318322; no esta
26088193;61454428; no esta
05193170;62916613; no esta
83586158;61138695; esta
52752413;62930693; no esta
55357771;61046535; no esta
83520912;60796082; no esta
22736038;59301044; esta
13779801;61845254; no esta
80884645;58030006; no esta
65393000;53830758; no esta
81805275;49770603; no esta
46184963;52808892; esta
10253632;54986596; no esta
99008683;52805906; no esta
83605413;50785642; no esta
97298902;43572851; no esta
98325617;50393535; no esta
31283946;56432994; no esta
13941406;54032144; no esta
53393143;40242296; no esta
75551980;52032361; no esta
98432759;55356942; no esta
96223215;62938373; no esta
17212942;41463840; no esta
84524035;57864459; no esta
32069886;51446974; esta
26431397;54390544; no esta
47650966;52808465; no esta
90048097;55972195; no esta
45117566;54858170; no esta
45529667;46277488; no esta
46959309;44234610; esta
27751367;58993844; no esta
70923713;65006851; no esta
41516586;53853371; esta
83933020;66459222; no esta
58078290;60051550; esta
57926913;59083445; no esta
30507412;55873208; no esta
42605353;56093369; no esta
51244635;63569412; no esta
99859070;50213482; esta
19921453;46800154; no esta
34258137;48150552; no esta
38901539;49360150; esta
12026105;53562812; esta
64696798;46917060; no esta
55722421;45119942; esta
03534114;43958984; no esta
81533481;67015168; no esta
66080729;64255064; esta
84684792;48293059; no esta
15878764;55489635; esta
39302422;54166971; no esta
87587857;57782539; no esta
02311029;49783403; no esta
84900928;49828629; no esta
34633490;60447496; no esta
09752285;51559187; esta
37212733;47622339; esta
50023688;45629382; no esta
03762175;45264582; no esta
25298071;47557913; no esta
06407940;60791816; no esta
84540272;60713309; no esta
91015516;57945953; no esta
34489269;52531559; no esta
86105322;54849209; no esta
06009650;54018918; no esta
46124263;46286874; esta
03072997;50855188; no esta
61168365;45183089; esta
93510669;65507756; no esta
17301697;56620301; esta
19726600;56797794; esta
83639068;53832464; esta
91016146;66080769; esta
29701636;51299348; no esta
12054384;40521761; esta
57758021;55705102; no esta
21635963;54288571; esta
35284286;59332617; no esta
08038522;46577007; no esta
18336291;45390448; no esta
66016352;60704349; esta
65106436;59624884; esta
91208593;40858828; no esta
72894550;50169536; no esta
23545645;19933841; esta
09779617;56720994; no esta
24130313;52370280; esta
41106989;44626289; esta
25372143;56004195; no esta
01605120;54724623; no esta
60255059;59713204; esta
71804230;58555232; esta
85179483;56307555; esta
48503448;45024369; no esta
09123808;54513423; no esta
67289290;50376469; esta
19602017;65377196; no esta
89087760;50692628; esta
33133251;56854541; no esta
68009070;51500734; no esta
32134734;56698808; esta
49113635;61143388; no esta
15721461;50447722; esta
71280046;58033846; esta
87592280;57327713; no esta
18837589;58640138; esta
33241681;54392251; esta
49027543;61524402; esta
14730669;63097519; no esta
18855709;58542432; esta
59272214;58202379; no esta
44202902;60715016; esta
00659026;60149256; no esta
62731930;61986054; esta
68256078;61398961; esta
33577936;60367709; no esta
44110316;56722274; no esta
05650695;55052730; no esta
16049906;51922280; no esta
76368135;55454649; esta
08272069;40125388; no esta
48960277;52854545; no esta
69314266;39915043; esta
51736169;43050611; esta
59000359;64048558; no esta
08551932;54248464; esta
88953654;44230343; no esta
03112867;49837163; esta
72574893;63384238; no esta
04778301;48540098; no esta
63990680;47079193; no esta
82494109;59612937; esta
68982712;54739556; esta
60484976;56167181; no esta
08519585;52838333; no esta
39364534;52990225; no esta
34601891;59864244; esta
97396682;55977742; no esta
74025177;50004416; no esta
19555028;54672996; no esta
09650045;50529642; no esta
82564721;58701578; no esta
63939130;60660829; no esta
94910739;63411972; esta
23729127;60348509; no esta
56648364;52589586; esta
63842277;46274927; no esta
15729960;51362920; no esta
58144405;59993097; esta
45767834;51067241; no esta
48618496;51915880; esta
66939545;50362815; no esta
03800987;47121859; no esta
92371213;58219872; no esta
99151109;45422022; no esta
12493830;55376143; esta
73504959;43911624; no esta
20091001;40603255; esta
79462828;50218175; no esta
64174319;56079288; no esta
88792386;44774343; no esta
49062987;56684301; esta
68138240;59253258; no esta
65356228;52611346; no esta
18737549;49167297; no esta
73913684;57613153; no esta
53994879;50652095; esta
70098840;58721205; esta
22335375;55379555; esta
74227470;60299443; esta
55609277;56911287; no esta
82061702;52167613; esta
14689344;50007829; no esta
21766224;59847604; esta
53182284;54500197; no esta
60883296;44668529; no esta
53247784;66786048; no esta
01577320;50272362; no esta
60533836;42448586; no esta
28215944;53036732; esta
16315886;55172623; no esta
67402518;49771883; no esta
12167470;52078866; esta
33985850;46371354; no esta
25214097;58409312; no esta
76413458;57744993; no esta
81277211;48796097; esta
07510267;42339786; no esta
19599491;51559614; esta
65261840;63100080; no esta
29280501;53508198; no esta
40925185;64374531; esta
12385476;60538376; esta
50849233;57522699; esta
00429441;54998543; no esta
08587399;49846977; esta
22918274;63464879; no esta
16107119;37653285; esta
83219730;56109154; no esta
56412630;49619990; no esta
56977592;47391939; esta
05731629;48953111; no esta
70022861;57803019; no esta
80123239;56919821; esta
29242133;59890270; no esta
80875538;49782122; no esta
06310758;55586915; esta
14643733;64335704; no esta
25809621;52769212; no esta
22604362;48358338; no esta
93176122;52256360; esta
04263584;55113743; no esta
57674842;55019023; esta
73444649;43939357; no esta
47880951;53437798; esta
85608352;53596518; no esta
82317560;56692407; no esta
02278193;57968993; no esta
32025475;59336884; no esta
15188446;64126211; no esta
83021307;61496668; no esta
15376949;53127185; no esta
18164940;63322799; no esta
36188415;62217734; no esta
86027992;65084930; no esta
94951723;65035436; no esta
01412005;61691227; esta
76638801;60628829; esta
65789576;56551607; no esta
88948866;55990115; no esta
76884876;65380609; no esta
41703391;51455081; esta
99872432;51402174; esta
67050744;61095176; no esta
74013694;55044196; no esta
35672867;59143605; no esta
98982297;44805490; esta
67788297;54518970; esta
68395023;48884844; esta
18031164;57738166; no esta
52404388;53550865; no esta
20908841;47150020; no esta
53745254;60118963; no esta
52182505;57200141; no esta
65177891;53403238; no esta
11005250;50925162; no esta
86688476;52906173; no esta
14831232;54335503; no esta
81832854;54588517; no esta
79828223;58771978; esta
49288056;55875768; no esta
82745611;49459137; no esta
34224736;56045155; esta
52873870;63156399; no esta
51611887;62187440; no esta
28393173;54157158; no esta
76681230;54801850; no esta
24813298;54007824; esta
12696550;56931340; no esta
66772658;55403022; no esta
90383731;54383717; no esta
84353169;56315661; no esta
12025850;56145422; no esta
53012453;53103719; no esta
85508041;58397792; no esta
17493094;60394589; esta
59567641;52467987; no esta
18556770;47997378; no esta
51769068;58642272; esta
98349767;51862973; no esta
43101051;42710559; no esta
61253994;57232993; no esta
21434233;50971241; no esta
25922620;42653385; no esta
78505556;49160471; esta
79745546;56109155; no esta
73516479;48998338; no esta
17439166;55514809; no esta
78712084;50626922; esta
77628719;43037385; esta
70646048;54245050; no esta
58146416;56481208; no esta
37330122;44791409; no esta
53165446;46371781; no esta
22487340;52945426; no esta
79727716;54812089; no esta
47570416;55858702; no esta
02206945;46738287; no esta
16766152;43891998; no esta
85202757;63522906; esta
87016248;19630908; esta
28779376;59495178; no esta
34980274;54288997; no esta
04379194;54873957; no esta
14035955;47612952; no esta
50683684;51705961; no esta
90022968;49075137; esta
00749635;57739446; no esta
80382511;44753863; no esta
13761044;50692628; esta
12818481;47829272; no esta
17277387;55592036; esta
54695402;56536675; esta
00745150;53368251; no esta
95596117;45106716; no esta
65987058;57192887; no esta
63058356;54453690; no esta
59059460;45966448; esta
93365039;48082285; no esta
22833738;42634612; no esta
53059808;54926009; no esta
63983493;62542000; esta
38978439;52252946; no esta
83922684;56428728; no esta
52301447;56145848; no esta
02873448;51690601; no esta
98148065;42356426; esta
14369265;50394389; esta
52218230;63103066; esta
65294689;56078861; esta
98614325;50227989; esta
75557022;43843784; esta
01996158;58783925; esta
03976987;42091893; no esta
99972209;51446974; esta
27339385;49936576; esta
32757336;50850922; esta
14125641;57682272; esta
13235994;63123546; no esta
66737182;61299121; esta
31819448;62524507; no esta
47954727;59656030; esta
90119930;54593636; no esta
36870856;57605473; no esta
31942559;62393946; no esta
40211673;60576776; no esta
90442173;54828730; no esta
54874651;62908080; no esta
17814234;65026477; esta
29482648;58636725; no esta
25273590;45308955; esta
38912432;54918757; no esta
22687880;47302766; no esta
33976340;60497842; no esta
79498908;43829704; esta
90796941;65402370; no esta
81804342;61332828; esta
62995474;58015499; esta
74675687;54185317; esta
87886602;57916940; esta
34289990;40185975; no esta
98215461;56243981; no esta
16742128;57070433; no esta
83026743;58002273; no esta
52572429;49621270; esta
50343841;50244203; esta
39944330;43397491; no esta
16063888;64899330; esta
40022292;59608244; no esta
38614027;51529748; esta
80435667;59306164; esta
32842923;47272899; no esta
22250328;54520677; no esta
52525029;56038328; esta
47258676;58233526; no esta
05826559;62092720; no esta
93961519;57009847; esta
29254233;54744250; no esta
29501402;58520245; no esta
00578794;57005154; esta
71838154;47426500; no esta
06484182;47622766; esta
77441947;55542542; no esta
56007107;52455186; no esta
64305484;6317218; esta
87090060;47559619; no esta
47354156;49377643; no esta
44825384;47694872; no esta
88497917;51899666; no esta
56179988;50987881; no esta
81566194;40088269; esta
03034764;53169425; esta
87856431;56474381; no esta
12966926;52655719; no esta
09287919;45820101; no esta
14894576;45793222; no esta
49549009;55939341; no esta
35685198;46343621; no esta
51149270;46829594; no esta
02528173;52707346; no esta
59426334;51704254; no esta
12534809;61594375; no esta
93372617;55203769; esta
17112897;61418162; no esta
13528639;53217638; esta
13465609;55477262; no esta
52495719;40940321; esta
10394257;47162820; no esta
27460095;54709690; no esta
59061780;54617530; esta
22151484;46575300; no esta
70313232;57551713; no esta
94197482;58102539; no esta
29427241;53467665; esta
56910457;46284315; no esta
65418199;54147344; no esta
69749598;48267885; esta
16967028;57829899; no esta
69079960;43652638; esta
03380892;51618494; no esta
65362937;55127823; no esta
98705523;58424672; esta
66207950;58552245; no esta
16791655;56506381; no esta
21574060;56767074; no esta
34049546;57730913; no esta
96312215;53158332; no esta
87296609;52606652; no esta
58934319;60911708; no esta
86636328;42685812; no esta
84205493;44711196; no esta
82788869;44180423; no esta
58674501;61552561; esta
22442424;53763772; no esta
45182837;39284856; no esta
63255150;62081627; no esta
23819781;57526967; no esta
17052472;49963456; no esta
50032640;48844310; no esta
08162242;57083234; no esta
78606756;44917275; no esta
90989204;53893477; no esta
53387417;49145538; no esta
97739441;64534531; esta
29768787;59150857; esta
59307835;54897423; no esta
35891274;58212192; no esta
00837936;42975091; no esta
90422508;54955876; no esta
85912798;54257851; no esta
93132493;52601533; esta
27993828;65580716; no esta
40338912;61689521; esta
62091240;59430750; no esta
52942614;59194378; esta
93718132;60496136; no esta
86732193;62689199; esta
15192809;56476087; no esta
86340587;60624562; no esta
13934132;62537306; no esta
14269082;63688878; no esta
22384576;60063923; no esta
82887712;58483979; esta
03315704;59220831; esta
43947741;52884839; esta
39786901;57393420; no esta
60551516;51104361; no esta
32633815;49913110; esta
64944919;54395664; no esta
76194147;53427559; esta
97986919;59556190; no esta
10538452;62218160; no esta
38607523;47919725; esta
98325970;50785642; esta
11496951;52819132; no esta
16770496;55504142; no esta
69847814;53108839; no esta
81423006;53829478; no esta
51174702;65449730; esta
73072396;61414749; no esta
15415864;53961744; esta
74110606;57642167; no esta
74060304;62899546; esta
25556724;57219340; no esta
38907859;44956103; esta
23600263;48546071; no esta
86773132;63614212; no esta
87922976;60467549; no esta
55640155;53628091; esta
04927843;61263281; no esta
00293029;56036195; no esta
65331778;43399198; no esta
35109995;42070133; esta
20894919;45640475; no esta
55431903;58352138; esta
81040509;60111710; esta
36670503;48450071; no esta
44699503;51107775; esta
70201717;61501788; esta
39257404;50468202; esta
19230399;38777124; no esta
73786687;56582327; no esta
26416635;52182973; no esta
68722554;58351712; no esta
06773812;58463926; esta
43427148;45148956; no esta
82923205;56822114; esta
18928996;51588627; no esta
29943665;43612958; no esta
68476201;50361536; no esta
05622656;51026708; no esta
79895938;50891882; no esta
11139431;56450061; no esta
29556392;49162604; no esta
93994452;61173682; no esta
21731005;56637794; esta
51262155;43725171; no esta
00395735;44342130; no esta
42044429;55511823; no esta
63998775;48179139; no esta
76123880;50987028; no esta
64166480;44910449; no esta
12868199;50029589; no esta
72421872;48538391; esta
77369769;51103508; esta
93319638;49188204; no esta
69570899;49298710; no esta
66446292;66286422; no esta
24769221;46815940; esta
79838962;43749918; no esta
13753932;45608049; no esta
79927911;52357907; no esta
61035177;52761959; no esta
99180753;46000155; no esta
26451169;60053683; esta
84954746;62115761; esta
99013738;51375295; no esta
02893735;58037685; esta
57354614;55254116; no esta
60919579;49812843; no esta
98827058;44904049; no esta
22009555;45921648; no esta
02203690;59970056; esta
58673904;62773253; esta
70717554;50589802; no esta
13485953;54220304; no esta
18806037;51923133; no esta
46598650;47673965; esta
87019481;56592568; no esta
67176784;39197389; esta
11700640;58255712; esta
14171424;58060725; esta
87574032;52487186; no esta
02814512;47038659; esta
88416403;57131020; no esta
28369152;50295829; no esta
54333939;39768270; esta
48281446;60185096; no esta
76856102;55238329; no esta
01395715;62762159; no esta
85436066;49778283; no esta
47022355;47215726; no esta
48937701;53632358; no esta
31504394;63207599; no esta
95530704;62437466; no esta
63719356;53534224; no esta
50756184;57189047; esta
04366714;61645148; esta
07803581;60401842; no esta
06308947;53098598; no esta
60276252;57236406; esta
51816922;64918957; no esta
15399906;63433305; no esta
34540422;40837494; esta
93450074;42897438; no esta
67220489;60873735; no esta
96693482;47586926; esta
21997039;42043679; no esta
00072069;39232377; no esta
15712318;50237803; esta
48923291;59381684; no esta
27657425;57807286; no esta
89819861;46461807; no esta
13573546;53995878; no esta
50496215;44889969; esta
41878268;57804726; esta
51657103;48479938; no esta
24794042;48627991; no esta
73876654;57982646; esta
28997744;50603882; no esta
55265762;59182431; esta
19065814;53812837; esta
35552960;58307338; no esta
46692393;56868194; no esta
92093158;44196637; no esta
20118486;59671391; no esta
94711751;57604620; no esta
68343001;52866493; no esta
81715097;57893899; no esta
44102167;61756507; no esta
69830570;61435655; no esta
33233678;54189584; no esta
77595763;61916081; no esta
93104490;59864243; esta
82229270;51972627; esta
97665908;46610714; no esta
29987888;46151194; no esta
08091062;50315029; no esta
17962611;56227342; no esta
62670652;50157162; no esta
42891726;53557264; no esta
85815224;56804620; no esta
16616570;54835556; no esta
85529547;42431092; no esta
37322941;46941380; no esta
55242387;65552556; no esta
68790241;57692513; no esta
83843356;54710543; no esta
43991397;57808139; esta
65820509;53637904; esta
71287645;50217750; no esta
13949248;55354383; esta
28560776;51793001; no esta
20886575;48373698; no esta
40382589;44234610; esta
37131296;49211670; esta
25075930;48798231; no esta
17034473;60395016; no esta
26122930;49771030; no esta
04448473;53638758; no esta
12558535;59375710; no esta
13278953;56974861; esta
28085204;50468202; no esta
30130567;44001224; no esta
46548774;52203453; no esta
41588661;48859244; esta
13369953;49881109; esta
18591515;41251787; esta
67872111;61182642; no esta
84177780;57261580; no esta
16587954;54087184; no esta
45046382;50031723; no esta
54353431;58812938; no esta
15369689;41820107; no esta
23982644;54212624; no esta
63813230;49187350; esta
34103645;63735385; no esta
56392383;50980201; esta
36611875;43843357; esta
82727108;53266278; no esta
42881968;48374552; esta
91922466;51898813; no esta
15072402;53163879; no esta
46439628;35583528; esta
73751822;59544670; esta
25028103;54044091; no esta
84274730;50725482; esta
10543940;52905746; no esta
05234563;59071071; no esta
21458820;56723127; no esta
58509277;51155135; no esta
50298195;51773374; esta
62106879;58201525; no esta
61671221;55658168; no esta
80203379;42824052; esta
45015584;47101379; esta
31058112;58686218; esta
81321887;55982861; no esta
98002583;48679191; no esta
77384299;54820623; esta
75497372;59063391; esta
74260553;17838910; esta
26459287;51430761; no esta
38807687;49159617; no esta
39117363;47541699; esta
13381745;61682695; no esta
31547044;58365792; esta
59393443;59391924; no esta
16432111;62035974; esta
92557675;61505202; no esta
77231615;55427769; no esta
78228103;58383712; no esta
99007617;61230855; no esta
19732476;61710001; no esta
73973898;56307128; no esta
75020871;64187224; no esta
64676026;62623067; no esta
07930621;51300628; no esta
63035884;54742116; esta
19862211;55973048; no esta
83090969;57651553; esta
55018400;49774016; no esta
13831388;44659569; esta
06507826;53729211; no esta
54460347;45777008; no esta
05494894;48949271; esta
85146124;44640796; no esta
25570026;49373804; no esta
73694503;58675125; no esta
37066262;79859525; no esta
55024004;54113637; no esta
90562127;60904456; no esta
79411476;53704038; esta
80951371;54818490; no esta
24117782;42638025; esta
47195188;52480787; no esta
18122986;57934433; esta
87409500;55933795; esta
53875655;55862542; no esta
52455811;60507229; no esta
28505161;53122066; no esta
57245085;52100627; no esta
90138674;57180940; no esta
07396630;62634160; no esta
72477990;60529842; esta
28958843;62839813; no esta
52867562;50487829; esta
43438658;62825306; no esta
19911939;51867667; no esta
40181589;53216785; no esta
48565413;63864665; esta
44190790;60129203; no esta
01150481;52373266; no esta
12878526;48249964; no esta
86430604;56688568; no esta
55649353;53973691; esta
90817235;58508298; no esta
02529030;49464257; no esta
90944003;44560583; esta
56840111;55110330; esta
29477971;61368242; no esta
75276577;59270324; no esta
07294482;54594064; esta
12728388;55834382; esta
50858855;51019028; no esta
91783886;49996736; esta
27403113;61584135; no esta
53245284;49625537; no esta
23741506;53578171; no esta
42465997;53694652; no esta
47182861;60873308; no esta
30720221;57011981; no esta
21374575;42995571; no esta
86246184;42353013; no esta
84684425;67033514; no esta
61029697;57076834; esta
89666856;58806538; no esta
40662667;45525701; no esta
85927583;60514056; esta
49572971;61108829; esta
70169190;55827555; no esta
28761204;58935392; no esta
71659269;61832028; no esta
15714853;49792363; no esta
87931445;54228410; no esta
15740055;44862662; esta
51509831;54454970; no esta
66600362;50391829; no esta
59944057;52649319; esta
47802504;65269250; no esta
38355924;50550975; esta
80651690;47273326; esta
10215937;53495398; no esta
57905037;45580742; esta
92123104;56118542; no esta
