User;Time;esta/no esta
80598239;92586; esta
88774248;61262428; no esta
41634120;62070534; no esta
22240256;253867; esta
13779385;1328211; esta
06579096;62471600; no esta
15082057;60012723; no esta
65353772;754773; esta
90386495;62594053; no esta
28475184;60561416; no esta
83378916;60729096; no esta
42197618;62373040; no esta
24631074;61433522; no esta
01382027;1016745; esta
71541440;59256244; no esta
74005194;679680; esta
94492855;62750213; no esta
39421897;823039; esta
57124145;135253; esta
89049702;60880988; no esta
63010591;338773; esta
50158423;59658164; no esta
47430925;186026; esta
44516772;840959; esta
09855266;61798320; no esta
98348862;57672033; no esta
21634932;649812; esta
87055506;1080319; esta
64916491;62294107; no esta
19007030;59371871; no esta
61933398;58614539; no esta
12348049;1030399; esta
72163181;145493; esta
38926282;60392029; no esta
85339147;60976136; no esta
82460987;842239; esta
46398328;61900721; no esta
37600617;56991927; no esta
25708495;59970909; no esta
55632667;60042590; no esta
17272079;60524296; no esta
67544330;374613; esta
46926063;956159; esta
32749014;59751177; no esta
85297187;60396296; no esta
74098676;58968245; no esta
64335062;702292; esta
02177450;59525897; no esta
85795340;599893; esta
93319917;58761738; no esta
89118129;60769629; no esta
48823436;60057523; no esta
89963345;61982641; no esta
45431000;58904245; no esta
95661333;60762802; no esta
07848728;63188826; no esta
07490706;63091973; no esta
56042324;376747; esta
41428191;55462755; no esta
62194234;55451235; no esta
85436725;60337416; no esta
15420395;62043654; no esta
34323632;61499228; no esta
36834219;58636299; no esta
27250934;60848562; no esta
36981697;60788829; no esta
58590961;61382748; no esta
10151494;61221895; no esta
88270521;497919; esta
90092888;58710112; no esta
75061016;690346; esta
85142332;61631921; no esta
49339578;909652; esta
64740402;59191818; no esta
50411395;61279495; no esta
27870933;61103282; no esta
60184821;60923655; no esta
06445408;59150431; no esta
54582659;502186; esta
61140129;59975603; no esta
72721149;61057628; no esta
05266398;60712882; no esta
93923722;60800349; no esta
23713377;59048458; no esta
40516473;546986; esta
25666367;61158748; no esta
93852231;59829257; no esta
05910745;587946; esta
32177826;60506802; no esta
95274897;44374; esta
27304323;59794270; no esta
71077320;62016774; no esta
39569264;61118215; no esta
21651194;52891239; no esta
46778264;59665417; no esta
76797056;56936887; no esta
84218535;60807602; no esta
22000811;167680; esta
75653015;58492938; no esta
16513377;845652; esta
55480193;57898166; no esta
64476208;63139759; no esta
88995826;273920; esta
40999012;60900189; no esta
72560631;713385; esta
74862942;875092; esta
81981264;61832881; no esta
00303791;59658590; no esta
56582729;919893; esta
22925791;427093; esta
95991186;63122266; no esta
13582374;67482367; no esta
85282282;62428934; no esta
68393090;61697201; no esta
69971047;60204723; no esta
26184048;61570908; no esta
42938162;65098157; no esta
59520259;64258904; no esta
68999110;931412; esta
23715752;63544239; no esta
84101040;65835009; no esta
01969261;66468182; no esta
40159119;1055572; esta
73683380;39483683; esta
87246574;64729091; no esta
71653294;62940506; no esta
08491941;64239704; no esta
78072347;165974; esta
02474268;63791279; no esta
12749790;61567068; no esta
13069876;1097385; esta
12404499;65872982; no esta
63288527;164693; esta
85447132;67687166; no esta
17576068;629333; esta
63651513;57963445; no esta
39728709;687786; esta
49767763;1091411; esta
71955587;68971431; no esta
69195836;1227519; esta
33364222;12800; esta
44427704;161706; esta
19123650;59894110; no esta
43237786;55981582; no esta
86210664;948052; esta
83851331;59953417; no esta
71172102;73805985; no esta
68110881;60868189; no esta
01990587;97846915; no esta
20425335;59075765; no esta
67916245;61974960; no esta
18768712;83576213; no esta
72905278;174933; esta
15414846;59329631; no esta
99076459;61586695; no esta
15068206;55130383; no esta
64250241;59277150; no esta
57038366;304213; esta
24185423;57530380; no esta
56169725;60827229; no esta
04144587;61620828; no esta
47734361;59302751; no esta
11556476;59618484; no esta
26373478;1110612; esta
91325592;58682378; no esta
72614888;60718429; no esta
60874316;63205892; no esta
14714994;486826; esta
60852779;13653; esta
92938505;61840988; no esta
35189219;61714267; no esta
83340504;61489415; no esta
99146800;64065625; no esta
87744413;946772; esta
93428278;59356937; no esta
21840050;561066; esta
67442073;58384992; no esta
34775682;479146; esta
69186087;56963767; no esta
80552972;56843448; no esta
36552948;57992032; no esta
01018853;58571871; no esta
38531926;59499017; no esta
87319825;59997363; no esta
69772571;58667871; no esta
33186580;367359; esta
84242252;64873304; no esta
81815847;58178912; no esta
01181272;680106; esta
94190767;58745951; no esta
58937447;64095491; no esta
78313746;66518528; no esta
98758658;61905415; no esta
68872918;1301332; esta
42443680;65028610; no esta
58522835;122453; esta
65760610;62315440; no esta
80870707;58049206; no esta
02509644;62249307; no esta
79573892;61263708; no esta
44687004;59161951; no esta
01701959;61820934; no esta
07670975;60014004; no esta
53660830;1280425; esta
13107129;62672560; no esta
38528884;63390213; no esta
27687544;58982751; no esta
24204280;621226; esta
96142795;63028826; no esta
08787430;360106; esta
95653821;873386; esta
74297808;60132190; no esta
83026471;40534; esta
72729675;63926958; no esta
73644413;159147; esta
94696305;596479; esta
15711685;830292; esta
59330271;62374746; no esta
39938934;798292; esta
70239469;59881310; no esta
84230580;62574000; no esta
42450886;817492; esta
99810256;1229225; esta
88534407;62098268; no esta
02735745;60131336; no esta
05786355;60421896; no esta
59736967;334080; esta
48594202;61273948; no esta
62476375;60080563; no esta
44990387;58950751; no esta
18625063;61597788; no esta
21430233;61462962; no esta
13178984;145066; esta
23944639;58335925; no esta
73537662;1036372; esta
08538971;967679; esta
86785691;939945; esta
22093721;1171625; esta
06059377;58747232; no esta
81603941;62897840; no esta
84689430;59942750; no esta
56950855;62177627; no esta
61321159;55390649; no esta
20882410;57094753; no esta
78188883;61632774; no esta
28130635;63234479; no esta
87014415;63699119; no esta
95070152;60933469; no esta
94296578;64377517; no esta
44488530;59510964; no esta
24677973;61919067; no esta
06169416;61257735; no esta
86103635;59277151; no esta
65633349;971946; esta
92335247;61632774; no esta
03987877;60308830; no esta
42897744;62380720; no esta
72315948;60429576; no esta
52681141;61578161; no esta
39265356;17494; esta
77234524;61177948; no esta
75609313;62470320; no esta
52895812;63474265; no esta
38040342;42240; esta
87538714;59750750; no esta
13178941;60136883; no esta
52418640;89600; esta
87090862;62310747; no esta
82718312;61637468; no esta
36376872;60971015; no esta
96840405;58361099; no esta
13434619;281173; esta
12978546;60971869; no esta
37571169;634026; esta
95546388;59325790; no esta
70119173;79218672; no esta
24422696;57607180; no esta
63316960;78506; esta
90749022;61259441; no esta
24537252;115626; esta
66142418;62050053; no esta
94568964;61262428; no esta
82490009;64323331; no esta
96271400;452266; esta
84305833;61021789; no esta
34105108;61018802; no esta
90574983;61522268; no esta
64907171;63340292; no esta
71582190;61071281; no esta
41161878;63741785; no esta
60409421;66361942; no esta
58917794;62629466; no esta
94941905;64313517; no esta
53277673;981759; esta
31896787;62388400; no esta
27705201;64087811; no esta
49173334;62638427; no esta
96934040;905385; esta
49370741;63453786; no esta
67802809;60781148; no esta
88649863;61493682; no esta
18775609;63492612; no esta
53974373;893866; esta
38817022;506879; esta
18620257;62801412; no esta
61588787;922452; esta
06984747;62794160; no esta
42322841;1383678; esta
78947536;61546588; no esta
03841426;60709043; no esta
92522118;50919188; no esta
20179271;58089739; no esta
49246198;63843759; no esta
22019932;57740300; no esta
04124419;62385413; no esta
72499144;59750750; no esta
14973147;60485896; no esta
06375204;62396507; no esta
19963206;62551813; no esta
87101101;60280670; no esta
40380508;60385629; no esta
82820817;1432318; esta
12566580;59399604; no esta
60775745;66929407; no esta
26893871;61218055; no esta
69263124;61104135; no esta
45816146;63931652; no esta
26358449;62495920; no esta
90861216;59600137; no esta
14294052;55893; esta
55486737;62458800; no esta
93260114;1037226; esta
74116452;61179229; no esta
55706353;62246747; no esta
63608561;62213893; no esta
49501033;62839386; no esta
35639092;62373040; no esta
10878795;467626; esta
00686084;1178878; esta
78776862;62321414; no esta
00848550;60169736; no esta
95568337;61413468; no esta
16739571;63513092; no esta
58741895;63339012; no esta
12790279;60575923; no esta
90197441;60916829; no esta
41805769;61363975; no esta
03085641;485120; esta
08025075;251306; esta
42990504;62512133; no esta
54946551;639146; esta
00906235;804266; esta
32449638;59793844; no esta
43753348;61989467; no esta
23405835;986878; esta
11576275;59760137; no esta
23880181;61201415; no esta
07200647;61891761; no esta
29594382;785919; esta
47585900;61972400; no esta
01262600;58919177; no esta
54649691;62857733; no esta
99263399;65822635; no esta
15217125;404906; esta
88899762;60935176; no esta
22999562;61723227; no esta
39210532;61636188; no esta
02925791;63283973; no esta
09439759;1104212; esta
44404951;60324189; no esta
89333921;1114878; esta
34924195;62192134; no esta
73762083;61560668; no esta
61804981;58341472; no esta
55364733;64206851; no esta
50783713;59990963; no esta
77434004;62346160; no esta
76982290;61196722; no esta
97000119;58065845; no esta
04338777;62772826; no esta
77323813;62462640; no esta
81776037;63987118; no esta
10350060;480853; esta
56999292;61194588; no esta
38688402;61093468; no esta
08799282;61739441; no esta
40914115;63352239; no esta
41945189;58880; esta
59308685;63374425; no esta
95172713;59218698; no esta
20896436;1051732; esta
69645027;62443013; no esta
54831172;943359; esta
59126187;60080990; no esta
78236871;60197470; no esta
38576765;576852; esta
06103917;62326960; no esta
41552042;64886957; no esta
83680142;60556296; no esta
55802245;273493; esta
37999974;34133; esta
16609140;366080; esta
89268207;59920563; no esta
66544484;255999; esta
07999025;191573; esta
15325901;60649309; no esta
72247469;400640; esta
87827069;62454107; no esta
73540842;63614639; no esta
69970200;721066; esta
60401772;409173; esta
51358820;61487708; no esta
54773005;1114879; esta
73494310;1202772; esta
32302530;554666; esta
75191438;61989467; no esta
63673385;62401201; no esta
51777546;60385629; no esta
72882595;62712666; no esta
92898908;61567922; no esta
72930147;62699440; no esta
03925590;60791816; no esta
34428382;62883760; no esta
51091501;61774427; no esta
50835308;1571838; esta
29172162;59437577; no esta
13313441;59344138; no esta
42270695;60628402; no esta
36428826;59504137; no esta
98977558;60989789; no esta
70264042;62383707; no esta
10071826;44800; esta
70825036;61351175; no esta
86972448;63338585; no esta
51388383;722773; esta
43763308;174506; esta
46595409;63408986; no esta
02031059;639999; esta
19423570;62518533; no esta
89256072;765013; esta
44800803;60768776; no esta
72505135;59507124; no esta
45963440;226987; esta
14711802;63347972; no esta
95529684;61184349; no esta
62919525;59910750; no esta
98232380;1053012; esta
68881599;229120; esta
77714302;643413; esta
78758951;29013; esta
66994215;61901574; no esta
96895063;820052; esta
31202186;1193385; esta
85741768;63044612; no esta
13422736;59027551; no esta
49239312;59969630; no esta
94981613;63573; esta
18336875;61401094; no esta
28566344;60447069; no esta
29463031;60795655; no esta
25742285;63260079; no esta
65451725;59198218; no esta
90327582;61285041; no esta
30925251;13291076; esta
32242159;60457736; no esta
87753339;759465; esta
21518538;61205682; no esta
17140083;60153097; no esta
96394004;58626485; no esta
09536705;56404408; no esta
53784949;62082054; no esta
48982598;64581891; no esta
48596038;56609208; no esta
34690062;59615070; no esta
15040814;61487282; no esta
58657297;61444615; no esta
90261812;62552240; no esta
32056702;59817310; no esta
57702041;398079; esta
92880895;61956187; no esta
96203892;427947; esta
18434783;393386; esta
45348484;60618162; no esta
42373183;62511280; no esta
85079369;62461360; no esta
86733630;60525149; no esta
22587709;62540294; no esta
97966963;410453; esta
85951597;59779763; no esta
59119287;519253; esta
87111524;204799; esta
15377787;1047039; esta
74751734;62985733; no esta
56723441;59975177; no esta
14848771;89600; esta
88585136;17494; esta
39310191;61051655; no esta
73489765;63486212; no esta
79781501;63913305; no esta
89657268;59188404; no esta
77466815;208640; esta
13391098;60359176; no esta
19439723;62889306; no esta
22278830;1035945; esta
44918767;61379761; no esta
22204921;61583708; no esta
75484916;62796719; no esta
80449677;62537307; no esta
14700198;44373; esta
96616069;60046004; no esta
50053979;61993308; no esta
41647801;62698160; no esta
99502654;63376132; no esta
76981988;63643225; no esta
72601799;469332; esta
92010683;124586; esta
48877618;61426268; no esta
83124491;63815172; no esta
58829099;451413; esta
14966379;64008025; no esta
99866349;67840; esta
52078699;63849731; no esta
02274839;63408132; no esta
24034928;61657948; no esta
74605827;585386; esta
73326069;385706; esta
40992822;65738582; no esta
09678490;63846745; no esta
37823594;66626048; no esta
27046452;1303891; esta
16022229;391680; esta
13654870;65189463; no esta
79014691;64988504; no esta
33880190;62402907; no esta
96122187;64171011; no esta
03882069;65099436; no esta
13146408;63641091; no esta
77980807;59754163; no esta
50395783;62418693; no esta
80855151;526506; esta
44688985;655786; esta
52619779;65085784; no esta
45884552;59394484; no esta
17028034;60127923; no esta
04450619;62691333; no esta
09845132;59266484; no esta
32531077;62254854; no esta
83614223;60918962; no esta
18178802;121599; esta
77017041;64738477; no esta
57226352;1053438; esta
34194243;62213894; no esta
94317406;62151174; no esta
41395939;64061358; no esta
94194282;62835973; no esta
28425616;108374; esta
57882346;63368025; no esta
73491451;66248022; no esta
77584703;62284294; no esta
05696377;1250558; esta
99594545;433066; esta
99517255;1001385; esta
48302253;24425356; esta
67813840;64036185; no esta
77642213;1113598; esta
25891421;62707973; no esta
35706460;1256959; esta
09911043;61780401; no esta
40264819;64556290; no esta
73946550;411733; esta
10671877;64343384; no esta
27206339;416853; esta
52480138;64910424; no esta
84614935;63560025; no esta
91095465;61191601; no esta
89299652;66599168; no esta
91544180;66583382; no esta
75475446;64426158; no esta
73569564;62233947; no esta
23223762;1035519; esta
53634270;436906; esta
93510370;840106; esta
63008240;62494213; no esta
76926205;62920879; no esta
72610701;60427016; no esta
37823395;61864454; no esta
35745906;61095602; no esta
17018228;59496884; no esta
48266022;60463282; no esta
02397910;437760; esta
54171559;61801734; no esta
24923866;63693146; no esta
03681835;435199; esta
02620704;1326931; esta
77975893;62821040; no esta
08715248;629760; esta
63325258;62905519; no esta
15784502;62311601; no esta
37652239;60630536; no esta
23268632;532480; esta
36911035;64519171; no esta
52011371;63744345; no esta
83578223;894719; esta
44072047;61183495; no esta
34721671;62626479; no esta
71974194;63704239; no esta
24853269;60808029; no esta
32929287;60689843; no esta
06212129;59056138; no esta
19748728;57576886; no esta
39065354;61466801; no esta
80105202;1043199; esta
67198088;823465; esta
44135541;61741575; no esta
77784708;60204723; no esta
06774706;164693; esta
27574973;64206851; no esta
19001759;63643652; no esta
29054990;60792242; no esta
98069691;61268401; no esta
73805398;60672349; no esta
29380598;516266; esta
76578209;61728775; no esta
12839813;59800244; no esta
07975980;62211334; no esta
97521171;63952131; no esta
63711022;62594907; no esta
02599432;1113172; esta
84310555;61557255; no esta
61782283;63063386; no esta
24112852;59059124; no esta
30307307;1160105; esta
86989919;60206430; no esta
89481291;59435444; no esta
47741014;968106; esta
52521241;413439; esta
73466146;66980607; no esta
03154488;450559; esta
47973626;66687488; no esta
75809339;1022719; esta
85209720;63071493; no esta
09498240;64980823; no esta
49666087;102827; esta
55860265;63269893; no esta
43848804;63376132; no esta
52382937;62164401; no esta
10829446;63406852; no esta
89649149;874239; esta
45615967;116906; esta
15057994;966399; esta
74658680;62968239; no esta
27724306;433492; esta
67154464;63646212; no esta
41855166;838399; esta
94111427;64001624; no esta
23443530;59046751; no esta
85057342;62671706; no esta
13169923;59847176; no esta
12130432;62053040; no esta
94742983;60956508; no esta
76201419;62526640; no esta
99219989;65955329; no esta
01674536;61888347; no esta
77292033;65239810; no esta
59929302;61503494; no esta
67468945;63931225; no esta
02715030;62274480; no esta
92263808;64084398; no esta
94953072;60729949; no esta
16266531;64046424; no esta
90064326;62784346; no esta
96176630;59469577; no esta
80193800;60410376; no esta
51265249;62499333; no esta
45297251;61308509; no esta
60619897;915625; esta
50941460;652373; esta
12699949;62240774; no esta
27798638;63541252; no esta
32139966;64944130; no esta
90110906;63291652; no esta
75175478;65814529; no esta
94247401;63385945; no esta
58379344;60457310; no esta
66132731;610559; esta
53668225;62222427; no esta
75272871;62439173; no esta
34630417;59018591; no esta
06410176;61677574; no esta
34608587;60020403; no esta
87255028;61866; esta
23714463;60622855; no esta
55338209;60718429; no esta
13195052;62815919; no esta
47602189;63914584; no esta
25078099;61441628; no esta
14326185;65477889; no esta
38243058;822612; esta
88997166;64017412; no esta
39601053;64549038; no esta
88493180;65843543; no esta
87449737;63158106; no esta
69257648;62712240; no esta
34314942;65321730; no esta
30162809;65398957; no esta
90685775;986452; esta
72701127;572586; esta
55469419;738985; esta
42153633;739839; esta
60764405;59218271; no esta
55266247;60633950; no esta
53856304;61139548; no esta
31580688;5973; esta
07632886;398506; esta
28492303;62116614; no esta
06550622;997118; esta
80397989;65247063; no esta
87507394;55582222; no esta
28639520;61029042; no esta
07977120;63048879; no esta
26901967;64238424; no esta
97769888;65590529; no esta
77001864;63340292; no esta
66256011;1192958; esta
76234546;60395016; no esta
81757742;59425204; no esta
32497737;87705914; no esta
81166157;64038318; no esta
89279432;59435017; no esta
82335805;62245041; no esta
66379275;65638743; no esta
04312809;66297088; no esta
17944353;66941781; no esta
41927080;62678106; no esta
32348879;63068079; no esta
74239216;61596934; no esta
97656784;63026266; no esta
76625730;63207599; no esta
22319336;65293570; no esta
68214846;64393730; no esta
91181051;264533; esta
71209010;66550102; no esta
19201806;329812; esta
51150144;65112663; no esta
16891669;64376237; no esta
46975275;64870743; no esta
83173591;62877359; no esta
98021209;60008030; no esta
71167295;62699013; no esta
74652145;99413; esta
28613117;61172402; no esta
91419262;63481945; no esta
28050632;60472669; no esta
34665183;75464437; no esta
32887405;58198539; no esta
70762010;568746; esta
74596412;65005570; no esta
83744816;198400; esta
72523749;64222212; no esta
59897088;67829673; no esta
95156813;67011754; no esta
20879720;78096113; no esta
49603731;58733151; no esta
59405452;6400; esta
06649140;55653476; no esta
07495860;62034694; no esta
09258443;64922797; no esta
09837892;64005891; no esta
63599582;631466; esta
66536752;963839; esta
76404732;291839; esta
59634839;63296346; no esta
74099431;695039; esta
08720862;39253; esta
18980604;109653; esta
68732358;63483652; no esta
50581086;65689089; no esta
90693063;69461671; no esta
50201341;60063496; no esta
40544242;58699445; no esta
13144003;60321630; no esta
08567465;60528563; no esta
47603167;1016746; esta
81111825;59638964; no esta
91864534;61924614; no esta
69958434;61953201; no esta
25773067;62460507; no esta
97243184;845652; esta
68394120;61427121; no esta
20294344;64228611; no esta
96800107;63558319; no esta
59661849;64877144; no esta
05877374;614399; esta
78909302;1154985; esta
10039420;986452; esta
71030055;631893; esta
41776391;226986; esta
22175412;59540831; no esta
14501583;60205576; no esta
76263610;416426; esta
85649624;57666913; no esta
33321600;56472247; no esta
41296340;52537106; no esta
78527021;152746; esta
02141292;612266; esta
80203432;53814971; no esta
30070255;61745841; no esta
49096150;62736987; no esta
19124815;63961945; no esta
46009945;64009731; no esta
51956523;62440027; no esta
13640350;62948613; no esta
31078303;64446211; no esta
22105043;340479; esta
78322842;62452827; no esta
84301475;565759; esta
44120838;64650157; no esta
74355704;107520; esta
33981611;72075428; no esta
60579599;56965900; no esta
60522203;753065; esta
71506220;63251973; no esta
46404224;65535916; no esta
38816064;62980612; no esta
35194761;63179865; no esta
54300598;62468187; no esta
43167457;64266585; no esta
82547287;62220721; no esta
09120778;64643330; no esta
95272164;63833519; no esta
90085884;58925152; no esta
21851927;64141145; no esta
92570456;64398424; no esta
70788160;61300402; no esta
98633309;65192450; no esta
01028946;693332; esta
37010669;66184022; no esta
08089376;64617304; no esta
93975705;726612; esta
15996805;61601201; no esta
99975092;62342320; no esta
69458822;57976246; no esta
58463352;63206746; no esta
18579967;980478; esta
01229789;59632564; no esta
09977072;1127679; esta
13505563;61698907; no esta
85524481;631893; esta
97485956;60698376; no esta
83532013;61045255; no esta
54886202;63275866; no esta
66208396;62420401; no esta
92389254;64225198; no esta
38876244;1117438; esta
05878473;64376237; no esta
25979153;65283330; no esta
72843278;61817947; no esta
45042716;62146907; no esta
79885342;61838855; no esta
91212053;498346; esta
38856311;59104777; no esta
27084987;434346; esta
89536667;63749892; no esta
24857809;61329841; no esta
86496250;64852397; no esta
25076680;62748933; no esta
95830512;61589682; no esta
52412602;933972; esta
36844217;62148187; no esta
42603861;166827; esta
17961352;63955971; no esta
98635161;63274159; no esta
88336230;513706; esta
13290636;64920237; no esta
77318213;63373572; no esta
25557754;254719; esta
83704364;65206956; no esta
93401956;63489199; no esta
78074620;64154798; no esta
70222890;64382211; no esta
56294369;1127679; esta
27213532;63348825; no esta
00166438;64077571; no esta
49358062;62695173; no esta
50195213;1090559; esta
38521011;169386; esta
38462262;59531870; no esta
23639671;880212; esta
63854647;59339017; no esta
13021500;55610809; no esta
01748513;64240558; no esta
95368826;317013; esta
23843659;62702426; no esta
40491527;1070506; esta
34387053;115627; esta
55726675;64811011; no esta
73316521;64827651; no esta
13997670;80213; esta
38871025;788052; esta
43221173;20907; esta
33336852;66237782; no esta
52422218;905812; esta
34482383;64634371; no esta
33714531;66275755; no esta
76839947;65027756; no esta
33364512;65386156; no esta
05175845;65432663; no esta
92836366;65005570; no esta
66281805;40533; esta
76708771;62486106; no esta
78284735;749652; esta
15359170;611413; esta
23534015;63697412; no esta
61520881;35016062; esta
95450211;64305837; no esta
70769425;59754590; no esta
77507610;914346; esta
62212378;62607280; no esta
66866853;63569412; no esta
80769948;64819543; no esta
14998335;922452; esta
97881513;612693; esta
25251099;65355437; no esta
66519977;139519; esta
04284446;64964183; no esta
84513512;64115545; no esta
60585871;66274475; no esta
38969157;67017301; no esta
53350101;65857623; no esta
41373731;64019118; no esta
71524566;62423386; no esta
48841362;1045759; esta
80639927;63455065; no esta
29379231;64181251; no esta
71022026;805119; esta
72381840;208213; esta
31266810;64731651; no esta
94089240;444586; esta
83364349;60994908; no esta
41278872;66040662; no esta
04767991;63777198; no esta
58691112;64432984; no esta
28984852;64676610; no esta
56011215;1067945; esta
87907939;61644295; no esta
26593138;486827; esta
97582186;63363759; no esta
71799948;65290157; no esta
59724999;65537196; no esta
69515099;64314798; no esta
26398742;590505; esta
69399995;348587; esta
07836078;60020403; no esta
87728154;60778589; no esta
62029143;352852; esta
73732929;63318532; no esta
14741898;62481840; no esta
98540571;683092; esta
63953245;165973; esta
18034705;59656884; no esta
97355053;389546; esta
27524639;1013759; esta
22022785;67840; esta
32687671;808106; esta
40657631;60749575; no esta
07307745;58777524; no esta
03667835;903678; esta
94468040;60293896; no esta
83203602;63753732; no esta
02276061;62275333; no esta
09438023;62016347; no esta
40763021;62345734; no esta
79313976;64628397; no esta
20739278;63088559; no esta
82832701;1006506; esta
82099191;81493; esta
75517581;346027; esta
72334962;456106; esta
82760812;60707763; no esta
97841830;62793306; no esta
81225937;64380504; no esta
14434736;61347762; no esta
08355186;520959; esta
41188821;63193519; no esta
09663668;88320; esta
22517322;63889412; no esta
27246163;63127813; no esta
43210516;1022719; esta
43116774;11520; esta
66629261;61088348; no esta
13361065;65718956; no esta
36885197;283306; esta
18096546;1336318; esta
68071683;782079; esta
45991876;61338802; no esta
29563356;61623814; no esta
45205230;787199; esta
38947323;546559; esta
48483415;62338053; no esta
93924057;61916934; no esta
83087822;60600669; no esta
27503137;62255281; no esta
17936774;543572; esta
35390513;65636182; no esta
25737316;64666370; no esta
34074268;62624346; no esta
05365099;861012; esta
02626458;250027; esta
00209441;1058558; esta
08036461;61763761; no esta
93370975;274346; esta
18676947;63898371; no esta
33051225;65264984; no esta
89512957;60579763; no esta
92773532;55850595; no esta
79613860;61177095; no esta
37536665;62728453; no esta
13040347;60318216; no esta
25184036;613972; esta
27608328;366507; esta
30273198;62384560; no esta
45093593;61058909; no esta
81500372;64487171; no esta
08907678;65162157; no esta
32030467;64630104; no esta
13781254;64854530; no esta
53788097;63567705; no esta
71098039;65177943; no esta
73218163;62760880; no esta
69296751;61458268; no esta
31618917;56456034; no esta
79164929;60642909; no esta
41354272;58495499; no esta
09365672;1238185; esta
40124012;56808887; no esta
49041113;74239; esta
77050053;62348720; no esta
26149053;63908612; no esta
65063568;57989900; no esta
33057196;62961840; no esta
65728120;57914806; no esta
08405477;61719815; no esta
50489241;68387752; no esta
75420681;55113743; no esta
99484437;55979448; no esta
50733942;628052; esta
59788432;58891444; no esta
00941036;56902328; no esta
81785661;59291657; no esta
36783360;232106; esta
64291722;56697527; no esta
24721786;974932; esta
00633896;346026; esta
77685345;753066; esta
16959854;61375495; no esta
21974416;1123412; esta
78396536;932266; esta
35111562;355413; esta
32407149;829439; esta
45411993;56758114; no esta
79286768;58401205; no esta
80630723;55673102; no esta
12754594;60657843; no esta
44382380;1080319; esta
58555322;357120; esta
96645500;1025705; esta
50135925;63428185; no esta
49126327;200106; esta
29163266;63765252; no esta
97003013;894292; esta
18605084;62926853; no esta
68626629;1269759; esta
28089559;61043975; no esta
61734861;62218160; no esta
30250625;62308613; no esta
99953788;58842805; no esta
96540021;64970584; no esta
28925802;60132190; no esta
12761002;59279711; no esta
07749376;56438114; no esta
95274448;57928033; no esta
69799971;963839; esta
90100161;59617203; no esta
11855551;60710322; no esta
54681860;62970373; no esta
16165661;56341261; no esta
66042484;58809525; no esta
23579950;356267; esta
85917978;56082701; no esta
42310139;60965042; no esta
72370301;344747; esta
82973824;53053372; no esta
16091098;58292406; no esta
21225811;25174; esta
70392442;54489531; no esta
90928622;1358932; esta
82383342;60313949; no esta
58827885;83058240; no esta
22504594;61687814; no esta
01730056;334933; esta
01413809;58398218; no esta
94576953;65355010; no esta
42911450;57205687; no esta
63351164;49390016; no esta
33003772;803412; esta
03379119;426239; esta
41669478;52604519; no esta
19227491;49528257; no esta
04444431;52084413; no esta
45040240;418986; esta
64403983;51354387; no esta
56017629;50215190; no esta
24422907;276479; esta
98284493;50230122; no esta
22281998;52374546; no esta
09807505;51274174; no esta
53172356;51822867; no esta
89390707;53524838; no esta
38007485;50716522; no esta
99471405;60337842; no esta
41945704;53972411; no esta
48878522;54059878; no esta
13127137;53202278; no esta
96474819;53110546; no esta
80373375;53002599; no esta
05019550;56633527; no esta
77722604;54477157; no esta
49559775;676265; esta
20397423;52975719; no esta
44468601;52576359; no esta
26236401;315733; esta
51478561;596906; esta
83137814;55161956; no esta
17399841;53843557; no esta
12663338;787626; esta
93817751;54660623; no esta
05399769;54420410; no esta
74874719;53422865; no esta
12332991;55202916; no esta
35622120;55503716; no esta
18163608;53643451; no esta
07703355;54450704; no esta
20944074;55369315; no esta
79357023;52153106; no esta
40808312;54224570; no esta
60614774;53992037; no esta
80888774;53942971; no esta
83836163;819199; esta
10364628;225706; esta
61756964;56072462; no esta
98760842;134826; esta
78391010;54896570; no esta
90959030;56171875; no esta
48183900;550399; esta
81732469;165973; esta
57231177;54739983; no esta
57802043;53834171; no esta
54833004;57062327; no esta
08148408;54367930; no esta
19732364;56249528; no esta
80952154;53182652; no esta
10586693;56369848; no esta
96654894;54721210; no esta
29483530;55943608; no esta
82802207;56594275; no esta
69265815;847359; esta
34080937;54942223; no esta
54557872;55446115; no esta
96236202;54916623; no esta
63568583;56885260; no esta
45199624;61576455; no esta
63238393;55158116; no esta
59434069;55312569; no esta
60238936;58248459; no esta
54478677;56448355; no esta
30178471;63147; esta
76420233;1090985; esta
57263269;123733; esta
70715539;55004942; no esta
65367989;55101796; no esta
43185441;56691127; no esta
08610638;56544355; no esta
33339408;801706; esta
46137932;55999928; no esta
13997030;58110219; no esta
44748531;55869796; no esta
10791983;57454433; no esta
67381466;56202595; no esta
83675831;800852; esta
08494214;57635340; no esta
93364982;56289208; no esta
37507405;54491664; no esta
07265401;56701794; no esta
30198326;55326650; no esta
08125097;552959; esta
24676829;57555979; no esta
82436925;56027235; no esta
88529339;56144569; no esta
90129466;56068622; no esta
89474242;55449102; no esta
49003147;56259342; no esta
26693287;791039; esta
52504599;817919; esta
72078151;56812727; no esta
24020570;56446221; no esta
98587467;547413; esta
00367047;54114491; no esta
41671789;56043875; no esta
91715731;838825; esta
36027947;664319; esta
30404789;768852; esta
51013557;1112319; esta
06753941;105386; esta
65078163;55923128; no esta
02653143;159573; esta
05653458;54621370; no esta
88152566;55734968; no esta
70925330;156160; esta
96303331;426239; esta
