User;Time;esta/no esta
69195836;14263022; esta
33364222;15770860; esta
44427704;21742053; esta
19123650;15922753; no esta
43237786;18678163; no esta
86210664;13839769; esta
83851331;14778008; no esta
71172102;14914541; no esta
68110881;14472515; no esta
01990587;15143661; no esta
20425335;17671231; no esta
67916245;15162007; no esta
18768712;14286489; no esta
72905278;14108142; esta
15414846;14266862; no esta
99076459;19849788; no esta
15068206;16936085; no esta
64250241;19170109; no esta
57038366;14833901; esta
24185423;14234435; no esta
56169725;16306326; no esta
04144587;20735547; no esta
47734361;19756348; no esta
11556476;16701846; no esta
26373478;14123076; esta
91325592;15688513; no esta
72614888;16340459; no esta
60874316;15729473; no esta
14714994;23064291; esta
60852779;17114858; esta
92938505;14375661; no esta
35189219;14804461; no esta
83340504;14707181; no esta
99146800;19761894; no esta
87744413;22413625; esta
93428278;17394751; no esta
21840050;14309529; esta
67442073;17884991; no esta
34775682;17066218; esta
69186087;16435179; no esta
80552972;23665036; no esta
36552948;15984193; no esta
01018853;15009260; no esta
38531926;14779714; no esta
87319825;14478061; no esta
69772571;14388462; no esta
33186580;15228567; esta
84242252;14284781; no esta
81815847;16061419; no esta
01181272;20646801; esta
94190767;20582374; no esta
58937447;15813526; no esta
78313746;17259498; no esta
98758658;20677094; no esta
68872918;14316355; esta
42443680;18604776; no esta
58522835;15662060; esta
65760610;15258434; no esta
80870707;15257153; no esta
02509644;17317951; no esta
79573892;14172569; no esta
44687004;17026965; no esta
01701959;18494269; no esta
07670975;21496292; no esta
53660830;21267599; esta
13107129;14886808; no esta
38528884;14647447; no esta
27687544;16308460; no esta
24204280;16480832; esta
96142795;19665895; no esta
08787430;24408288; esta
95653821;16639979; esta
74297808;15348887; no esta
83026471;16964672; esta
72729675;19989734; no esta
73644413;17438698; esta
94696305;14543768; esta
15711685;14451182; esta
59330271;18324030; no esta
39938934;16091286; esta
70239469;17405845; no esta
84230580;21614052; no esta
42450886;15785793; esta
99810256;17096511; esta
88534407;15306221; no esta
02735745;18108564; no esta
05786355;17275711; no esta
59736967;14557849; esta
48594202;14766061; no esta
62476375;14807447; no esta
44990387;15838273; no esta
18625063;19996988; no esta
21430233;18469523; no esta
13178984;16253846; esta
23944639;17869630; no esta
73537662;15160727; esta
08538971;16657898; esta
86785691;19077522; esta
22093721;18839016; esta
06059377;15022060; no esta
81603941;14335128; no esta
84689430;17634111; no esta
56950855;17551338; no esta
61321159;15126594; no esta
20882410;15722220; no esta
78188883;15206808; no esta
28130635;14148675; no esta
87014415;14839874; no esta
95070152;14431555; no esta
94296578;16158699; no esta
44488530;14544195; no esta
24677973;17518485; no esta
06169416;18504510; no esta
86103635;14450754; no esta
65633349;14713581; esta
92335247;19619388; no esta
03987877;21961358; no esta
42897744;15702593; no esta
72315948;14878700; no esta
52681141;14292462; no esta
39265356;15005421; esta
77234524;16209473; no esta
75609313;14464408; no esta
52895812;16500033; no esta
38040342;14310382; esta
87538714;15841260; no esta
13178941;17986963; no esta
52418640;15918487; esta
87090862;19000295; no esta
82718312;14432835; no esta
36376872;20028134; no esta
96840405;15229420; no esta
13434619;14182382; esta
12978546;18978109; no esta
37571169;14000196; esta
95546388;14496408; no esta
70119173;14830488; no esta
24422696;14831768; no esta
63316960;14677742; esta
90749022;16219286; no esta
24537252;19410748; esta
66142418;17877737; no esta
94568964;18919229; no esta
82490009;18405096; no esta
96271400;14310382; esta
84305833;14506648; no esta
34105108;15791340; no esta
90574983;15830167; no esta
64907171;17621737; no esta
71582190;16703125; no esta
41161878;15202967; no esta
60409421;17684457; no esta
58917794;21793679; no esta
94941905;16602006; no esta
53277673;19380028; esta
31896787;17404138; no esta
27705201;14280515; no esta
49173334;15768300; no esta
96934040;17058111; esta
49370741;16330219; no esta
67802809;14240835; no esta
88649863;14307395; no esta
18775609;14310381; no esta
53974373;16901952; esta
38817022;16623338; esta
18620257;20412987; no esta
61588787;14183662; esta
06984747;14294169; no esta
42322841;13950276; esta
78947536;14808728; no esta
03841426;18592403; no esta
92522118;18164030; no esta
20179271;14124782; no esta
49246198;18278377; no esta
22019932;20982587; no esta
04124419;17367445; no esta
72499144;22980237; no esta
14973147;16403179; no esta
06375204;14956355; no esta
19963206;14211395; no esta
87101101;14451608; no esta
40380508;17616191; no esta
82820817;15840407; esta
12566580;17895231; no esta
60775745;17496298; no esta
26893871;15527660; no esta
69263124;20236347; no esta
45816146;19298535; no esta
26358449;16698005; no esta
90861216;19979495; no esta
14294052;15639020; esta
55486737;14309529; no esta
93260114;14146541; esta
74116452;14738755; no esta
55706353;17256085; no esta
63608561;18711442; no esta
49501033;14399555; no esta
35639092;14529688; no esta
10878795;14052248; esta
00686084;16794859; esta
78776862;21299173; no esta
00848550;19768722; no esta
95568337;25919967; no esta
16739571;27169672; no esta
58741895;19726908; no esta
12790279;23433357; no esta
90197441;18591123; no esta
41805769;18510056; no esta
03085641;19644561; esta
08025075;18255337; esta
42990504;25150688; no esta
54946551;17523177; esta
00906235;17719017; esta
32449638;16623339; no esta
43753348;20318268; no esta
23405835;19103975; esta
11576275;24780342; no esta
23880181;17983977; no esta
07200647;19856188; no esta
29594382;15367660; esta
47585900;19509309; no esta
01262600;15597207; no esta
54649691;16862698; no esta
99263399;20586640; no esta
15217125;15647553; esta
88899762;17383231; no esta
22999562;20941200; no esta
39210532;14758808; no esta
02925791;17088831; no esta
09439759;18431977; esta
44404951;17957097; no esta
89333921;17094379; esta
34924195;16700565; no esta
73762083;17923818; no esta
61804981;20745787; no esta
55364733;14460142; no esta
50783713;14809155; no esta
77434004;19211496; no esta
76982290;21192932; no esta
97000119;18342803; no esta
04338777;14386755; no esta
77323813;14296302; no esta
81776037;15078381; no esta
10350060;14967021; esta
56999292;17772351; no esta
38688402;15566487; no esta
08799282;14260035; no esta
40914115;16380139; no esta
41945189;20636134; esta
59308685;23252450; no esta
95172713;14951234; no esta
20896436;14036035; esta
69645027;14514328; no esta
54831172;19960721; esta
59126187;24634849; no esta
78236871;14436674; no esta
38576765;16389525; esta
06103917;16287553; no esta
41552042;14451181; no esta
83680142;25753140; no esta
55802245;18027924; esta
37999974;16209899; esta
16609140;19676988; esta
89268207;14172995; no esta
66544484;18373523; esta
07999025;16599872; esta
15325901;24410849; no esta
72247469;17394751; esta
87827069;14554861; no esta
73540842;14174275; no esta
69970200;15056194; esta
60401772;15190594; esta
51358820;18929469; no esta
54773005;17708351; esta
73494310;14460995; esta
32302530;14927767; esta
75191438;19080509; no esta
63673385;15636887; no esta
51777546;14299715; no esta
72882595;15139821; no esta
92898908;15707286; no esta
72930147;14787822; no esta
03925590;14626114; no esta
34428382;14509635; no esta
51091501;21628559; no esta
50835308;15614273; esta
29172162;17815017; no esta
13313441;18099177; no esta
42270695;14192622; no esta
36428826;14333422; no esta
98977558;18278803; no esta
70264042;17937043; no esta
10071826;19603602; esta
70825036;21467706; no esta
86972448;18999016; no esta
51388383;17401578; esta
43763308;17086698; esta
46595409;17342271; no esta
02031059;15240514; esta
19423570;15895019; no esta
89256072;18910696; esta
44800803;20257681; no esta
72505135;19847655; no esta
45963440;16497899; esta
14711802;15682967; no esta
95529684;14792087; no esta
62919525;16391659; no esta
98232380;19778535; esta
68881599;15688514; esta
77714302;14741741; esta
78758951;14708034; esta
66994215;14279235; no esta
96895063;14876568; esta
31202186;15539180; esta
85741768;18068457; no esta
13422736;17097365; no esta
49239312;14283929; no esta
94981613;18798909; esta
18336875;15161154; no esta
28566344;16277740; no esta
29463031;17769364; no esta
25742285;17994217; no esta
65451725;19426109; no esta
90327582;15586966; no esta
30925251;11434225; esta
32242159;15462807; no esta
87753339;19205522; esta
21518538;17707924; no esta
17140083;19247762; no esta
96394004;20192401; no esta
09536705;18956349; no esta
53784949;22481465; no esta
48982598;16344726; no esta
48596038;15635607; no esta
34690062;16325099; no esta
15040814;14228888; no esta
58657297;15039981; no esta
90261812;18205843; no esta
32056702;15113367; no esta
57702041;20123281; esta
92880895;14967448; no esta
96203892;14280942; esta
18434783;14341101; esta
45348484;19816081; no esta
42373183;14268568; no esta
85079369;19205949; no esta
86733630;25259061; no esta
22587709;19810961; no esta
97966963;15706434; esta
85951597;18043710; no esta
59119287;14570221; esta
87111524;14299289; esta
15377787;13973742; esta
74751734;14660248; no esta
56723441;16174059; no esta
14848771;20293094; esta
88585136;15684247; esta
39310191;14502808; no esta
73489765;14603074; no esta
79781501;14266862; no esta
89657268;18507069; no esta
77466815;25119968; esta
13391098;17754431; no esta
19439723;16628458; no esta
22278830;14701635; esta
44918767;14647022; no esta
22204921;16574272; no esta
75484916;17437845; no esta
80449677;16375019; no esta
14700198;16114326; esta
96616069;20334907; no esta
50053979;20582800; no esta
41647801;16552939; no esta
99502654;19059176; no esta
76981988;19316029; no esta
72601799;19797735; esta
92010683;23770422; esta
48877618;21087120; no esta
83124491;23041678; no esta
58829099;16351552; esta
14966379;18066323; no esta
99866349;19458962; esta
52078699;17319658; no esta
02274839;17733524; no esta
24034928;17484351; no esta
74605827;19369788; esta
73326069;21396453; esta
40992822;18830482; no esta
09678490;18986216; no esta
37823594;23777249; no esta
27046452;17442111; esta
16022229;15813953; esta
13654870;14910701; no esta
79014691;16019606; no esta
33880190;14508354; no esta
96122187;14958487; no esta
03882069;21821839; no esta
13146408;53110546; no esta
77980807;15460247; no esta
50395783;18641896; no esta
80855151;15949206; esta
44688985;15656086; esta
52619779;19438055; no esta
45884552;18503656; no esta
17028034;19373629; no esta
04450619;15241367; no esta
09845132;16180033; no esta
32531077;16753046; no esta
83614223;17774483; no esta
18178802;16313153; esta
77017041;16940779; no esta
57226352;16954005; esta
34194243;17176725; no esta
94317406;17436992; no esta
41395939;16792726; no esta
94194282;17624297; no esta
28425616;18428990; esta
57882346;15491821; no esta
73491451;15279767; no esta
77584703;18169150; no esta
05696377;18049684; esta
99594545;16094699; esta
99517255;15630060; esta
48302253;9811188; esta
67813840;15133847; no esta
77642213;18116243; esta
25891421;17987391; no esta
35706460;19167976; esta
09911043;16447979; no esta
40264819;15102274; no esta
73946550;16791872; esta
10671877;20913040; no esta
27206339;15450006; esta
52480138;16926699; no esta
84614935;16167232; no esta
91095465;15569046; no esta
89299652;16027713; no esta
91544180;16319979; no esta
75475446;17202752; no esta
73569564;17406271; no esta
23223762;17301311; esta
53634270;16920298; esta
93510370;20485520; esta
63008240;18965736; no esta
76926205;20255120; no esta
72610701;15534914; no esta
37823395;16738539; no esta
35745906;15618114; no esta
17018228;15672300; no esta
48266022;16412139; no esta
02397910;12805957; esta
54171559;16190272; no esta
24923866;18263870; no esta
03681835;16414272; esta
02620704;14780567; esta
77975893;15395393; no esta
08715248;15733314; esta
63325258;17836350; no esta
15784502;16668138; no esta
37652239;15439340; no esta
23268632;18429416; esta
36911035;15039128; no esta
52011371;17509098; no esta
83578223;16043926; esta
44072047;17960084; no esta
34721671;20279867; no esta
71974194;19439335; no esta
24853269;16689899; no esta
32929287;17357205; no esta
06212129;15128301; no esta
19748728;15685953; no esta
39065354;16873792; no esta
80105202;16444992; esta
67198088;18764349; esta
44135541;14790808; no esta
77784708;17785577; no esta
06774706;15981633; esta
27574973;14916247; no esta
19001759;15060461; no esta
29054990;15400087; no esta
98069691;16290112; no esta
73805398;16818752; no esta
29380598;16977045; esta
76578209;19236242; no esta
12839813;16300779; no esta
07975980;17590591; no esta
97521171;16285419; no esta
63711022;16282006; no esta
02599432;17476671; esta
84310555;16130539; no esta
61782283;15696193; no esta
24112852;17400298; no esta
30307307;18568509; esta
86989919;14980248; no esta
89481291;14878701; no esta
47741014;14675181; esta
52521241;14893634; esta
73466146;15138967; no esta
03154488;16910058; esta
47973626;16669845; no esta
75809339;17097791; esta
85209720;19380455; no esta
09498240;19553255; no esta
49666087;16167659; esta
55860265;15090327; no esta
43848804;18430270; no esta
52382937;18376937; no esta
10829446;16639125; no esta
89649149;18619282; esta
45615967;15607873; esta
15057994;17376405; esta
74658680;18519870; no esta
27724306;19382589; esta
67154464;18770749; no esta
41855166;15226860; esta
94111427;16994112; no esta
23443530;18095336; no esta
85057342;21713039; no esta
13169923;21090959; no esta
12130432;15348460; no esta
94742983;14906434; no esta
76201419;15675286; no esta
99219989;17941737; no esta
01674536;16619072; no esta
77292033;16353686; no esta
59929302;23086904; no esta
67468945;17780457; no esta
02715030;16529045; no esta
92263808;18082537; no esta
94953072;17373418; no esta
16266531;14821528; no esta
90064326;15542594; no esta
96176630;17552191; no esta
80193800;16292672; no esta
51265249;16110486; no esta
45297251;16165099; no esta
60619897;14614595; esta
50941460;14656835; esta
12699949;16166379; no esta
27798638;18502376; no esta
32139966;18648723; no esta
90110906;19723494; no esta
75175478;15590807; no esta
94247401;15550273; no esta
58379344;18786536; no esta
66132731;21279120; esta
53668225;17925524; no esta
75272871;15098861; no esta
34630417;18591123; no esta
06410176;15807126; no esta
34608587;17672084; no esta
87255028;16390806; esta
23714463;15356140; no esta
55338209;15948779; no esta
13195052;18752830; no esta
47602189;16571713; no esta
25078099;17705791; no esta
14326185;20997093; no esta
38243058;17743337; esta
88997166;14858221; no esta
39601053;17293631; no esta
88493180;15442327; no esta
87449737;18867602; no esta
69257648;18664083; no esta
34314942;19193576; no esta
30162809;18729363; no esta
90685775;18100030; esta
72701127;16945045; esta
55469419;17127658; esta
42153633;17118698; esta
60764405;15442327; no esta
55266247;14888515; no esta
53856304;14744301; no esta
31580688;18164030; esta
07632886;17819710; esta
28492303;19049363; no esta
06550622;23028877; esta
80397989;22673465; no esta
87507394;19086055; no esta
28639520;18072297; no esta
07977120;17330752; no esta
26901967;16048193; no esta
97769888;15554113; no esta
77001864;16381419; no esta
66256011;16002967; esta
76234546;18111976; no esta
81757742;16087020; no esta
32497737;17104191; no esta
81166157;18423443; no esta
89279432;22586424; no esta
82335805;18176403; no esta
66379275;16570859; no esta
04312809;18823656; no esta
17944353;15653526; no esta
41927080;21879438; no esta
32348879;19102269; no esta
74239216;16122860; no esta
97656784;16243606; no esta
76625730;17209151; no esta
22319336;17274431; no esta
68214846;17126378; no esta
91181051;17262484; esta
71209010;19197416; no esta
19201806;16253845; esta
51150144;14857368; no esta
16891669;14684568; no esta
46975275;15711126; no esta
83173591;18397417; no esta
98021209;18476776; no esta
71167295;17744190; no esta
74652145;15130860; esta
28613117;15188034; no esta
91419262;15245207; no esta
28050632;22963598; no esta
34665183;15173101; no esta
32887405;15251181; no esta
70762010;14843287; esta
74596412;15207234; no esta
83744816;15098434; esta
72523749;15179501; no esta
59897088;15028460; no esta
95156813;16624192; no esta
20879720;14716568; no esta
49603731;14745581; no esta
59405452;15127447; esta
06649140;17053418; no esta
07495860;16999659; no esta
09258443;15460674; no esta
09837892;16426645; no esta
63599582;14996035; esta
66536752;14740461; esta
76404732;14666221; esta
59634839;14859927; no esta
74099431;17658004; esta
08720862;19468348; esta
18980604;19913787; esta
68732358;15497367; no esta
50581086;14601794; no esta
90693063;19610428; no esta
50201341;17901631; no esta
40544242;14983661; no esta
13144003;14733207; no esta
08567465;14578755; no esta
47603167;15265260; esta
81111825;15732033; no esta
91864534;16963391; no esta
69958434;18561256; no esta
25773067;25292341; no esta
97243184;17205738; esta
68394120;17328618; no esta
20294344;14916247; no esta
96800107;16138219; no esta
59661849;18042857; no esta
05877374;17274005; esta
78909302;24671542; esta
10039420;16573418; esta
71030055;16912618; esta
41776391;17180138; esta
22175412;14614594; no esta
14501583;14710168; no esta
76263610;16425792; esta
85649624;18670483; no esta
33321600;17682324; no esta
41296340;22282638; no esta
78527021;16028993; esta
02141292;17905471; esta
80203432;15216620; no esta
30070255;15740993; no esta
49096150;17181418; no esta
19124815;17270165; no esta
46009945;16521792; no esta
51956523;19055762; no esta
13640350;16752619; no esta
31078303;17941310; no esta
22105043;17589738; esta
78322842;17813737; no esta
84301475;16011926; esta
44120838;17223231; no esta
74355704;16965951; esta
33981611;19345042; no esta
60579599;16524352; no esta
60522203;15016087; esta
71506220;14751127; no esta
46404224;15256727; no esta
38816064;15944513; no esta
35194761;16779072; no esta
54300598;17162218; no esta
43167457;16876352; no esta
82547287;19138535; no esta
09120778;16346432; no esta
95272164;16689472; no esta
90085884;17432298; no esta
21851927;18333843; no esta
92570456;15036994; no esta
70788160;14618861; no esta
98633309;14545901; no esta
01028946;16000833; esta
37010669;17569684; no esta
08089376;16933525; no esta
93975705;14678168; esta
15996805;14822807; no esta
99975092;14661954; no esta
69458822;16578112; no esta
58463352;15171394; no esta
18579967;17549204; esta
01229789;15205954; no esta
09977072;16892991; esta
13505563;15447021; no esta
85524481;14818541; esta
97485956;18553149; no esta
83532013;15434647; no esta
54886202;19276349; no esta
66208396;18275817; no esta
92389254;14953368; no esta
38876244;14382915; esta
05878473;18641469; no esta
25979153;14708034; no esta
72843278;15020781; no esta
45042716;18602643; no esta
79885342;18143124; no esta
91212053;18974696; esta
38856311;17438271; no esta
27084987;15862593; esta
89536667;15608300; no esta
24857809;14909421; no esta
86496250;16397205; no esta
25076680;21835919; no esta
95830512;16056726; no esta
52412602;15530220; esta
36844217;16849472; no esta
42603861;14363714; esta
17961352;14528409; no esta
98635161;14564675; no esta
88336230;17273578; esta
13290636;15712833; no esta
77318213;18449043; no esta
25557754;16779499; esta
83704364;14935874; no esta
93401956;14871874; no esta
78074620;16185580; no esta
70222890;17666110; no esta
56294369;19562215; esta
27213532;20028135; no esta
00166438;16703552; no esta
49358062;29791961; no esta
50195213;23079651; esta
38521011;19036989; esta
38462262;18598377; no esta
23639671;17183125; esta
63854647;19611708; no esta
13021500;19492669; no esta
01748513;17448084; no esta
95368826;18432403; esta
23843659;19004563; no esta
40491527;16453952; esta
34387053;21320933; esta
55726675;20724454; no esta
73316521;19942375; no esta
13997670;18026644; esta
38871025;16760299; esta
43221173;17101204; esta
33336852;17549631; no esta
52422218;16175340; esta
34482383;15019501; no esta
33714531;14505795; no esta
76839947;14426862; no esta
33364512;18833896; no esta
05175845;15027180; no esta
92836366;16192406; no esta
66281805;17610218; esta
76708771;16808512; no esta
78284735;14207128; esta
15359170;15620246; esta
23534015;17386218; no esta
61520881;7720524; esta
95450211;16732139; no esta
70769425;18776296; no esta
77507610;17709631; esta
62212378;16055873; no esta
66866853;18722536; no esta
80769948;17399017; no esta
14998335;19083495; esta
97881513;18141417; esta
25251099;16465899; no esta
66519977;17806483; esta
04284446;16060993; no esta
84513512;16551233; no esta
60585871;15119341; no esta
38969157;15171820; no esta
53350101;15833580; no esta
41373731;19566908; no esta
71524566;17504404; no esta
48841362;15040407; esta
80639927;15706434; no esta
29379231;20846054; no esta
71022026;17649044; esta
72381840;22513465; esta
31266810;16228673; no esta
94089240;21220666; esta
83364349;14720834; no esta
41278872;14462702; no esta
04767991;16239339; no esta
58691112;15278060; no esta
28984852;14589422; no esta
56011215;15826753; esta
87907939;19217895; no esta
26593138;17839337; esta
97582186;18554430; no esta
71799948;16676672; no esta
59724999;17706644; no esta
69515099;16660886; no esta
26398742;22367545; esta
69399995;19660775; esta
07836078;15416727; no esta
87728154;15430380; no esta
62029143;14999874; esta
73732929;14436248; no esta
14741898;14656835; no esta
98540571;14761368; esta
63953245;16298220; esta
18034705;22126478; no esta
97355053;17702378; esta
27524639;16306326; esta
22022785;14817687; esta
32687671;14230595; esta
40657631;14860781; no esta
07307745;15637740; no esta
03667835;17407978; esta
94468040;15424833; no esta
83203602;21048293; no esta
02276061;19354002; no esta
09438023;16838378; no esta
40763021;20676667; no esta
79313976;16519659; no esta
20739278;15381740; no esta
82832701;15892033; esta
82099191;19944081; esta
75517581;16449685; esta
72334962;18898749; esta
82760812;16622485; no esta
97841830;18753256; no esta
81225937;14979394; no esta
14434736;18333416; no esta
08355186;17949844; esta
41188821;14951235; no esta
09663668;14891074; esta
22517322;14558275; no esta
27246163;17045738; no esta
43210516;20384401; esta
43116774;17234752; esta
66629261;15241794; no esta
13361065;19253309; no esta
36885197;16529472; esta
18096546;15376620; esta
68071683;14942701; esta
45991876;18077417; no esta
29563356;15484993; no esta
45205230;19202962; esta
38947323;9504415; esta
48483415;23405197; no esta
93924057;18477629; no esta
83087822;17719444; no esta
27503137;15429100; no esta
17936774;16252140; esta
35390513;14547181; no esta
25737316;14430275; no esta
34074268;16644246; no esta
05365099;16817898; esta
02626458;16411713; esta
00209441;14198169; esta
08036461;14593688; no esta
93370975;17041472; esta
18676947;23489676; no esta
33051225;15987606; no esta
89512957;19367229; no esta
92773532;15931286; no esta
79613860;19275922; no esta
37536665;18018963; no esta
13040347;14880408; no esta
25184036;16284993; esta
27608328;17898217; esta
30273198;14608195; no esta
45093593;18940562; no esta
81500372;17436564; no esta
08907678;15915500; no esta
32030467;16157419; no esta
13781254;16604566; no esta
53788097;15608300; no esta
71098039;25369994; no esta
73218163;25163061; no esta
69296751;32798252; no esta
31618917;17997204; no esta
79164929;15328834; no esta
41354272;15924033; no esta
09365672;18519443; esta
40124012;18461417; no esta
49041113;17772351; esta
77050053;18968296; no esta
26149053;16472726; no esta
65063568;16885739; no esta
33057196;27925298; no esta
65728120;18578750; no esta
08405477;15025900; no esta
50489241;15969260; no esta
75420681;15805420; no esta
99484437;16396353; no esta
50733942;16622486; esta
59788432;16752619; no esta
00941036;19115496; no esta
81785661;17779604; no esta
36783360;20187708; esta
64291722;17266325; no esta
24721786;18734483; esta
00633896;14221635; esta
77685345;14856515; esta
16959854;19253308; no esta
21974416;24360502; esta
78396536;18338963; esta
35111562;18227176; esta
32407149;18830056; esta
45411993;21086266; no esta
79286768;23584823; no esta
80630723;19909095; no esta
12754594;19202109; no esta
44382380;18239977; esta
58555322;17403711; esta
96645500;18601362; esta
50135925;17848724; no esta
49126327;12191131; esta
29163266;17118698; no esta
97003013;22621837; esta
18605084;22065465; no esta
68626629;17890537; esta
28089559;19132989; no esta
61734861;17046592; no esta
30250625;23334370; no esta
99953788;19534055; no esta
96540021;16075500; no esta
28925802;16741099; no esta
12761002;22300985; no esta
07749376;19015229; no esta
95274448;16374593; no esta
69799971;14798915; esta
90100161;14984087; no esta
11855551;17384937; no esta
54681860;14332142; no esta
16165661;17609364; no esta
66042484;19502055; no esta
23579950;18620563; esta
85917978;20211174; no esta
42310139;16133100; no esta
72370301;18355177; esta
82973824;15257154; no esta
16091098;17676350; no esta
21225811;16125846; esta
70392442;18355176; no esta
90928622;14956354; esta
82383342;19503335; no esta
58827885;16437739; no esta
22504594;19620242; no esta
01730056;16469738; esta
01413809;16257686; no esta
94576953;16848192; no esta
42911450;18733202; no esta
63351164;19612562; no esta
33003772;15795606; esta
03379119;18905150; esta
41669478;16291819; no esta
19227491;16226113; no esta
04444431;17293631; no esta
45040240;16414699; esta
64403983;18024083; no esta
56017629;19093736; no esta
24422907;18686697; esta
98284493;14961474; no esta
22281998;14376088; no esta
09807505;14503234; no esta
53172356;14284781; no esta
89390707;15500353; no esta
38007485;23946209; no esta
99471405;18939709; no esta
41945704;15744833; no esta
48878522;14912834; no esta
13127137;14385901; no esta
96474819;14992621; no esta
80373375;14504515; no esta
05019550;16128833; no esta
77722604;21739918; no esta
49559775;19868135; esta
20397423;15103981; no esta
44468601;14918808; no esta
26236401;14867608; esta
51478561;15057901; esta
83137814;18915390; no esta
17399841;19653095; no esta
12663338;17186538; esta
93817751;14420035; no esta
05399769;16107500; no esta
74874719;16502592; no esta
12332991;18665789; no esta
35622120;14407235; no esta
18163608;17388351; no esta
07703355;15483713; no esta
20944074;14735768; no esta
79357023;14721261; no esta
40808312;14972567; no esta
60614774;14384621; no esta
80888774;14920941; no esta
83836163;14174701; esta
10364628;16464619; esta
61756964;14850967; no esta
98760842;17966484; esta
78391010;22839864; no esta
90959030;19143656; no esta
48183900;15286167; esta
81732469;16243179; esta
57231177;15537047; no esta
57802043;15751659; no esta
54833004;20882320; no esta
08148408;17048298; no esta
19732364;18552297; no esta
80952154;16330646; no esta
10586693;15269528; no esta
96654894;15953900; no esta
29483530;14645742; no esta
82802207;17147285; no esta
69265815;16796566; esta
34080937;16602432; no esta
54557872;17208724; no esta
96236202;16589206; no esta
63568583;20485094; no esta
45199624;17580778; no esta
63238393;29249669; no esta
59434069;20881893; no esta
60238936;17699817; no esta
54478677;19993574; no esta
30178471;20125841; esta
76420233;19330108; esta
57263269;19095869; esta
70715539;19248189; no esta
65367989;17989097; no esta
43185441;17750164; no esta
08610638;17742057; no esta
33339408;17626430; esta
46137932;17212992; no esta
13997030;17256511; no esta
44748531;19886908; no esta
10791983;16670272; no esta
67381466;14267288; no esta
83675831;13907609; esta
08494214;16163392; no esta
93364982;17480511; no esta
37507405;15591233; no esta
07265401;17767657; no esta
30198326;19935548; no esta
08125097;16001260; esta
24676829;14810434; no esta
82436925;14764354; no esta
88529339;14784408; no esta
90129466;18188350; no esta
89474242;14415769; no esta
49003147;14664941; no esta
26693287;14125635; esta
52504599;14378222; esta
72078151;18993042; no esta
24020570;14583874; no esta
98587467;17565844; esta
00367047;19531495; no esta
41671789;14148676; no esta
91715731;14923501; esta
36027947;15033154; esta
30404789;16884458; esta
51013557;16561045; esta
06753941;14341528; esta
65078163;14521582; no esta
02653143;14565528; esta
05653458;16777365; no esta
88152566;16488939; no esta
70925330;18751122; esta
96303331;14036462; esta
68482814;15329687; no esta
68007198;15103554; esta
42993427;18138004; esta
79188132;18391870; no esta
03749493;14134169; esta
99851513;14366275; no esta
92096980;14222489; esta
48424591;14773741; no esta
89475726;16218432; no esta
41928501;17606377; no esta
72045844;15833154; no esta
07508595;17370004; no esta
29091886;18310803; no esta
46356497;16058860; esta
11249095;15733313; no esta
60278646;16273472; no esta
58721091;16184726; no esta
69363044;14152515; esta
58930406;14219928; esta
70479662;15278913; esta
78243480;15689366; esta
99994125;17180991; esta
44009313;15137261; esta
22511596;15924460; no esta
22579834;14956354; esta
54003876;14728515; no esta
68415474;15439767; no esta
88147581;16505579; no esta
45996685;15613846; no esta
89860883;18769469; esta
66179265;18009150; no esta
06453046;15255447; esta
80235402;15444461; no esta
64516831;18571923; esta
19908259;16220993; no esta
85655361;19088189; no esta
50808041;16738539; no esta
44226799;14481048; no esta
83028396;14329581; no esta
13445422;14536941; esta
85355888;17329045; no esta
28062528;14452889; no esta
97121803;16418112; esta
67087772;14421315; no esta
02738733;14040729; esta
23195240;15668033; esta
66862933;15548140; esta
24670012;17868350; esta
74500334;16008086; esta
70972372;14364142; no esta
41745271;16347713; esta
37043369;23703863; no esta
65969347;17751017; no esta
05831102;16800405; esta
60217663;18758376; no esta
71423200;17458325; esta
09140708;14379502; no esta
51403836;16515819; no esta
52367092;18973415; esta
52683680;15654807; no esta
61040657;17468564; no esta
97012017;15248621; no esta
37099270;21077307; no esta
14027005;15356994; esta
91855147;18324457; no esta
61698002;15155180; esta
96795776;14345368; no esta
49153140;19173096; no esta
50144062;15988887; no esta
11270291;15445741; no esta
02465783;18140136; no esta
35210577;15194434; no esta
15206343;16116460; no esta
57550804;15385580; no esta
16110423;15120621; no esta
40388933;16907072; no esta
10779648;17381952; esta
92799661;18420456; no esta
86620835;14905154; no esta
49095154;18905576; no esta
73016086;16544406; esta
83894957;16113046; no esta
48307952;16593899; esta
35874383;17848297; no esta
52654906;15803713; no esta
96013040;16710379; no esta
63846194;18398270; no esta
05738478;18868030; no esta
80760133;19088615; esta
87895695;22937570; no esta
94459209;20864827; esta
37009903;16340459; no esta
38015228;18495549; no esta
63335766;17307285; esta
18944513;22680717; no esta
45207482;20025574; no esta
57649110;18575336; no esta
77331799;17387071; no esta
43485631;17574805; no esta
91137336;18212670; esta
95978956;17250112; no esta
67463489;18055657; no esta
22693817;17361045; no esta
60101652;18147390; no esta
27428547;18890643; no esta
12520210;18537789; no esta
19794201;20785893; no esta
12611556;19767868; no esta
84133095;21925092; no esta
22473098;17172458; no esta
83360355;18830483; esta
15747563;16385259; esta
91299429;17124671; no esta
36596282;18687549; esta
