User;Time;esta/no esta
57013427;220243771; no esta
16487174;415999; esta
88940675;686079; esta
02050369;199453185; no esta
31855084;225321098; no esta
05609003;215770604; no esta
30884878;468053; esta
86576637;217985428; no esta
39269311;209495625; no esta
60125009;145920; esta
78581849;205815630; no esta
15328220;215624684; no esta
48533081;382720; esta
57962997;1028693; esta
21648730;222483769; no esta
99464601;209272905; no esta
15444381;205278884; no esta
82164717;221274596; no esta
91881874;226768776; no esta
01001623;211491569; no esta
06152582;209118452; no esta
93528072;112814362; esta
58266659;205501177; no esta
24326489;127573; esta
25907130;371626; esta
81467385;602879; esta
26540434;199574358; no esta
27804753;207351202; no esta
82619824;213121434; no esta
90701484;683519; esta
56529170;63280986; esta
33994073;212818074; no esta
70792878;201228542; no esta
72788024;199218519; no esta
23020219;228442161; no esta
49150151;225310005; no esta
89398276;226329737; no esta
74857177;213385967; no esta
85469294;216070976; no esta
50081980;207354188; no esta
47426474;205627043; no esta
84154078;215547884; no esta
36563196;209198666; no esta
36632219;230464132; no esta
99747994;212903834; no esta
05256210;216189163; no esta
41556008;216852202; no esta
34144761;435627; esta
37774770;215894764; no esta
42546272;210147571; no esta
11415698;171947; esta
91608066;199630251; no esta
26531879;212762181; no esta
06559930;200511743; no esta
57673714;208600480; no esta
66261432;199960491; no esta
42839327;223849527; no esta
37020318;1141759; esta
42309261;227940401; no esta
29908963;481706; esta
01247484;219215933; no esta
92180387;891732; esta
81539511;200308650; no esta
78449917;209144906; no esta
62608236;225146165; no esta
54520546;218528147; no esta
11457316;209955998; no esta
19036188;227880668; no esta
16856357;229170053; no esta
59650242;221856143; no esta
13788554;201287849; no esta
50656060;427520; esta
54689857;205306617; no esta
49264328;215466; esta
37457262;202331901; no esta
72684438;208178934; no esta
64072429;532906; esta
54757796;209597171; no esta
82239923;204752805; no esta
82696116;217960681; no esta
49877631;276907; esta
21030996;1021865; esta
62892737;657493; esta
21169747;217759721; no esta
06964178;200527956; no esta
03021744;209510986; no esta
39571488;216603882; no esta
00703719;211349489; no esta
10657440;218964200; no esta
97921516;215791510; no esta
49579304;213657753; no esta
30349186;213053168; no esta
85587927;70827; esta
14039604;214052419; no esta
43451785;197267800; no esta
52953473;305493; esta
65813183;213909913; no esta
99263636;209119733; no esta
52722426;219723239; no esta
61419084;223626807; no esta
80592737;208240373; no esta
97362735;25173; esta
02190532;1095679; esta
59720637;210773; esta
04414283;211818396; no esta
44510823;212430662; no esta
15112970;228271068; no esta
34020112;230651865; no esta
75394736;229962372; no esta
69018453;1111465; esta
55220298;192241247; no esta
24642095;210033651; no esta
73033156;421973; esta
73165963;204080806; no esta
21509950;210225224; no esta
79561581;211060637; no esta
33476908;197119321; no esta
99841390;343892; esta
65369583;217148735; no esta
16414472;224277899; no esta
68550365;209588638; no esta
12947344;209862131; no esta
63655562;205274618; no esta
54251132;472746; esta
74034958;211655409; no esta
55242553;193953459; no esta
41900307;202842193; no esta
57132392;208926453; no esta
28715138;194930951; no esta
78912906;202244861; no esta
30758551;494506; esta
44301419;241920; esta
40434392;189210211; no esta
06983058;866986; esta
81979136;203002194; no esta
25525520;220987024; no esta
65559530;198211586; no esta
64898225;215274818; no esta
27100211;202143315; no esta
86672992;203509073; no esta
43384769;197892440; esta
89171910;197547; esta
09164445;724906; esta
87256295;530346; esta
73883074;203416060; no esta
55662936;232907222; no esta
42624261;265872300; no esta
09763183;1230505; esta
47316496;223845686; no esta
53611626;208766026; no esta
03802874;214231620; no esta
70282519;212399088; no esta
55440088;922452; esta
99346272;215151511; no esta
63954449;199264172; no esta
98449282;595200; esta
80598239;78080; esta
88774248;205992270; no esta
41634120;231691650; no esta
22240256;249173; esta
13779385;1268905; esta
06579096;203087100; no esta
15082057;213492207; no esta
65353772;573439; esta
90386495;217461481; no esta
28475184;211358449; no esta
83378916;213526340; no esta
42197618;205909496; no esta
24631074;220341905; no esta
01382027;1023145; esta
71541440;215508631; no esta
74005194;640852; esta
94492855;156245133; esta
39421897;850346; esta
57124145;117333; esta
89049702;212732741; no esta
63010591;350719; esta
50158423;212841541; no esta
47430925;136960; esta
44516772;888746; esta
09855266;209199092; no esta
98348862;199500545; no esta
21634932;599466; esta
87055506;1119572; esta
64916491;259288415; no esta
19007030;214302019; no esta
61933398;214710766; no esta
12348049;1123838; esta
72163181;154027; esta
38926282;181373207; no esta
85339147;224519819; no esta
82460987;947626; esta
46398328;234378793; no esta
37600617;232957995; no esta
25708495;227373789; no esta
55632667;208448160; no esta
17272079;226675336; no esta
67544330;334933; esta
46926063;848212; esta
32749014;214917272; no esta
85297187;200312063; no esta
74098676;225418378; no esta
64335062;663040; esta
02177450;199935744; no esta
85795340;612266; esta
93319917;230826798; no esta
89118129;203889659; no esta
48823436;229103067; no esta
89963345;200472916; no esta
45431000;213964527; no esta
95661333;208474613; no esta
07848728;229881733; no esta
07490706;201050623; no esta
56042324;381440; esta
41428191;212618394; no esta
62194234;210481651; no esta
85436725;194818310; no esta
15420395;206431736; no esta
34323632;216274069; no esta
36834219;208063307; no esta
27250934;214681325; no esta
36981697;207118242; no esta
58590961;204303952; no esta
10151494;213144474; no esta
88270521;347306; esta
90092888;202179155; no esta
75061016;646826; esta
85142332;235661352; no esta
49339578;959998; esta
64740402;232182743; no esta
50411395;226610484; no esta
27870933;212789061; no esta
60184821;222608355; no esta
06445408;206107896; no esta
54582659;422400; esta
61140129;199890944; no esta
72721149;212768154; no esta
05266398;216274923; no esta
93923722;226608350; no esta
23713377;89704419; esta
40516473;602880; esta
25666367;206997068; no esta
93852231;223297847; no esta
05910745;644693; esta
32177826;180905156; esta
95274897;47360; esta
27304323;206058403; no esta
71077320;216941802; no esta
39569264;196027909; no esta
21651194;202786301; no esta
46778264;199598678; no esta
76797056;219796625; no esta
84218535;204310778; no esta
22000811;138240; esta
75653015;214849432; no esta
16513377;835412; esta
55480193;190913889; no esta
64476208;200887210; no esta
88995826;273493; esta
40999012;209624905; no esta
72560631;814079; esta
74862942;984746; esta
81981264;203921659; no esta
00303791;197335641; no esta
56582729;1312852; esta
22925791;495359; esta
95991186;223195874; no esta
13582374;215772311; no esta
85282282;232034689; no esta
68393090;227832028; no esta
69971047;233356501; no esta
26184048;195233030; no esta
42938162;200616704; no esta
59520259;218091668; no esta
68999110;785065; esta
23715752;209177333; no esta
84101040;208868426; no esta
01969261;203827793; no esta
40159119;889599; esta
73683380;219873851; esta
87246574;211757382; no esta
71653294;211397703; no esta
08491941;201615528; no esta
78072347;129280; esta
02474268;214938605; no esta
12749790;219073426; no esta
13069876;1093972; esta
12404499;210155678; no esta
63288527;114773; esta
85447132;220895290; no esta
17576068;759466; esta
63651513;207540215; no esta
39728709;679680; esta
49767763;963412; esta
71955587;207480481; no esta
69195836;180907; esta
33364222;5547; esta
44427704;96853; esta
19123650;206894668; no esta
43237786;222906168; no esta
86210664;1000105; esta
83851331;214973591; no esta
71172102;215480898; no esta
68110881;213916739; no esta
01990587;209202506; no esta
20425335;205892857; no esta
67916245;213410714; no esta
18768712;220528784; no esta
72905278;200959; esta
15414846;224064993; no esta
99076459;228021895; no esta
15068206;234235007; no esta
64250241;208324853; no esta
57038366;313600; esta
24185423;192192181; no esta
56169725;199627691; no esta
04144587;200251904; no esta
47734361;217966654; no esta
11556476;200809130; no esta
26373478;1202772; esta
91325592;220655931; no esta
72614888;216071830; no esta
60874316;215725377; no esta
14714994;462506; esta
60852779;11520; esta
92938505;216714390; no esta
35189219;211126769; no esta
83340504;223748407; no esta
99146800;202473554; no esta
87744413;1013758; esta
93428278;199287639; no esta
21840050;941226; esta
67442073;214434712; no esta
34775682;457387; esta
69186087;201723902; no esta
80552972;210877170; no esta
36552948;215835030; no esta
01018853;200690516; no esta
38531926;192803594; no esta
87319825;215685697; no esta
69772571;203912273; no esta
33186580;427519; esta
84242252;203952806; no esta
81815847;215681858; no esta
01181272;698025; esta
94190767;205406030; no esta
58937447;222069049; no esta
78313746;227210803; no esta
98758658;224568033; no esta
68872918;1242025; esta
42443680;223680140; no esta
58522835;99840; esta
65760610;67713620; esta
80870707;222504675; no esta
02509644;213198234; no esta
79573892;203615313; no esta
44687004;192629940; no esta
01701959;212377755; no esta
07670975;215509484; no esta
53660830;1698984; esta
13107129;212393541; no esta
38528884;205114618; no esta
27687544;206496589; no esta
24204280;679253; esta
96142795;216504042; no esta
08787430;334080; esta
95653821;902825; esta
74297808;210386078; no esta
83026471;36266; esta
72729675;216337644; no esta
73644413;120320; esta
94696305;513706; esta
15711685;691625; esta
59330271;204391419; no esta
39938934;710399; esta
70239469;213854020; no esta
84230580;225467872; no esta
42450886;844372; esta
99810256;1113599; esta
88534407;196583428; no esta
02735745;216821909; no esta
05786355;211176690; no esta
59736967;311893; esta
48594202;208844960; no esta
62476375;201955155; no esta
44990387;214773485; no esta
18625063;217119722; no esta
21430233;212853487; no esta
13178984;125013; esta
23944639;202918567; no esta
73537662;1270612; esta
08538971;1160532; esta
86785691;1095678; esta
22093721;934826; esta
06059377;225851444; no esta
81603941;225856138; no esta
84689430;230027652; no esta
56950855;211878129; no esta
61321159;207507361; no esta
20882410;216511296; no esta
78188883;204749818; no esta
28130635;211973702; no esta
87014415;211459143; no esta
95070152;201174356; no esta
94296578;4087462; esta
44488530;214271726; no esta
24677973;221704676; no esta
06169416;217174335; no esta
86103635;192343220; no esta
65633349;1067092; esta
92335247;207070881; no esta
03987877;201701289; no esta
42897744;208721226; no esta
72315948;205828856; no esta
52681141;221354383; no esta
39265356;15787; esta
77234524;201462355; no esta
75609313;202192808; no esta
52895812;201656488; no esta
38040342;37120; esta
87538714;221215717; no esta
13178941;198679639; no esta
52418640;76373; esta
87090862;202191527; no esta
82718312;215402817; no esta
36376872;205528484; no esta
96840405;195127217; no esta
13434619;248747; esta
12978546;208640160; no esta
37571169;558933; esta
95546388;231088771; no esta
70119173;225019445; no esta
24422696;222541369; no esta
63316960;49066; esta
90749022;195419483; no esta
24537252;96853; esta
66142418;219235133; no esta
94568964;218561001; no esta
82490009;246063045; no esta
96271400;566185; esta
84305833;213014341; no esta
34105108;202788861; no esta
90574983;227773149; no esta
64907171;205994403; no esta
71582190;206831522; no esta
41161878;203642620; no esta
60409421;217386815; no esta
58917794;206523469; no esta
94941905;206127097; no esta
53277673;1077758; esta
31896787;218103187; no esta
27705201;196698201; no esta
49173334;207585867; no esta
96934040;803412; esta
49370741;197222574; no esta
67802809;206260216; no esta
88649863;207196748; no esta
18775609;221630863; no esta
53974373;795306; esta
38817022;430506; esta
18620257;223165154; no esta
61588787;782079; esta
06984747;201903955; no esta
42322841;1177172; esta
78947536;200541610; no esta
03841426;190093837; no esta
92522118;212773274; no esta
20179271;227557256; no esta
49246198;233467008; no esta
22019932;233822847; no esta
04124419;210264904; no esta
72499144;215751403; no esta
14973147;205285711; no esta
06375204;210868637; no esta
19963206;200136704; no esta
87101101;207353335; no esta
40380508;225696992; no esta
82820817;1184852; esta
12566580;225292085; no esta
60775745;216341056; no esta
26893871;217602282; no esta
69263124;197736281; no esta
45816146;213761007; no esta
26358449;195865349; no esta
90861216;224705845; no esta
14294052;50347; esta
55486737;217408149; no esta
93260114;959145; esta
74116452;207357602; no esta
55706353;219602919; no esta
63608561;213054448; no esta
49501033;216994709; no esta
35639092;211143409; no esta
10878795;500053; esta
00686084;1317545; esta
78776862;210716317; no esta
00848550;217996095; no esta
95568337;209739678; no esta
16739571;215592684; no esta
58741895;214410819; no esta
12790279;229674373; no esta
90197441;229620613; no esta
41805769;227840135; no esta
03085641;499626; esta
08025075;279893; esta
42990504;202318674; no esta
54946551;674559; esta
00906235;831572; esta
32449638;205380431; no esta
43753348;114369133; esta
23405835;1021865; esta
11576275;216912363; no esta
23880181;215006019; no esta
07200647;205573710; no esta
29594382;682239; esta
47585900;196067589; no esta
01262600;230641624; no esta
54649691;212171675; no esta
99263399;221208890; no esta
15217125;469759; esta
88899762;203301286; no esta
22999562;209932958; no esta
39210532;211095197; no esta
02925791;218794387; no esta
09439759;955306; esta
44404951;209864265; no esta
89333921;1173331; esta
34924195;203598673; no esta
73762083;211477489; no esta
61804981;204813818; no esta
55364733;207017975; no esta
50783713;201769129; no esta
77434004;210254237; no esta
76982290;213981593; no esta
97000119;189447011; no esta
04338777;203740326; no esta
77323813;208610293; no esta
81776037;213240474; no esta
10350060;428373; esta
56999292;225251979; no esta
38688402;228612827; no esta
08799282;232620075; no esta
40914115;192770314; no esta
41945189;49493; esta
59308685;227121629; no esta
95172713;206432162; no esta
20896436;951892; esta
69645027;40054989; esta
54831172;868692; esta
59126187;206775202; no esta
78236871;208597920; no esta
38576765;502613; esta
06103917;203319633; no esta
41552042;224233526; no esta
83680142;211922502; no esta
55802245;224853; esta
37999974;36693; esta
16609140;313599; esta
89268207;202572541; no esta
66544484;233387; esta
07999025;247040; esta
15325901;215403245; no esta
72247469;370773; esta
87827069;199733078; no esta
73540842;218340841; no esta
69970200;670292; esta
60401772;364373; esta
51358820;218239721; no esta
54773005;989866; esta
73494310;1023999; esta
32302530;454826; esta
75191438;210541810; no esta
63673385;216691776; no esta
51777546;215173272; no esta
72882595;211023517; no esta
92898908;210706077; no esta
72930147;214012739; no esta
03925590;216904682; no esta
34428382;211443356; no esta
51091501;229330906; no esta
50835308;980052; esta
29172162;206449229; no esta
13313441;209927412; no esta
42270695;213974767; no esta
36428826;228849627; no esta
98977558;224294112; no esta
70264042;223471928; no esta
10071826;38827; esta
70825036;201265663; no esta
86972448;219034600; no esta
51388383;791465; esta
43763308;169386; esta
46595409;132993109; esta
02031059;601599; esta
19423570;211651142; no esta
89256072;683092; esta
44800803;207098188; no esta
72505135;195023537; no esta
45963440;165547; esta
14711802;218831506; no esta
95529684;212071409; no esta
62919525;199693397; no esta
98232380;929705; esta
68881599;168533; esta
77714302;1052585; esta
78758951;45227; esta
66994215;206284963; no esta
96895063;346879; esta
31202186;1086292; esta
85741768;193993565; no esta
13422736;208555253; no esta
49239312;195241564; no esta
94981613;79360; esta
18336875;215545751; no esta
28566344;180983235; esta
29463031;192952073; no esta
25742285;210103198; no esta
65451725;195245404; no esta
90327582;218402281; no esta
30925251;195809456; esta
32242159;213128261; no esta
87753339;729599; esta
21518538;208757066; no esta
17140083;205729017; no esta
96394004;205313444; no esta
09536705;194684338; no esta
53784949;230430425; no esta
48982598;229094960; no esta
48596038;226264457; no esta
34690062;231162584; no esta
15040814;207526988; no esta
58657297;223895180; no esta
90261812;211855088; no esta
32056702;215720684; no esta
57702041;587519; esta
92880895;208084214; no esta
96203892;369920; esta
18434783;290986; esta
45348484;196668761; no esta
42373183;222671928; no esta
85079369;209690185; no esta
86733630;212316315; no esta
22587709;206223523; no esta
97966963;373333; esta
85951597;193388126; no esta
59119287;491093; esta
87111524;162987; esta
15377787;1060265; esta
74751734;222086542; no esta
56723441;222022542; no esta
14848771;79360; esta
88585136;20053; esta
39310191;214204313; no esta
73489765;195589296; no esta
79781501;215912257; no esta
89657268;211474929; no esta
77466815;151893; esta
13391098;207148535; no esta
19439723;216760895; no esta
22278830;1007786; esta
44918767;205734137; no esta
22204921;208125173; no esta
75484916;205106084; no esta
80449677;210112584; no esta
14700198;42667; esta
96616069;191170742; no esta
50053979;192935007; no esta
41647801;214406553; no esta
99502654;227110536; no esta
76981988;227449309; no esta
72601799;448852; esta
92010683;105387; esta
48877618;216426816; no esta
83124491;216676843; no esta
58829099;370772; esta
14966379;215440791; no esta
99866349;60159; esta
52078699;198565292; no esta
02274839;210561864; no esta
24034928;210061385; no esta
74605827;602879; esta
73326069;372907; esta
40992822;196232709; no esta
09678490;219752678; no esta
37823594;214588738; no esta
27046452;1259945; esta
16022229;387413; esta
13654870;205378298; no esta
79014691;220853904; no esta
33880190;207840160; no esta
96122187;220643131; no esta
03882069;214074606; no esta
13146408;142795764; esta
77980807;213710234; no esta
50395783;209424798; no esta
80855151;515839; esta
44688985;678399; esta
52619779;212429382; no esta
45884552;213190127; no esta
17028034;10996892; esta
04450619;209787892; no esta
09845132;211425862; no esta
32531077;208297547; no esta
83614223;204577444; no esta
18178802;91733; esta
77017041;214066072; no esta
57226352;1082452; esta
34194243;226622857; no esta
94317406;203841872; no esta
41395939;225471711; no esta
94194282;225425205; no esta
28425616;99413; esta
57882346;224988725; no esta
73491451;186588348; no esta
77584703;215037591; no esta
05696377;1151998; esta
99594545;364373; esta
99517255;941652; esta
48302253;190645089; esta
67813840;199406678; no esta
77642213;927146; esta
25891421;200515156; no esta
35706460;1342718; esta
09911043;222406969; no esta
40264819;223765474; no esta
73946550;418559; esta
10671877;206712482; no esta
27206339;383146; esta
52480138;265088514; no esta
84614935;215590551; no esta
91095465;210846023; no esta
89299652;217846762; no esta
91544180;206949282; no esta
75475446;210490184; no esta
73569564;197798574; no esta
23223762;913065; esta
53634270;352426; esta
93510370;712532; esta
63008240;207525281; no esta
76926205;204573178; no esta
72610701;202166781; no esta
37823395;229706373; no esta
35745906;222191503; no esta
17018228;246131738; no esta
48266022;236896976; no esta
02397910;378879; esta
54171559;208411893; no esta
24923866;204370511; no esta
03681835;395946; esta
02620704;844372; esta
77975893;206293496; no esta
08715248;605866; esta
63325258;229859119; no esta
15784502;230959491; no esta
37652239;249466987; no esta
23268632;497492; esta
36911035;243245342; no esta
52011371;255199673; no esta
83578223;862292; esta
44072047;226002057; no esta
34721671;244449393; no esta
71974194;205573284; no esta
24853269;229815599; no esta
32929287;221226383; no esta
06212129;218195775; no esta
19748728;204220326; no esta
39065354;219605052; no esta
80105202;1071786; esta
67198088;867412; esta
44135541;218846440; no esta
77784708;217081322; no esta
06774706;156160; esta
27574973;207407521; no esta
19001759;207841868; no esta
29054990;208532639; no esta
98069691;218556734; no esta
73805398;211195890; no esta
29380598;443306; esta
76578209;119937980; esta
12839813;204088912; no esta
07975980;211746288; no esta
97521171;216728043; no esta
63711022;221322383; no esta
02599432;900692; esta
84310555;211215516; no esta
61782283;212414022; no esta
24112852;227200562; no esta
30307307;1266771; esta
86989919;224803979; no esta
89481291;234868179; no esta
47741014;936106; esta
52521241;349867; esta
73466146;220059025; no esta
03154488;368640; esta
47973626;218625427; no esta
75809339;692479; esta
85209720;218400147; no esta
09498240;212799301; no esta
49666087;90454; esta
55860265;216013377; no esta
43848804;203777446; no esta
52382937;226582750; no esta
10829446;205499897; no esta
89649149;1004372; esta
45615967;135679; esta
15057994;915199; esta
74658680;212466928; no esta
27724306;452267; esta
67154464;201894568; no esta
41855166;885759; esta
94111427;222342115; no esta
23443530;214114713; no esta
85057342;203959205; no esta
13169923;218345108; no esta
12130432;220786917; no esta
94742983;209007519; no esta
76201419;217384682; no esta
99219989;210900210; no esta
01674536;196640175; no esta
77292033;206650616; no esta
59929302;216415723; no esta
67468945;212304368; no esta
02715030;216428949; no esta
92263808;211483036; no esta
94953072;205339044; no esta
16266531;232221569; no esta
90064326;228737414; no esta
96176630;233019009; no esta
80193800;229833946; no esta
51265249;208135840; no esta
45297251;222333156; no esta
60619897;1002666; esta
50941460;751785; esta
12699949;198214573; no esta
27798638;215098178; no esta
32139966;203654566; no esta
90110906;223119074; no esta
75175478;217663722; no esta
94247401;214984258; no esta
58379344;199353772; no esta
66132731;593493; esta
53668225;204746832; no esta
75272871;218017001; no esta
34630417;214809752; no esta
06410176;198437719; no esta
34608587;217301055; no esta
87255028;53760; esta
23714463;203956646; no esta
55338209;215467671; no esta
13195052;215869590; no esta
47602189;216059883; no esta
25078099;197607853; no esta
14326185;195761243; no esta
38243058;903252; esta
88997166;208072267; no esta
39601053;211512902; no esta
88493180;210639091; no esta
87449737;206689869; no esta
69257648;215970710; no esta
34314942;222233315; no esta
30162809;218473961; no esta
90685775;800425; esta
72701127;509440; esta
55469419;620799; esta
42153633;643839; esta
60764405;189328825; esta
55266247;215003458; no esta
53856304;219559399; no esta
31580688;4267; esta
07632886;360960; esta
28492303;213264367; no esta
06550622;985599; esta
80397989;222229476; no esta
87507394;216006550; no esta
28639520;214223513; no esta
07977120;222243129; no esta
26901967;229426053; no esta
97769888;227109256; no esta
77001864;235456979; no esta
66256011;1147306; esta
76234546;218391187; no esta
81757742;213997379; no esta
32497737;232021037; no esta
81166157;211328583; no esta
89279432;228282588; no esta
82335805;200018517; no esta
66379275;207524428; no esta
04312809;204632911; no esta
17944353;205276324; no esta
41927080;202101074; no esta
32348879;208134133; no esta
74239216;205617230; no esta
97656784;215647297; no esta
76625730;215621697; no esta
22319336;220113639; no esta
68214846;226725256; no esta
91181051;253013; esta
71209010;228432774; no esta
19201806;330240; esta
51150144;206149283; no esta
16891669;136404306; esta
46975275;210641224; no esta
83173591;198380546; no esta
98021209;219794919; no esta
71167295;210967623; no esta
74652145;119467; esta
28613117;206307149; no esta
91419262;228901680; no esta
28050632;212614981; no esta
34665183;209215305; no esta
32887405;216243777; no esta
70762010;559786; esta
74596412;206673229; no esta
83744816;180053; esta
72523749;213574980; no esta
59897088;199871744; no esta
95156813;212866288; no esta
20879720;211340529; no esta
49603731;200302250; no esta
59405452;5547; esta
06649140;207029069; no esta
07495860;212290715; no esta
09258443;202910033; no esta
09837892;224986593; no esta
63599582;534613; esta
66536752;1055146; esta
76404732;340907; esta
59634839;217180736; no esta
74099431;666026; esta
08720862;35840; esta
18980604;104960; esta
68732358;208123893; no esta
50581086;197285294; no esta
90693063;205977336; no esta
50201341;207514615; no esta
40544242;228875654; no esta
13144003;230612185; no esta
08567465;227317896; no esta
47603167;1044479; esta
81111825;228128988; no esta
91864534;210716744; no esta
69958434;196637615; no esta
25773067;202979580; no esta
97243184;598186; esta
68394120;113440281; esta
20294344;203629819; no esta
96800107;215751831; no esta
59661849;221874916; no esta
05877374;542719; esta
78909302;918612; esta
10039420;887039; esta
71030055;607572; esta
41776391;212053; esta
22175412;217067668; no esta
14501583;212895727; no esta
76263610;463787; esta
85649624;214168046; no esta
33321600;204361125; no esta
41296340;210834077; no esta
78527021;142080; esta
02141292;662186; esta
80203432;204878671; no esta
30070255;207106721; no esta
49096150;203972859; no esta
19124815;200078678; no esta
46009945;203230460; no esta
51956523;219323879; no esta
13640350;200322731; no esta
31078303;215572631; no esta
22105043;299946; esta
78322842;229718746; no esta
84301475;490239; esta
44120838;207579894; no esta
74355704;84054; esta
33981611;199641771; no esta
60579599;206677496; no esta
60522203;680533; esta
71506220;219607612; no esta
46404224;224555659; no esta
38816064;225380832; no esta
35194761;222229475; no esta
54300598;207216801; no esta
43167457;201663742; no esta
82547287;215715564; no esta
09120778;211779142; no esta
95272164;217969641; no esta
90085884;205117604; no esta
21851927;224491233; no esta
92570456;200075691; no esta
70788160;216280470; no esta
98633309;206674509; no esta
01028946;618666; esta
37010669;210656157; no esta
08089376;213924419; no esta
93975705;703573; esta
15996805;183263339; no esta
99975092;207205708; no esta
69458822;197116761; no esta
58463352;215405804; no esta
18579967;926719; esta
01229789;210797810; no esta
09977072;1040212; esta
13505563;199639211; no esta
85524481;674559; esta
97485956;212359408; no esta
83532013;223709580; no esta
54886202;217452522; no esta
66208396;207629814; no esta
92389254;192310793; no esta
38876244;1058132; esta
05878473;196293295; no esta
25979153;191772768; no esta
72843278;223254755; no esta
45042716;227006003; no esta
79885342;226063924; no esta
91212053;544426; esta
38856311;205482403; no esta
27084987;453546; esta
89536667;210764957; no esta
24857809;217554922; no esta
86496250;208133707; no esta
25076680;214779458; no esta
95830512;201121876; no esta
52412602;755199; esta
36844217;227902855; no esta
42603861;148479; esta
17961352;244927260; no esta
98635161;207124641; no esta
88336230;426239; esta
13290636;206656162; no esta
77318213;208229280; no esta
25557754;186453; esta
83704364;214850285; no esta
93401956;214790552; no esta
78074620;218871614; no esta
70222890;210828103; no esta
56294369;998826; esta
27213532;216340630; no esta
00166438;211602929; no esta
49358062;208696479; no esta
50195213;1001812; esta
38521011;153599; esta
38462262;215169858; no esta
23639671;820052; esta
63854647;223528674; no esta
13021500;212805274; no esta
01748513;230628398; no esta
95368826;323413; esta
23843659;210503411; no esta
40491527;1059839; esta
34387053;104960; esta
55726675;216290710; no esta
73316521;198564866; no esta
13997670;61440; esta
38871025;638719; esta
43221173;18346; esta
33336852;230395011; no esta
52422218;933545; esta
34482383;231923756; no esta
33714531;235250472; no esta
76839947;211075570; no esta
33364512;216717803; no esta
05175845;216193004; no esta
92836366;212706715; no esta
66281805;31999; esta
76708771;205326670; no esta
78284735;745386; esta
15359170;577280; esta
23534015;198598999; no esta
61520881;207933600; esta
95450211;211271409; no esta
70769425;201218730; no esta
77507610;820052; esta
62212378;210462024; no esta
66866853;212793754; no esta
80769948;213864259; no esta
14998335;789759; esta
97881513;523092; esta
25251099;218515774; no esta
66519977;117333; esta
04284446;210322931; no esta
84513512;208582986; no esta
60585871;207526988; no esta
38969157;215057218; no esta
53350101;212019782; no esta
41373731;199224065; no esta
71524566;209482398; no esta
48841362;1001812; esta
80639927;214004206; no esta
29379231;209920585; no esta
71022026;883199; esta
72381840;208213; esta
31266810;220737424; no esta
94089240;446720; esta
83364349;209593758; no esta
41278872;211510342; no esta
04767991;230675331; no esta
58691112;147209198; esta
28984852;227053362; no esta
56011215;1058558; esta
87907939;215866177; no esta
26593138;448000; esta
97582186;203044860; no esta
71799948;211618715; no esta
59724999;213180313; no esta
69515099;208391414; no esta
26398742;814079; esta
69399995;371626; esta
07836078;207022668; no esta
87728154;200268970; no esta
62029143;311467; esta
73732929;226075444; no esta
14741898;200408063; no esta
98540571;644266; esta
63953245;140799; esta
18034705;215529110; no esta
97355053;352853; esta
27524639;917759; esta
22022785;55466; esta
32687671;753919; esta
40657631;206249123; no esta
07307745;213343301; no esta
03667835;835839; esta
94468040;65408343; esta
83203602;212605595; no esta
02276061;203758673; no esta
09438023;199767211; no esta
40763021;199265452; no esta
79313976;209164959; no esta
20739278;214703085; no esta
82832701;1203626; esta
82099191;60159; esta
75517581;374613; esta
72334962;483413; esta
82760812;212096582; no esta
97841830;205609551; no esta
81225937;202097662; no esta
14434736;197916760; no esta
08355186;487252; esta
41188821;207046562; no esta
09663668;63573; esta
22517322;206666829; no esta
27246163;199736918; no esta
43210516;1115732; esta
43116774;9814; esta
66629261;222487608; no esta
13361065;227707015; no esta
36885197;259413; esta
18096546;1230505; esta
68071683;779519; esta
45991876;230192345; no esta
29563356;222363449; no esta
45205230;721065; esta
38947323;492373; esta
48483415;210793544; no esta
93924057;213917593; no esta
83087822;228690481; no esta
27503137;203187366; no esta
17936774;495359; esta
35390513;218075028; no esta
25737316;217763988; no esta
34074268;233280981; no esta
05365099;902398; esta
02626458;270933; esta
00209441;1269331; esta
08036461;205098831; no esta
93370975;315732; esta
18676947;262185905; no esta
33051225;217205481; no esta
89512957;209371892; no esta
92773532;227254749; no esta
79613860;142545311; esta
37536665;215131884; no esta
13040347;207606347; no esta
25184036;545280; esta
27608328;358826; esta
30273198;209098399; no esta
45093593;222681742; no esta
81500372;214505112; no esta
08907678;214985538; no esta
32030467;215931031; no esta
13781254;201862995; no esta
53788097;210024692; no esta
71098039;206208590; no esta
73218163;212175515; no esta
69296751;210479944; no esta
31618917;226306270; no esta
79164929;229361626; no esta
41354272;220249318; no esta
09365672;905812; esta
40124012;202841341; no esta
49041113;86613; esta
77050053;212945647; no esta
26149053;211678449; no esta
65063568;223333688; no esta
33057196;197620227; no esta
65728120;219448039; no esta
08405477;226899763; no esta
50489241;181331821; esta
75420681;216093590; no esta
99484437;214635245; no esta
50733942;628479; esta
59788432;210706077; no esta
00941036;216741696; no esta
81785661;213541700; no esta
36783360;107947; esta
64291722;214164206; no esta
24721786;889599; esta
00633896;286293; esta
77685345;594346; esta
16959854;214712472; no esta
21974416;1123412; esta
78396536;845226; esta
35111562;339626; esta
32407149;787626; esta
45411993;200389717; no esta
79286768;205171364; no esta
80630723;214512365; no esta
12754594;204923898; no esta
44382380;1041492; esta
58555322;351146; esta
