User;Time
84280578;30294
21174932;26027
81411626;48213
89103082;48640
76757735;25600
36863471;32000
69557325;31573
39010934;19626
23843547;19627
96640177;32000
08547813;31147
69872804;25174
59038355;31573
43295298;31573
50343841;31573
93518528;31147
32125547;26027
64704643;26027
49656858;25173
82887712;88747
72343006;47360
08742682;34133
73164901;28160
22202472;34987
60602102;44800
21717745;30293
71388988;31999
39909959;30293
00533994;31147
76008297;48213
28104527;43094
75408220;25600
72212967;60586
18937476;48640
42153633;4817487
38463107;27734
94085154;46933
54604919;31574
65742426;31574
63408490;26027
89122458;30293
89368820;25173
43045600;30293
35841328;31146
48857154;30720
30653393;31147
25905311;29867
56916642;31147
15749988;32426
57325337;30720
87810719;29866
34547898;24747
87402274;49067
53873038;37974
58679606;30720
69977904;30720
00437867;30293
19541454;30720
83606289;30294
51281251;31147
52816385;25174
48200839;29440
13192587;31574
31780884;31574
79542359;31147
29592600;25600
15928959;32000
90938628;25173
63352313;57599
18363659;30720
43351895;32000
29717306;24747
16839635;30720
54709051;31573
96724497;29440
44375921;24747
50340581;30720
66704662;31146
68502528;30720
35684800;30720
56057022;24747
33565943;25174
83052711;30720
40301996;48640
72692945;28587
96971153;45227
12389336;48214
91280876;47360
56240193;34133
86507427;35413
11569393;31573
18169941;45226
89180052;31574
11417850;32854
92293714;30720
37856299;30293
95642116;32427
63866055;49920
37935693;30719
40592684;30293
10127191;32426
33290641;32853
74079715;25173
00922822;32426
24449251;32000
10671712;33280
47442686;31573
39997528;26027
28682337;31147
64531826;32000
68402252;33280
73033206;33279
45566067;32427
29566827;31574
91835000;31573
19233969;33707
71387247;32853
82829319;32000
63567147;30294
77757378;39253
85524481;37546
72523588;65280
93354734;59734
93424843;69973
43343020;52480
38906779;50347
66221377;103680
07883294;58453
24942932;55466
00392640;52480
09308101;59734
87045776;59306
09445909;48214
05966055;36267
08457069;53333
19771399;50773
49003723;46080
45934510;56747
30966364;45227
33520512;43520
99744663;48640
98840890;32427
76714430;30720
79705011;31146
52711323;25600
15331096;31573
36690156;31146
88025077;32427
04342378;31147
03739217;32000
15150805;31573
71549752;31147
57563152;24747
58887159;30720
21502499;30293
52807270;30720
03128210;32000
51494675;30720
00181636;31147
05229113;30720
07033855;25600
71030055;31147
43082066;29866
49071806;30720
84843591;30293
27362291;23893
47833825;30293
89314583;31999
83419346;31147
51388383;29867
75599344;30720
29945687;24320
06169466;30294
46726848;30720
84068742;31147
04004731;30294
60403354;31573
69899966;61013
77627325;31573
55626990;44800
42393413;63573
12108872;39253
58547451;26880
64017514;31146
10645807;33706
27386689;33280
76287765;32853
66079814;27733
89532252;32427
36028539;31573
12693205;45226
33893304;24320
57674842;31147
72506055;31574
82802393;31147
04104210;30720
33617225;31147
78440102;24320
59606508;31147
61738330;31574
95785057;30720
66399809;32427
62206728;24320
50941460;30294
74309582;30720
18564476;30720
78989923;52053
74521329;46080
48109037;31573
30185170;30293
22164344;31147
81797229;31147
60446192;31574
21718838;25173
65206133;31147
59393215;24747
45943108;31147
60668055;23894
81823622;30720
71358458;30293
34015462;29867
45662677;53760
59938269;40960
66080729;24747
93643927;31573
77691706;32000
98540571;32000
06240519;31574
20029266;30720
59139739;30720
44284753;30720
51282724;30294
10873441;38827
78434642;29014
11664651;25600
87082035;30720
87014115;35840
60216217;31147
58144405;31146
33620504;24746
40135230;30293
84557838;31147
53759968;29440
33295608;29440
95648378;24320
18657033;25173
65051339;52480
17126065;59733
14979183;32000
77369769;32000
77050385;32427
27872733;34560
77069011;32426
82696378;20479
72826597;31573
87266879;34987
75061016;26027
55048580;26453
60434729;21333
61561089;33280
17576068;32854
28828040;33707
87160676;31573
12924711;26454
98902444;32427
90204242;32000
59797588;31146
38318397;32853
21904115;30294
36027947;30720
17821114;31146
96984057;32000
61912749;26026
74573331;35840
15820898;31146
17549018;31573
50733942;32427
97631492;32000
93543001;32426
40875794;31147
89185668;32854
93754870;34133
00238265;33707
53075993;36267
13864516;31146
65311450;26453
78292119;32000
94716341;26026
19717134;44800
98261295;32000
31562783;31574
37046316;32000
42668686;30720
12815239;25600
36371969;24746
17119218;26454
15723079;30293
64430409;29867
49721714;30294
50293484;31147
99150233;31146
28569365;31573
16612187;27307
37571169;56747
14424135;38827
79105036;31146
30387529;30720
33684314;30720
84221510;29867
98657281;24320
48812544;32000
60530972;25174
99819222;30720
68472968;32853
08808222;30720
73951167;25600
01836125;31573
01617511;25173
60743927;25173
71941932;29866
35883892;30293
88134837;24320
23765097;30293
45595588;24746
78734904;31573
50774145;31147
97053235;31147
28215944;19199
44145872;30294
48957856;24747
37244559;52480
80113105;47787
13117046;42667
93080708;39253
87156329;31574
65334766;26453
20089132;32000
51454385;32853
83944129;32854
69196364;32427
92351228;26453
80713376;26453
34313204;31573
03356386;32854
91699617;43093
53785113;36694
50490618;37120
16287867;32853
71514177;36267
01028946;37973
60986338;32853
94378043;32000
81689602;32427
10809836;31574
85792524;32427
63750971;32853
35714089;31999
44326057;32853
57956978;36267
01069775;32427
57639887;26027
10026943;26026
14780878;32000
44657942;32000
89783758;31573
08062811;33707
42786332;32854
41449007;32000
70600777;31573
00020324;31573
94149429;32000
99050995;32426
03041479;34559
04545798;40533
55469419;52480
11796143;32853
50928628;32427
49386693;25600
92550188;32000
08504160;26027
91370459;26453
48045263;32000
33193646;33280
14803375;32853
90919553;33280
07294482;32426
36503380;33707
13369953;32427
08793727;33707
31440084;33707
89713087;25600
95181138;33707
05746786;34560
67079051;33707
42189834;62293
49280542;26453
70447142;31573
96813806;31573
73616019;31574
17310699;24747
84718260;25174
21766253;31574
80097759;31574
62574434;49920
37899216;47360
19603585;31147
78907159;30720
96784729;30720
38729185;25600
83812534;24320
18461790;25600
15510359;31573
99973673;31573
74020129;32000
62892737;31147
54624957;32427
26399574;32426
24813945;32427
85181430;50773
47435731;46507
90069094;30720
48051404;29866
47961007;29866
11029647;30293
64248163;31146
67274461;24747
03053551;32000
82166376;32426
76419243;25600
98605514;25173
84347341;39680
68209038;29440
50773422;31574
42856285;48214
05982625;42240
67031394;30293
50100219;30293
59428541;25600
73046465;31147
39574411;29440
57350550;31147
57130259;30720
93972980;30720
38917804;31574
43531064;29867
30238715;31146
92951027;25173
17309577;31573
31845728;24747
26473272;87893
42776776;31573
98994934;31147
41206597;30720
63559353;24746
84474986;31146
55285328;30720
55448448;30720
62522496;18773
42191789;25173
42882446;23467
00901030;30294
83742383;24747
98958621;29866
70851312;51200
49944547;45227
05231447;24747
65451287;31147
54248928;29866
62942346;24320
72132526;24320
74099431;24747
28774797;30720
82784240;29867
45691247;44373
75245536;29867
03467861;31573
52469836;30293
79910679;30720
71955264;48640
66164725;46933
21614362;30719
99428647;30720
64984925;31146
87798093;29440
82494549;30720
91064425;30720
07912970;30293
82846708;25173
98449282;30720
10878775;30719
38900988;30720
50358468;30293
80205236;30293
76704742;48213
45815726;45653
03619831;29866
64906865;26026
31965405;30720
75047276;32426
55431903;31573
40908124;30720
57553597;30720
78284735;30720
67470996;31146
76332915;31147
74516906;25173
95510086;25173
68606130;31573
72305932;30293
87440744;57600
80282657;33280
25452070;27306
68953509;32000
77993141;44374
55203425;32000
78056736;30720
77771493;24746
86657887;29867
32649288;30294
16234285;32000
93669053;31146
62474149;31147
86754797;31147
13674679;31146
89397723;45653
81518038;46080
40787963;51200
79701997;40959
83213704;33707
89166329;34987
81565990;29867
05206208;28586
51790795;44800
45316587;31574
19642477;31573
96170794;29866
55047802;24320
70977173;47360
05084440;46507
45600787;26027
34259386;25600
07209500;30294
88219619;30720
90485552;30294
76153334;30720
29998416;31147
21920493;30720
63159324;36267
48333680;24320
20784674;30720
29654518;31146
51237027;31573
22405036;25173
52568413;65280
56545110;24747
16621970;64000
46286205;34560
53100898;28587
42718935;35413
00060928;33707
18110938;32000
57375460;33706
85280509;33706
24072596;33707
42501334;34134
16842805;28160
95565699;35840
66394535;37120
78172351;35840
20169350;31573
21332947;30720
29377111;32854
76374075;26027
48130021;26027
88490816;26454
90308283;31147
80424499;32426
98344463;26453
30780789;32426
16598615;29867
23469125;31574
35514480;31147
03353593;35414
57501571;79360
67218117;31147
14732643;46506
64095700;26453
50977989;33707
66712879;31573
15025078;32853
06342083;26454
33383261;26027
35331584;45227
07883893;31147
88037924;25600
02474997;36693
75774913;46080
58741629;31573
59243332;25173
22812336;31147
21312680;31147
39426821;30720
76547648;31574
09862188;30720
81533810;25600
51109181;30720
27232638;25600
51135696;25173
70398864;29866
67000955;30720
19825341;25173
68745054;31573
79393494;26453
72699416;32000
64884466;26453
69112195;37974
69970200;31574
79444792;31573
23850829;26453
03849828;30293
02189245;31573
87576795;33280
21889015;31146
14796231;31573
19587237;32000
31282984;30720
79264659;25173
10799923;32000
24938281;37973
59852510;30719
40482748;32000
25090369;25600
77863571;31573
05667635;31147
98325970;31574
83388578;26454
61459796;31574
20816979;31147
72202096;30720
20126051;31147
34964112;30720
61271809;31573
11215591;31146
64323928;30293
74308943;24320
76905077;25174
39367044;31573
53193541;32853
45648840;32853
30794795;32853
84442671;32000
83526651;25173
24117782;27307
47267874;32427
76057545;33280
47620099;35414
55547294;59306
13665613;47787
30123312;32000
44688985;30293
91080543;31147
09261996;30293
13358096;31573
45994650;30720
50410352;24746
21117700;29440
77714302;30720
34816326;49494
94581385;43947
09209509;30293
95493196;30720
13952792;30720
44030781;31146
02031059;41387
08937062;49067
53267067;36693
60727886;43947
01058593;43520
30058457;38400
86448251;32426
08232306;31147
67978938;33707
37912576;31999
23003626;31573
36064894;24746
02536722;46507
41819360;30720
86807799;30293
99234867;30720
60419604;31573
72080862;31999
53106312;31147
50952322;31147
58996311;35840
90748561;43093
30215314;34133
39602921;32427
16912436;47359
41385592;31147
17688383;30720
77915454;24747
53769758;32000
71661879;30720
34771923;32000
16934958;31573
86188914;31146
43317608;31573
87890527;31147
98881099;31147
95570364;66134
09817664;46080
05639450;29866
34781539;30720
55516082;31147
77371947;30720
83807700;30294
95484463;31147
48705380;30294
29466136;25174
47844085;32000
52525029;30720
88835875;24747
77830766;30720
12521307;42240
64637133;48213
23703687;30720
67433497;24320
18617686;31147
31187993;31573
73777903;30720
02672496;24747
60487986;31573
00407606;30293
59895803;30720
24502501;30720
79386140;25600
17663409;31147
59833277;37547
13235398;25173
37955846;66560
07143286;32000
66767675;30720
81495770;32000
30092470;29867
52650046;30294
19950122;32000
64335062;30293
39052110;30720
74005194;31147
13167640;31147
52508819;30294
55722421;32427
98471508;31573
63976675;49920
92886312;49493
38362964;30294
17584109;25600
88791215;31147
56240953;30720
07588784;31146
39339878;30720
17713048;38826
59500551;25173
03345785;30293
66132731;31573
83829899;31147
43034225;31147
12901217;25599
78240929;25600
49572441;65706
52365561;24320
31029650;31147
21818987;26027
30377807;25600
65690525;31573
86554308;32426
09350397;26453
87256295;31146
06674032;30293
39557276;25173
68148421;30720
96440744;31573
80996838;30293
42984599;30720
64962007;49920
44480597;43093
27232997;30720
80309174;36267
75809339;30293
69563218;30720
21025613;30293
32909399;31146
90091270;30720
30624242;31147
98969221;24747
50309440;32000
87640024;30720
76440569;30294
39682804;49920
03226833;33280
42543826;44800
20395909;26027
41916436;26880
69355873;25173
92340422;44800
69244412;31147
92784153;30294
44752209;25600
00354099;30293
22132631;31147
77279051;31147
40939937;42666
08396014;24320
72760179;53333
34658791;65280
17714896;57600
32850742;38827
45528470;41387
93480978;39253
21181785;32000
62868820;33280
98188394;31147
50654769;25600
44462403;31147
65748290;32000
72091579;27734
16226683;37120
49484211;32853
21473283;32000
45958465;26880
48580715;32000
47735064;31146
92031303;26880
17160896;33707
98587467;36266
66881489;31573
53717671;31574
12513805;32427
75639064;32426
41879066;25600
32179978;30720
31526114;44374
52834211;35840
61250998;43520
42789073;26880
77074199;26026
81431245;32427
76075826;31574
09788285;31147
71131060;26880
88704330;32426
02051604;32000
62387701;32853
12002749;31147
85064538;32000
95112210;32000
60797347;34134
14370316;31574
05461074;32427
98921027;37120
69122744;32854
25184036;31574
54695402;31147
70549120;25600
54919220;33707
05317136;32854
94292737;32000
05258312;25173
93568364;26026
94696305;26027
27564097;32854
51995360;19627
65616517;35413
41032053;35413
63252967;35840
34727212;34986
33387572;33280
61016348;44374
10563132;29867
04630859;32000
68682382;31573
77301110;31573
37414315;30293
53545402;30294
76363373;31147
23774421;34560
97050551;31147
90833911;33280
16857245;31573
92033732;31147
85065190;30720
57261930;31147
59789526;24747
61628080;29866
36368565;31146
16659695;32427
41995861;56747
23955562;40534
50099361;29867
07806025;30720
07310123;30720
70224847;31573
31817570;29440
44406396;29866
41953393;29440
15146054;29440
56310431;30293
17246726;24746
35293412;29866
35834090;30720
11151249;30293
88756672;31573
71764680;24320
39095410;30294
92897291;30294
35197035;31147
66778309;30294
00271133;30720
61698002;25173
23809985;30720
94623847;30294
84785857;24747
29122595;30293
05877374;29440
35448013;25173
96046739;30720
93951844;29440
79251439;30720
98769820;25600
56871972;29440
17379080;30294
82353137;31147
70728915;30720
24448014;31573
11781512;31147
43427423;30720
39645361;31147
25276547;19627
86590184;30720
19279063;30720
26526974;31573
19230339;31146
02203690;31147
60255059;30294
59944057;25174
77940026;29440
12144250;30293
18824748;32000
08134529;31146
53409301;26453
65581944;31573
56350310;24320
17596297;26880
32908837;32000
72962565;30720
37856720;32000
50408302;30720
83846613;32000
42160418;32426
47377769;30720
52096521;25600
07948478;24747
85368583;31574
87886602;53760
30422951;38399
55737662;51200
33884762;32000
11566417;32000
16155361;45227
90315352;17920
39748247;30720
60037252;32000
70016632;30720
93099569;30293
66044036;30293
11527372;30293
91568776;30720
03888463;30720
47629909;24747
25634901;25174
89505574;30720
40412480;23893
24168685;32000
16526573;30720
86489032;30293
35215038;30720
98371735;24320
58862197;31573
08251534;30293
05563370;30719
51817431;42240
63599582;30293
95045951;23893
23411561;30293
33616845;30720
46447217;26026
21840050;31147
32317615;32000
95441195;58453
67937967;37973
44350164;25173
75835102;30293
68256078;31573
09495158;30293
89476139;30720
12313773;31573
35024469;25173
97426496;26027
45928539;24747
09964218;24746
96024171;29867
17312508;30720
29980530;30720
85847598;30294
36328549;26880
83701181;30720
97207843;25174
31109685;35414
46682495;29867
21250304;30720
52975268;30720
88269468;30720
57667592;30720
63304937;24320
17550686;38400
57894739;29867
82229270;30294
99390838;30720
76411736;30293
64400973;31573
05910745;43947
80300022;45226
61817924;31147
89366679;24747
90258287;24746
94293966;30720
21789406;30720
20779842;29867
86021946;25173
09329531;31573
63678255;24746
17155250;31147
98342145;31147
85837053;24747
01412005;30293
48183900;29440
73517601;25173
79290100;30720
57659224;30293
85795340;30720
90106909;24747
77256417;25600
52334612;30293
30039073;31573
04887016;30720
87119210;30293
04635777;29866
21595370;30720
90701484;66560
45391397;27307
84499590;31146
40495918;40106
63357296;39253
06222971;30293
10864705;44373
73875768;49067
49289901;40960
62256277;61013
64175504;54613
93712695;50346
92041298;40960
40670369;88747
00003538;61867
33359902;54613
30238010;47360
10727810;43947
25863657;58453
53336660;45226
22215098;73814
22731959;77226
67963599;48214
42103768;58453
16991197;71680
62705663;55467
87497349;61013
37544633;47787
41130925;53759
01103303;52480
43696399;87467
24204280;53760
27776428;60159
14137220;56320
70374453;56320
31706242;60160
53737209;34133
00840556;58453
27186700;77654
06805358;67840
79366008;37973
05692061;49493
94051477;49493
43125394;61014
97089722;56747
79566748;56746
13955153;59734
44819841;95573
60404781;60587
26250825;48640
67025206;96427
14813409;61440
57475636;56320
12308853;60586
69282215;61014
40056196;38400
26578087;62294
39835819;60160
43230881;64853
81040509;60160
75198901;63573
53541571;50773
10125715;58880
71837433;52480
80868449;45654
43838351;59307
28480872;39253
47001385;32853
38249085;80213
76213522;30293
44082542;30720
35437326;31147
35062612;31574
31323729;24320
68425556;30720
58209028;31574
28177696;29440
13924769;30720
02614899;25173
51643858;30293
85937617;25600
41595683;30293
46654919;30293
00379810;49919
72352542;43520
24442625;30293
78164805;29440
60642331;30294
50382313;30294
45618160;24747
67865690;31146
38075192;24320
19651533;30720
90834873;30720
89439090;30720
91373145;30720
92436585;32000
55775217;31146
95901706;31573
72094619;63573
49724730;25600
13077885;25600
36563644;25600
62692182;31147
29507235;32000
20470432;32853
61260883;31573
45874060;25174
24130313;31147
83911096;31146
74605827;31147
90075883;32000
13528639;32427
83735068;26453
12361969;51199
79309176;45226
87723885;30720
43845462;31147
52335145;29867
50287446;31146
13231952;31573
67743893;30720
59949878;30293
33622870;30293
38110209;31146
97174086;25173
48951300;32000
00620436;31147
43194207;31574
79709110;43947
96009438;60586
34170380;35840
96618797;32426
35455734;44373
05167262;31147
55984136;29867
89860883;31573
04560767;31146
16174644;30720
22199549;31574
19702129;25174
59389874;30720
20775650;31146
83487157;49493
00478848;44800
86300653;25600
90288390;31146
59847086;31147
31575162;25600
05313206;31573
22242188;31146
21043543;26027
66109112;25600
31774501;24746
07594175;49920
08464688;52053
01099609;35840
07564781;35413
82228071;31574
05499923;32427
96369698;45227
08491241;32000
68819238;31574
64171245;30720
12199197;34133
72748541;31574
72015559;30720
36586114;29866
68599045;29013
82095305;30720
17634947;31147
87517976;31147
13076910;31574
26141544;49920
81568816;48213
09970997;31573
72168527;32853
89774131;30720
94965372;48214
59089690;25174
64768284;30293
02948501;23893
31793557;30293
62869775;30293
22816027;30720
15740055;29867
48327365;50347
86357306;48214
87348546;34560
28099563;36693
48342346;31999
04976134;32426
67788297;31573
91556947;26880
56135278;33707
05983748;26454
08125097;25600
86506231;32427
41375985;34133
87791096;26027
17687456;32427
20327377;32854
71196563;34560
05164619;40533
67740043;32426
64570831;31146
00927625;44800
62205481;25600
10199089;31147
10008947;25600
50159480;25600
60722910;24320
07825549;31147
64678977;24746
65962764;31573
83733314;30720
19856539;32427
20182805;24747
40718483;67840
09450179;38827
33536552;72107
97331346;32854
42829090;26454
93798556;37974
99447081;19627
69900740;30293
04060024;29440
00393144;34987
70762010;30720
62926270;24746
26398742;29440
52341450;32427
20384862;52907
01560191;31999
57511136;32427
26085282;26880
53548287;47360
48905923;24746
02504087;30720
88453757;23893
94459209;25600
44786901;30293
79873371;25173
37493778;41813
58674501;48640
08715248;24320
15659361;24320
23777296;31573
73708105;24320
60276252;24746
54754135;34133
80016135;30720
84891507;23894
20556977;31147
43539265;29440
17531265;24320
41252461;30720
67106181;31146
39377763;29866
36706990;18347
00797397;43520
01130058;41386
07503227;31147
21847736;31574
68707681;25174
17394457;31147
74375903;30293
10648799;30293
64478470;30720
64197078;30293
08129775;24747
02741849;30293
71096721;25173
05561813;30720
03613065;30720
62728212;23893
54395510;49920
62971929;41813
88102359;25173
01649260;30294
10258026;30293
72701127;25600
49919181;29867
34255181;25173
77570841;25600
81950375;31146
68142242;30720
47704470;30720
76578641;26454
29584709;32000
80867571;30720
57379235;30294
28898391;60160
31047266;25600
68271650;26027
13468158;31573
11602589;30293
31726893;30720
21634932;31147
99994125;25174
47392934;31147
39444027;32427
49391572;33706
32502527;41814
77596848;26880
84285565;25173
36122065;32853
41505994;46506
30536483;49066
55837035;32426
14817718;32853
41449634;32427
86420967;39254
35661050;32426
65690270;32853
15893115;32426
86866599;32426
47502463;32853
27535487;31573
03112867;32426
27929344;27306
67856012;26453
15054992;25173
25619477;25174
35096681;26454
11805613;31573
18025958;55467
30005093;48640
56160943;49920
67018501;54187
94648258;49920
84157498;50346
25680781;52054
72251327;59306
97881513;55040
80180917;54186
00770678;56320
06178765;44374
98491228;57173
43947741;56320
68797498;54613
73252100;63573
24908291;58027
03051211;59306
61384686;59307
64305484;60587
51740384;59306
26463035;50773
07419529;61014
17689540;61013
13885141;60586
89220203;49920
34427533;49920
98765946;49493
82866397;57174
24813298;59306
23223402;37547
85654148;56320
01855478;88320
36451849;70826
70586820;56747
54213503;59306
82740550;64854
41766222;59307
45482848;60160
48807335;35413
16743025;74667
62995691;77226
49472764;59733
72809184;44800
16207157;58453
21219534;57600
37739114;58453
35131516;58453
40516473;43946
85466290;89600
72528586;58453
45465977;56746
42572816;57600
34095280;57600
35018962;47787
92989535;63146
29623160;96854
44505183;59733
01767539;51627
32398069;34560
45278159;43093
77267144;42667
36623739;49920
46239454;46933
69388533;31147
60743359;47360
77861710;46080
61291125;40106
08384795;25173
84301475;31573
62399377;31573
15369571;31999
63093596;31147
23891722;32854
52838004;31574
47403398;26454
54670636;40534
65769247;32427
71539709;32000
76570827;32000
98037691;34986
34356992;32000
72369349;31573
50496215;26880
18336181;32000
70633332;54187
76172155;32000
88214107;32427
02288532;32000
64916435;32853
59119287;26453
84194048;31147
93847962;20054
66485543;31573
31642463;32000
05002526;31573
86424202;34133
12065593;32000
26221356;32426
20678455;32427
03379119;25600
60985539;31146
45792573;32000
96147920;31147
09423465;20054
79896812;26454
71434641;31574
98811560;31147
01663659;27306
66623796;32000
28315926;32000
35144923;32853
11689255;34986
54180708;31573
09807623;31573
14237728;26454
20147539;26454
82727673;31147
97397407;33280
62015503;32426
16344765;20906
56392383;32000
25520256;32427
88140090;32000
38947323;32426
46847656;32427
69781613;33280
11154225;40107
03027585;46080
00325751;44373
64429013;46507
10063220;49920
02591854;50773
78243480;54613
14104714;41813
40011718;41814
61551081;34133
93133767;46507
63034814;49493
46618909;52906
46943480;55467
15152972;54187
90279630;44800
27663887;61013
67894170;56746
21780698;60587
94195841;62720
17538217;64853
65226223;63574
65401563;48640
09820627;49493
84572051;60160
49663718;59306
37149702;60587
97846259;61867
38216541;49066
17308560;60160
48297008;61013
91567118;61013
60453589;56747
47455500;61867
20316109;56320
49097823;147627
24512460;61439
89521260;52053
54672358;55893
59318945;59733
52084468;55040
67139488;104960
94333396;53760
28497124;55040
67851177;56747
64821739;44800
83743657;43947
81736186;126720
29004838;57173
58759281;61866
20060419;89174
78902146;46933
12441548;55466
13325228;57600
62893114;59307
55262284;55894
50477192;61013
05831102;63147
70443103;64000
33771172;61866
42199801;62720
10268412;49493
53156265;49493
71530278;61440
47955059;61013
96939037;64427
76036129;65707
38576765;58026
70794403;45226
18591515;57599
51595309;58453
72334962;60587
40334175;57173
27362525;39680
13080480;47360
16570926;49067
17177069;58027
59346806;60160
21510675;64427
98643762;51626
71253708;54613
64072429;59734
29327504;52907
22859509;51199
75847850;42666
79336724;58453
58699887;46934
85620967;43520
02428881;47786
28168944;42667
79937589;33706
74879638;55894
29114233;38400
98181473;52054
67675929;127573
22079064;45653
44699503;39680
12493830;32853
71034118;26453
33454045;26026
72093724;32853
57216120;32000
41663373;38400
96412039;26027
62903662;32427
36345387;32000
16771619;34560
08485158;37546
77033641;32427
34697174;31574
19940494;26027
10479517;31573
91212053;31573
17936774;31146
16132670;25173
92769246;32000
72532050;33280
87611071;32853
98903371;31573
75312349;32000
14935143;32427
86007888;26027
67110310;29013
42809676;32427
41600820;31147
57972968;31574
21419966;30720
78380554;30720
84381421;31573
23733849;26453
28775173;31573
78816594;31573
96787141;31146
38438741;32000
23556442;36693
43822872;33279
13328526;32853
50885469;39680
17301697;32853
77732588;26453
14435781;25600
15359170;32000
08237268;30720
81324326;25173
28243810;25600
34820980;25600
58411024;25173
35251804;32000
25599296;31147
18837589;29867
19610971;30294
79846463;40960
70810001;32000
46228774;31573
92432289;25173
86824598;31147
80196732;25174
96707201;30720
41925547;32000
13278953;25600
79593271;32000
12959079;26026
50759581;32000
47349228;25600
25272269;32000
30758551;31573
16160925;33706
27985521;32853
25843320;31999
90928622;32426
42450307;26880
84209943;33280
99819732;32426
25107818;32427
46602152;32854
26118658;31574
63860735;33279
06637600;30720
67691166;29866
66511248;25173
27803732;32000
16398424;29866
18187166;33280
91638019;31146
65026634;24747
08374593;30720
61878252;26453
58356298;31146
64866959;32000
82112424;29866
83470464;32427
37213864;32000
44858928;23893
62698250;30720
25142073;31573
22227941;30293
56380298;30293
98013434;32000
56425074;52053
89024521;46506
81043952;33280
31378817;31146
39027416;49494
94910739;29867
43991397;30293
97916583;30720
99813889;25174
60142649;30294
58930406;29013
96303331;31146
01193090;30293
40794639;24747
78195834;29867
39689247;46080
95318119;25600
56398630;44373
59303090;31146
51722838;30720
42036279;29866
28445819;31147
89397232;30720
28214061;30720
93579799;30720
54251132;31147
87800672;19200
16983533;30293
54944992;29440
36317113;24747
77026932;40533
85144304;51626
53534956;44800
06291374;30293
23268632;31573
51165636;29867
54409958;30720
49580367;29440
30787669;30720
76308940;30720
90424295;29867
74745249;30720
18217904;29440
69896825;29866
58649612;30720
06298607;31147
92482103;66560
36074785;30720
21485306;31573
22045117;31146
08216906;31573
49396356;24746
88854639;24320
88196350;31146
97730314;25173
40203077;41813
30137812;30720
14724723;23894
87556762;30294
85039432;31573
66418983;30720
91699237;33280
33763624;26027
70467202;29866
21766224;29867
16764985;31147
22335375;32000
09449991;32000
56977592;30720
90284152;26453
22989723;32000
48594530;32000
92335199;32427
93718887;25600
63754503;26026
23559607;31147
88334159;31574
96271400;30720
88034193;30720
54073125;23893
05382669;25600
92571734;40533
14896113;29440
76734107;31146
05538009;30720
79033491;29866
38514585;30293
41187952;29013
04105118;30293
76478925;29867
89610571;30720
01181382;30720
51932820;32427
46346412;30720
25736521;29867
13744481;25173
79197058;31146
82978346;30293
92351584;30293
08472567;29867
78714275;31147
02814512;29867
46177055;30293
79407436;30720
30152618;25174
36654474;31147
28696255;30293
17483686;33280
93345801;38826
42287429;19200
50384417;30720
49886457;30293
25355352;29867
60850950;18773
73509231;30720
72083476;24320
38097461;30720
91228358;30719
23497734;31573
09908612;29867
70637907;31574
17686432;32000
29274939;26027
92965533;25174
53000859;24747
26042540;19626
16418330;31146
88885004;29867
21063520;29867
74531813;30720
88055258;31147
37227324;31573
17817476;31573
80993983;30293
42329333;31146
88341321;32000
94637106;46507
43408555;30293
08102952;30720
46561676;27307
12520406;61867
24670012;55466
18266361;53333
17129984;43520
93304964;44373
61663255;41814
70150768;40960
72930779;50773
24296456;48640
39452352;45653
11797809;49067
98862736;49920
34144761;27307
36651096;31574
00614471;32000
80855151;42667
80188319;31146
29908963;31146
33540634;31147
15908910;32000
26593138;31146
65163017;32853
38817022;24747
34022275;32854
87398985;31574
90936752;32854
85467888;27307
16718026;26880
59873674;31573
61395264;33707
81318166;32854
24680017;33707
65006215;34133
71900544;35840
76175034;68267
44267475;52053
31421268;63147
88513836;53334
27679475;71680
29704200;56746
51502101;58026
74321721;56746
60167893;58453
75438692;43520
73610238;53759
57413172;55893
77201059;58026
14224101;93866
16695955;72959
79713730;56747
42472004;58454
56840111;63574
24463156;49920
79136195;36267
43580288;29014
85698776;30720
25885526;75520
96367912;34133
62730118;25599
55240455;31574
85282782;29867
97302982;31573
26807984;24320
97224913;29440
94270681;29867
58346505;30720
35965297;31147
20044653;30293
68954361;31147
16142906;30293
18637238;31573
50298195;65280
89708611;30720
16467471;30294
04523381;31573
59501296;30720
95510262;31573
08355186;31146
45241184;30293
93163748;24320
27948527;24746
80071950;25173
28029313;29867
92841482;31573
46659224;24747
34149481;18347
25317953;31573
70904370;49066
10163994;47787
75637655;25174
26512403;31147
38548088;26026
67086474;29440
37338184;18774
59852402;24320
85620286;24320
20678694;25173
71792892;29866
43454350;31573
67941119;31146
54932134;30720
34466858;29866
29963049;49493
52814289;46080
92021275;30293
28850386;31146
97717196;29440
82136502;30720
17248773;65280
26869085;31573
44428732;32000
68022178;34560
23865802;31573
44802971;26879
94047514;31574
31741905;26454
90065700;26880
30627005;32427
38538625;32427
40338912;32000
31073557;26453
38089006;32426
69324884;31573
87020232;31146
08447197;26027
87429482;33280
08989008;32000
99944198;32854
24726840;32427
05161029;31573
32302530;32426
24941070;33280
89392348;34133
25849898;39680
41745271;31573
46295129;37974
23633980;41813
26430440;36267
82869484;41813
22513806;44373
37989949;40534
02745923;43947
99297845;41813
87813567;50346
61707906;41387
12773003;40960
25907130;28160
10350060;32000
13456535;31574
88252127;31574
