User;Time;esta/no esta?
55426884;25521034;no esta
31864286;27529778;no esta
78071894;23278051;esta
73171244;24501302;no esta
35076298;24455648;esta
47380181;27897137;no esta
70810001;25209567;esta
67435306;24893835;no esta
93990511;24043489;esta
10565777;27497351;no esta
55275505;26219487;no esta
20132328;26321033;no esta
82977870;4471034;esta
60177682;27073672;no esta
89241751;23289144;esta
47761072;25709621;no esta
59349399;24502582;no esta
59797588;24530315;esta
09040788;26942685;no esta
04632251;24892981;no esta
56697067;27263538;no esta
57287657;25392608;no esta
22172058;22581305;esta
64737141;23171384;esta
32495860;23404344;esta
00883281;26176820;no esta
52358958;26353460;no esta
70470355;24991541;no esta
74986968;24867808;no esta
50410352;24437302;esta
72152221;25573941;no esta
26325236;25435274;no esta
51021701;28520070;no esta
14231768;25083274;no esta
99561053;25123382;no esta
08723176;23248183;esta
72688771;25232608;no esta
48025927;25506528;no esta
77312970;24975754;no esta
91686304;7272524;esta
67754595;26800179;no esta
03915612;24745782;no esta
78185674;25520607;no esta
78158611;22888931;esta
10881610;24929675;no esta
48172818;25140448;no esta
77727473;27089886;no esta
78876967;25647327;no esta
03879471;26321033;no esta
60242465;24761141;no esta
87511773;26170420;no esta
07459944;27077512;no esta
08353039;26215219;no esta
52901363;26478046;no esta
22448865;25245834;no esta
54213503;23388130;esta
84473746;24998368;no esta
33144207;27404338;no esta
23879401;25282955;no esta
63830126;10456734;esta
22510685;26289886;no esta
14165211;25092661;no esta
80213821;27921458;no esta
76311182;26037300;no esta
33798987;26804019;no esta
38657301;25790687;no esta
66254842;24940768;no esta
15744254;23465783;esta
24868705;24635275;esta
63558374;24751328;no esta
31129078;25468981;no esta
41125195;24991968;no esta
81910974;25665674;no esta
14009192;26033460;esta
86860682;26024073;no esta
44793809;25758687;no esta
40703206;24824715;no esta
32047877;24903221;no esta
14811049;22455865;esta
82428269;25202314;no esta
54140955;22371812;esta
41188676;24785462;no esta
30623518;27390259;no esta
69381064;28568283;no esta
67846571;27161992;no esta
59545700;25565833;no esta
70778768;23452984;esta
40189311;25196768;no esta
43775202;24739382;no esta
40012844;25396448;no esta
12685306;23054477;esta
78675057;25897353;no esta
18016402;27883911;no esta
16215696;29268015;no esta
00567478;26456713;no esta
09245309;27973084;no esta
33074676;25476235;no esta
29547053;24736822;esta
91301215;25454475;no esta
75661868;23405623;esta
53925860;24842635;esta
06379368;25218528;no esta
89775963;27152605;no esta
59259990;25143435;esta
11786004;27968391;no esta
24973286;28897670;no esta
97397407;26095326;esta
14857075;27361245;no esta
68576398;24753462;no esta
53652185;23237517;esta
44666633;24975328;no esta
51732115;23016931;esta
45925167;25128075;no esta
94314424;25652021;no esta
34375602;17469417;esta
20182805;24571701;esta
89969856;25017142;no esta
13730001;26739592;no esta
55221763;25032928;no esta
58557889;26037300;no esta
76842348;26303113;no esta
75531219;25651167;no esta
19775304;24433462;no esta
50012081;24093409;no esta
19688211;25260341;no esta
80163963;24709942;no esta
48366822;25142582;esta
08660201;25430154;no esta
12108872;23372770;esta
10972172;27059592;no esta
71633607;25006048;no esta
11628779;27711111;no esta
31333664;25369994;no esta
04102124;25422901;no esta
98471508;23449143;esta
25144047;27104819;no esta
69195131;22637198;esta
21989495;24640822;no esta
21118551;24564022;no esta
74246120;26364979;no esta
47955101;24932662;no esta
10194131;24546528;no esta
51932820;23320290;esta
36718451;26966579;no esta
13705585;25125088;no esta
18531699;28290098;no esta
87049702;26306100;no esta
59389874;23104397;esta
60344664;25711754;no esta
56875560;28653616;no esta
89594980;23214903;esta
12902540;25198047;no esta
51643858;23582689;esta
29004838;25337141;esta
20660126;25296608;no esta
05983748;22753250;esta
47707539;25402847;no esta
30627005;23255010;esta
37113220;26374793;no esta
73016872;26318473;esta
81712608;28481244;no esta
32160992;23772556;esta
00225244;26096606;no esta
68953509;23376610;esta
35624828;24583222;no esta
61383882;25448928;esta
74783221;27001138;no esta
49583229;25342261;no esta
43053261;23624503;esta
62328087;24977888;no esta
17967308;25031648;no esta
40356840;22988344;esta
18859200;24838795;no esta
16619758;27668871;no esta
01591062;25095648;no esta
66676882;25018422;no esta
14079706;23489250;esta
68672185;26289033;no esta
72624465;25465994;no esta
63650969;25396447;no esta
67227083;24995382;no esta
84783637;26149087;no esta
06125147;28321671;no esta
92344592;25610207;no esta
95762614;25137888;no esta
82970392;25378527;no esta
10745229;27465352;no esta
25013942;26634633;no esta
56182803;27548125;no esta
52172850;9902067;esta
18189141;27259699;esta
14972303;27207645;no esta
45264327;25395594;no esta
10901079;23451277;esta
07028948;28505137;no esta
84734103;26354740;no esta
74854474;25464714;no esta
68908641;24685195;no esta
50011459;26342366;no esta
34233614;25250954;no esta
63330338;23748663;esta
21676307;24812341;no esta
94627270;25121675;no esta
21339323;24746635;no esta
39045892;24855435;no esta
00543606;22964450;esta
18888737;24796982;no esta
41113440;24933942;no esta
11260370;27767004;no esta
12457411;25607647;no esta
46556945;26361993;no esta
58564227;24872075;no esta
26204370;25035915;no esta
65652997;24515809;no esta
05613101;22685837;esta
39564345;24791862;no esta
43339570;24802955;no esta
32224561;25155808;no esta
59543374;24877622;no esta
94201603;25067061;no esta
26235426;23527223;esta
67894170;24825569;esta
79407436;24144609;esta
63313841;29156656;no esta
96938842;27668018;no esta
51724194;25038048;no esta
86429240;25033781;no esta
81825517;24630155;no esta
60806937;25068768;esta
01679761;23300237;esta
59067889;24250849;esta
04775671;29939588;no esta
08351077;27118472;no esta
82221849;24719755;no esta
52827150;24718475;no esta
51378685;26300980;no esta
68327954;28014471;no esta
29996113;24884022;no esta
03679645;26886792;no esta
73869738;28348550;no esta
87221102;27353992;no esta
53254981;24155276;esta
76646348;25276128;no esta
18382527;24809781;no esta
36567646;27225138;esta
33505647;26881245;esta
14626182;28024711;no esta
80017755;23452983;esta
38742106;24738955;esta
26970053;24886581;no esta
26088193;26924766;no esta
05193170;25960927;no esta
83586158;23197410;esta
52752413;27431645;no esta
55357771;24875915;no esta
83520912;24745781;no esta
22736038;23166691;esta
13779801;25085408;no esta
80884645;27345885;no esta
65393000;24564022;no esta
81805275;15662913;esta
46184963;25710901;esta
10253632;27378739;no esta
99008683;25824820;no esta
83605413;25358475;no esta
97298902;24488502;no esta
98325617;24905355;no esta
31283946;25460021;no esta
13941406;29788122;no esta
53393143;29186950;no esta
75551980;25305141;no esta
98432759;27192286;no esta
96223215;28740230;no esta
17212942;25870473;no esta
84524035;24997515;no esta
32069886;23124877;esta
26431397;25136181;no esta
47650966;26969992;no esta
90048097;27031859;no esta
45117566;26368393;no esta
45529667;27647964;no esta
46959309;24009356;esta
27751367;28701830;no esta
70923713;27947911;no esta
41516586;24053303;esta
83933020;25616607;no esta
58078290;25475381;esta
57926913;27183752;no esta
30507412;25226634;no esta
42605353;25016714;no esta
51244635;27809244;no esta
99859070;26022367;esta
19921453;25378101;no esta
34258137;25134048;no esta
38901539;23702583;esta
12026105;23458530;esta
64696798;24837942;no esta
55722421;22862478;esta
03534114;25354207;no esta
81533481;25195488;no esta
66080729;23951329;esta
84684792;28453083;no esta
15878764;26101300;esta
39302422;28913883;no esta
87587857;26742152;no esta
02311029;27404339;no esta
84900928;29831641;no esta
34633490;28057564;no esta
09752285;23413730;esta
37212733;23816503;esta
50023688;25519327;no esta
03762175;25195061;no esta
25298071;24767542;no esta
06407940;24739808;no esta
84540272;26474633;no esta
91015516;27091165;no esta
34489269;25643914;no esta
86105322;24770528;no esta
06009650;25117835;no esta
46124263;23173090;esta
03072997;24546102;no esta
61168365;24172342;esta
93510669;26776286;no esta
17301697;24621622;esta
19726600;24957834;esta
83639068;22732344;esta
91016146;24275169;esta
29701636;12428357;esta
12054384;24567862;esta
57758021;27581831;no esta
21635963;25158795;esta
35284286;26481460;no esta
08038522;25236021;no esta
18336291;24927968;no esta
66016352;24006369;esta
65106436;23947489;esta
91208593;26652126;no esta
72894550;24852022;no esta
23545645;2633810;esta
09779617;27177778;no esta
24130313;23063437;esta
41106989;23874529;esta
25372143;24577676;no esta
01605120;24871648;no esta
60255059;23190157;esta
71804230;25380661;esta
85179483;24153996;esta
48503448;26797619;no esta
09123808;24861835;no esta
67289290;23344610;esta
19602017;24851595;no esta
89087760;24613088;esta
33133251;24737675;no esta
68009070;25081568;no esta
32134734;22571917;esta
49113635;25148128;no esta
15721461;23554530;esta
71280046;14719982;esta
87592280;25310688;no esta
18837589;23161144;esta
33241681;24086582;esta
49027543;24825995;esta
14730669;25137035;no esta
18855709;25594421;esta
59272214;27683804;no esta
44202902;23133837;esta
00659026;27002419;no esta
62731930;27372765;esta
68256078;24702689;esta
33577936;28977456;no esta
44110316;27657778;no esta
05650695;28278150;no esta
16049906;26273247;no esta
76368135;23577144;esta
08272069;25360181;no esta
48960277;24996661;no esta
69314266;22852237;esta
51736169;24209462;esta
59000359;27187592;no esta
08551932;23421837;esta
88953654;25346101;no esta
03112867;25288075;esta
72574893;27973511;no esta
04778301;26411486;no esta
63990680;25103755;no esta
82494109;23759329;esta
68982712;23464076;esta
60484976;25388341;no esta
08519585;25354634;no esta
39364534;27243058;no esta
34601891;23965410;esta
97396682;27028018;no esta
74025177;27369778;no esta
19555028;26692659;no esta
09650045;25252235;no esta
82564721;26514313;no esta
63939130;24895542;no esta
94910739;24882741;esta
23729127;10061214;esta
56648364;25844020;esta
63842277;26434953;no esta
15729960;24422369;no esta
58144405;23730316;esta
45767834;26246366;no esta
48618496;25408394;esta
66939545;28387804;no esta
03800987;27123165;no esta
92371213;25465994;no esta
99151109;25189941;no esta
12493830;25542367;esta
73504959;25598687;no esta
20091001;25828661;esta
79462828;26978099;no esta
64174319;25047434;no esta
88792386;21119120;esta
49062987;23231970;esta
68138240;25204021;no esta
65356228;25020128;no esta
18737549;25369567;no esta
73913684;27942365;no esta
53994879;25224075;esta
70098840;26507486;esta
22335375;23774690;esta
74227470;24693301;esta
55609277;25132341;no esta
82061702;23372771;esta
14689344;27566471;no esta
21766224;25213407;esta
53182284;25059381;no esta
60883296;24948875;no esta
53247784;25189088;no esta
01577320;28374577;no esta
60533836;25743754;no esta
28215944;23100130;esta
16315886;19377042;esta
67402518;25260767;no esta
12167470;23435490;esta
33985850;25551327;no esta
25214097;24939489;no esta
76413458;26335540;no esta
81277211;23138957;esta
07510267;25081567;no esta
19599491;22942691;esta
65261840;28276870;no esta
29280501;25155808;no esta
40925185;23920182;esta
12385476;23195703;esta
50849233;25318795;esta
00429441;27567325;no esta
08587399;24122423;esta
22918274;25400714;no esta
16107119;5521913;esta
83219730;25696821;no esta
56412630;28249138;no esta
56977592;24554635;esta
05731629;27127858;no esta
70022861;27097138;no esta
80123239;24287542;esta
29242133;25340555;no esta
80875538;24240609;no esta
06310758;24765408;esta
14643733;26754526;no esta
25809621;25975860;no esta
22604362;19401362;esta
93176122;25436127;esta
04263584;26722952;no esta
57674842;23562210;esta
73444649;27758471;no esta
47880951;25575647;esta
85608352;25424181;no esta
82317560;25160075;no esta
02278193;25819274;no esta
32025475;24613942;no esta
15188446;26811699;no esta
83021307;27946631;no esta
15376949;24848609;no esta
18164940;25067914;no esta
36188415;25164768;no esta
86027992;24177462;no esta
94951723;27505031;no esta
01412005;23286157;esta
76638801;23330530;esta
65789576;25495434;no esta
88948866;26159327;no esta
76884876;24747915;no esta
41703391;24857568;esta
99872432;23196984;esta
67050744;25268021;no esta
74013694;26842419;no esta
35672867;24720182;no esta
98982297;24806795;esta
67788297;25465568;esta
68395023;25653301;esta
18031164;25054688;no esta
52404388;24907061;no esta
20908841;25294901;no esta
53745254;22263865;esta
52182505;26175540;no esta
65177891;25258208;no esta
11005250;26456286;no esta
86688476;24969781;no esta
14831232;26640606;no esta
81832854;26636339;no esta
79828223;24854154;esta
49288056;26166154;no esta
82745611;24973195;no esta
34224736;23112504;esta
52873870;25833780;no esta
51611887;24823434;no esta
28393173;24939488;no esta
76681230;26489566;no esta
24813298;25846153;esta
12696550;26395699;no esta
66772658;25800927;no esta
90383731;27317299;no esta
84353169;26744286;no esta
12025850;25307274;no esta
53012453;25010741;no esta
85508041;26005727;no esta
17493094;23777676;esta
59567641;26318046;no esta
18556770;25246687;no esta
51769068;23259704;esta
98349767;28476977;no esta
43101051;26560392;no esta
61253994;25123808;no esta
21434233;25086688;no esta
25922620;24829834;no esta
78505556;6385912;esta
79745546;24787168;no esta
73516479;24687328;no esta
17439166;24780341;no esta
78712084;23488396;esta
77628719;22825784;esta
70646048;24801675;no esta
58146416;25115701;no esta
37330122;26415327;no esta
53165446;26300126;no esta
22487340;25168607;no esta
79727716;25444661;no esta
47570416;25425887;no esta
02206945;26369673;no esta
16766152;25247968;no esta
85202757;24251276;esta
87016248;3875409;esta
28779376;25920820;no esta
34980274;25188235;no esta
04379194;24992821;no esta
14035955;27535751;no esta
50683684;25651167;no esta
90022968;23519543;esta
00749635;26388873;no esta
80382511;28994523;no esta
13761044;24322956;esta
12818481;24823435;no esta
17277387;23397517;esta
54695402;24403169;esta
00745150;24747915;no esta
95596117;25173728;no esta
65987058;17428031;esta
63058356;29513349;no esta
59059460;24155702;esta
93365039;24289249;no esta
22833738;24398902;no esta
53059808;28482097;no esta
63983493;24412982;esta
38978439;26699485;no esta
83922684;25116555;no esta
52301447;24611808;no esta
02873448;25147275;no esta
98148065;23173517;esta
14369265;24657462;esta
52218230;25513354;esta
65294689;23910369;esta
98614325;23152184;esta
75557022;22661945;esta
01996158;24974048;esta
03976987;24635275;no esta
99972209;23294263;esta
27339385;23484130;esta
32757336;23490103;esta
14125641;25093088;esta
13235994;25556874;no esta
66737182;23393677;esta
31819448;26523700;no esta
47954727;24470155;esta
90119930;27570312;no esta
36870856;24794848;no esta
31942559;27177778;no esta
40211673;27506312;no esta
90442173;24900661;no esta
54874651;25087968;no esta
17814234;24568715;esta
29482648;24601142;no esta
25273590;22868877;esta
38912432;24314422;no esta
22687880;25774901;no esta
33976340;25175434;no esta
79498908;23290424;esta
90796941;25105888;no esta
81804342;23595489;esta
62995474;22873144;esta
74675687;24293516;esta
87886602;23224717;esta
34289990;26807006;no esta
98215461;25347807;no esta
16742128;25329888;no esta
83026743;24824715;no esta
52572429;25490741;esta
50343841;23666316;esta
39944330;25120395;no esta
16063888;23393251;esta
40022292;26511326;no esta
38614027;26201993;esta
80435667;26746419;esta
32842923;25461301;no esta
22250328;27004552;no esta
52525029;28301617;esta
47258676;26120926;no esta
05826559;29114843;no esta
93961519;29223642;esta
29254233;29384495;no esta
29501402;31617239;no esta
00578794;31944919;esta
71838154;32577238;no esta
06484182;29299163;esta
77441947;33620864;no esta
56007107;32461611;no esta
64305484;895145;esta
87090060;33295317;no esta
47354156;32955265;no esta
44825384;34496810;no esta
88497917;30228014;no esta
56179988;23932983;esta
81566194;26308660;esta
03034764;25297034;esta
87856431;30760067;no esta
12966926;29943428;no esta
09287919;35421395;no esta
14894576;29584176;no esta
49549009;29901188;no esta
35685198;28650630;no esta
51149270;31406040;no esta
02528173;29619589;no esta
59426334;31640280;no esta
12534809;30106841;no esta
93372617;29842735;esta
17112897;27191432;no esta
13528639;29596122;esta
13465609;32644651;no esta
52495719;27985030;esta
10394257;33486464;no esta
27460095;33612757;no esta
59061780;28374577;esta
22151484;32723159;no esta
70313232;35258408;no esta
94197482;30382894;no esta
29427241;32471425;esta
56910457;27755911;no esta
65418199;25479220;no esta
69749598;24775648;esta
16967028;24172769;no esta
69079960;22776291;esta
03380892;24435595;no esta
65362937;24730422;no esta
98705523;23702156;esta
66207950;24890421;no esta
16791655;25640927;no esta
21574060;25266315;no esta
34049546;24971915;no esta
96312215;24648502;no esta
87296609;24610955;no esta
58934319;24305036;no esta
86636328;24727862;no esta
84205493;25136608;no esta
82788869;25450207;no esta
58674501;25431434;esta
22442424;26384179;no esta
45182837;28600283;no esta
63255150;25730527;no esta
23819781;26429832;no esta
17052472;25713888;no esta
50032640;24966368;no esta
08162242;26788232;no esta
78606756;27121032;no esta
90989204;27550258;no esta
53387417;15593793;esta
97739441;23131277;esta
29768787;23260984;esta
59307835;25015861;no esta
35891274;24721889;no esta
00837936;24790155;no esta
90422508;27865564;no esta
85912798;25384928;no esta
93132493;25485194;esta
27993828;28792283;no esta
40338912;24949728;esta
62091240;25379808;no esta
52942614;24567435;esta
93718132;27266526;no esta
86732193;26784392;esta
15192809;27208925;no esta
86340587;27500338;no esta
13934132;25213408;no esta
14269082;24857568;no esta
22384576;24919435;no esta
82887712;23455970;esta
03315704;23530210;esta
43947741;22725091;esta
39786901;24831115;no esta
60551516;24779915;no esta
32633815;24028129;esta
64944919;26466526;no esta
76194147;23216610;esta
97986919;24950581;no esta
10538452;24799115;no esta
38607523;24355809;esta
98325970;23483704;esta
11496951;28622044;no esta
16770496;26542046;no esta
69847814;29783429;no esta
81423006;27129139;no esta
51174702;22846691;esta
73072396;25797087;no esta
15415864;25402848;esta
74110606;25474101;no esta
74060304;23614690;esta
25556724;25191222;no esta
38907859;22931597;esta
23600263;26516446;no esta
86773132;26157620;no esta
87922976;25010315;no esta
55640155;25233461;esta
04927843;26795912;no esta
00293029;24206049;no esta
65331778;25033354;no esta
35109995;23319863;esta
20894919;24834955;no esta
55431903;25227914;esta
81040509;25276128;esta
36670503;28431751;no esta
44699503;24556342;esta
70201717;25404981;esta
39257404;25894793;esta
19230399;24783755;no esta
73786687;25637514;no esta
26416635;24793142;no esta
68722554;25489460;no esta
06773812;23707703;esta
43427148;24962102;no esta
82923205;23636877;esta
18928996;24952715;no esta
29943665;25493300;no esta
68476201;25290208;no esta
05622656;24207756;no esta
79895938;24938634;no esta
11139431;25010314;no esta
29556392;25728394;no esta
93994452;25115274;no esta
21731005;23132557;esta
51262155;24879755;no esta
00395735;24781621;no esta
42044429;25439968;no esta
63998775;26168286;no esta
76123880;28797830;no esta
64166480;24768395;no esta
12868199;25342687;no esta
72421872;24308022;esta
77369769;23543437;esta
93319638;24623755;no esta
69570899;24583222;no esta
66446292;24547382;no esta
24769221;23377890;esta
79838962;28828550;no esta
13753932;25362740;no esta
79927911;26136714;no esta
61035177;25918686;no esta
99180753;26489566;no esta
26451169;27224711;esta
84954746;25986953;esta
99013738;25537247;no esta
02893735;23308344;esta
57354614;26488712;no esta
60919579;25172874;no esta
98827058;25694260;no esta
22009555;27190579;no esta
02203690;23744823;esta
58673904;23392824;esta
70717554;24818742;no esta
13485953;24401889;no esta
18806037;25015861;no esta
46598650;26232713;esta
87019481;24214582;no esta
67176784;23136397;esta
11700640;24014902;esta
14171424;24738955;esta
87574032;24795702;no esta
02814512;23375330;esta
88416403;24840501;no esta
28369152;26120073;no esta
54333939;25313674;esta
48281446;25043594;no esta
76856102;25398581;no esta
01395715;26928178;no esta
85436066;26135434;no esta
47022355;25082422;no esta
48937701;25215541;no esta
31504394;25847860;no esta
95530704;24993675;no esta
63719356;27502472;no esta
50756184;24488502;esta
04366714;23326690;esta
07803581;27588658;no esta
06308947;29282096;no esta
60276252;26204127;esta
51816922;25455327;no esta
15399906;27021619;no esta
34540422;24167650;esta
93450074;26891912;no esta
67220489;25456181;no esta
96693482;23091597;esta
21997039;24797408;no esta
00072069;16849899;esta
15712318;25035915;esta
48923291;27997831;no esta
27657425;26605619;no esta
89819861;27101405;no esta
13573546;26853086;no esta
50496215;23277623;esta
41878268;23183331;esta
51657103;24676235;no esta
24794042;26505353;no esta
73876654;23034851;esta
28997744;11261853;esta
55265762;23531063;esta
19065814;23814796;esta
35552960;25285088;no esta
46692393;24631862;no esta
92093158;26090633;no esta
20118486;23585250;esta
94711751;25405835;no esta
68343001;25638794;no esta
81715097;24990261;no esta
44102167;25626421;no esta
69830570;25170741;no esta
33233678;24150156;no esta
77595763;24291809;no esta
93104490;23480717;esta
82229270;23286157;esta
97665908;27077512;no esta
29987888;25120394;no esta
08091062;24679222;no esta
17962611;25034635;no esta
62670652;26838152;no esta
42891726;26343646;no esta
85815224;26946953;no esta
16616570;25529994;no esta
85529547;24762848;no esta
37322941;24395062;no esta
55242387;26001886;no esta
68790241;24976182;no esta
83843356;25583327;no esta
43991397;23604023;esta
65820509;25212981;esta
71287645;26462259;no esta
13949248;25971167;esta
28560776;25919966;no esta
20886575;27982044;no esta
40382589;24257249;esta
37131296;26452873;esta
25075930;25065355;no esta
17034473;27910791;no esta
26122930;25857246;no esta
04448473;27551112;no esta
12558535;26457140;no esta
13278953;25608927;esta
28085204;27840391;no esta
30130567;25376394;no esta
46548774;27676551;no esta
41588661;25307701;esta
13369953;23337357;esta
18591515;22970851;esta
67872111;26260874;no esta
84177780;25061941;no esta
16587954;24771382;no esta
45046382;25270581;no esta
54353431;28197937;no esta
15369689;25233034;no esta
23982644;25084128;no esta
63813230;23516983;esta
34103645;12147185;esta
56392383;24382689;esta
36611875;17370431;esta
82727108;26518580;no esta
42881968;22505785;esta
91922466;25162635;no esta
15072402;24976181;no esta
46439628;5733966;esta
73751822;24035382;esta
25028103;24346848;no esta
84274730;24471435;esta
10543940;25481781;no esta
05234563;24482529;no esta
21458820;26494259;no esta
58509277;25608074;no esta
50298195;23776823;esta
62106879;24597301;no esta
61671221;24755595;no esta
80203379;23342904;esta
45015584;23527224;esta
31058112;23915490;esta
81321887;26153780;no esta
98002583;24936928;no esta
77384299;26044126;esta
75497372;25908020;esta
74260553;2911997;esta
26459287;29426309;no esta
38807687;29940441;no esta
39117363;25700234;esta
13381745;26972125;no esta
31547044;25239861;esta
59393443;28425350;no esta
16432111;23816503;esta
92557675;26632500;no esta
77231615;27201672;no esta
78228103;27659058;no esta
99007617;25417355;no esta
19732476;25051275;no esta
73973898;25168608;no esta
75020871;25213834;no esta
64676026;24793568;no esta
07930621;25032928;no esta
63035884;25796661;esta
19862211;22750691;esta
83090969;26886366;esta
55018400;26474206;no esta
13831388;24507702;esta
06507826;25358047;no esta
54460347;22877411;esta
05494894;24747489;esta
85146124;28500870;no esta
25570026;27965831;no esta
73694503;24569568;no esta
37066262;24937354;no esta
55024004;24732128;no esta
90562127;24574262;no esta
79411476;23115490;esta
80951371;25037194;no esta
24117782;23195703;esta
47195188;25210421;no esta
18122986;23502050;esta
87409500;23170104;esta
53875655;28592176;no esta
52455811;25454901;no esta
28505161;24701835;no esta
57245085;25792820;no esta
90138674;25901193;no esta
07396630;25524874;no esta
72477990;24172343;esta
28958843;26748979;no esta
52867562;23769143;esta
43438658;25247114;no esta
19911939;25133194;no esta
40181589;25815007;no esta
48565413;25750154;esta
44190790;26637193;no esta
01150481;24808075;no esta
12878526;25000501;no esta
86430604;24734262;no esta
55649353;22756664;esta
90817235;24876341;no esta
02529030;26682420;no esta
90944003;23339490;esta
56840111;25351648;esta
29477971;26672605;no esta
75276577;25436555;no esta
07294482;24265782;esta
12728388;23402210;esta
50858855;24995381;no esta
91783886;23666316;esta
27403113;28166364;no esta
53245284;29373403;no esta
23741506;24729141;no esta
42465997;24867808;no esta
47182861;25846580;no esta
30720221;26403806;no esta
21374575;24848182;no esta
86246184;24825568;no esta
84684425;26298420;no esta
61029697;24689888;esta
89666856;25868766;no esta
40662667;25201034;no esta
85927583;24989835;esta
49572971;24686475;esta
70169190;24793995;no esta
28761204;27338631;no esta
71659269;26866312;no esta
15714853;25117408;no esta
87931445;28268764;no esta
15740055;23625356;esta
51509831;27652658;no esta
66600362;27089458;no esta
59944057;23298104;esta
47802504;27026739;no esta
38355924;23870263;esta
80651690;26053513;esta
10215937;26518152;no esta
57905037;25608927;esta
92123104;14452035;esta
14532056;28085724;no esta
80764971;24939062;esta
19365214;24961674;no esta
85971862;23892876;esta
43260902;25251381;no esta
94460440;26937139;no esta
15494259;29605935;no esta
39798386;27797297;no esta
12398697;25931487;esta
46967042;29145989;no esta
17785533;24887861;no esta
10023701;25016288;no esta
65146207;24673248;no esta
50526136;24968501;no esta
61142179;27287432;no esta
32548010;27420552;no esta
08981682;23908662;esta
17161256;11644145;esta
30739388;25969460;no esta
42721973;27827591;no esta
13822365;26184500;no esta
89302616;25232608;no esta
72352542;14731075;esta
32470957;23793463;esta
83770785;26005300;no esta
12497558;24755595;no esta
83251591;24820448;no esta
32984225;27010525;no esta
38275098;25062368;no esta
65916209;24590049;no esta
20423568;25735647;no esta
69824965;25486474;no esta
10449273;24949728;no esta
58501315;23343757;esta
77972924;23402637;esta
23937695;26474207;no esta
91578522;24667702;no esta
92631527;23014371;esta
15118773;24993248;no esta
69730733;25155381;no esta
11872443;23048077;esta
09449991;26505353;esta
69645643;26932873;no esta
19728453;26353460;no esta
24276774;27161565;no esta
06193125;29582043;no esta
08013690;26645726;no esta
77069011;23037837;esta
46700481;24782901;no esta
23176457;22935011;esta
16592212;24896821;no esta
39518809;22910264;esta
78178317;1470718;esta
21805103;25698527;esta
96058828;25810314;no esta
37241219;24631008;esta
16308685;24936075;no esta
59152315;24754315;no esta
33589921;23309197;esta
61767120;24959542;no esta
38480229;24546102;no esta
57467628;24866954;no esta
73527152;24960395;no esta
73793115;24848181;no esta
11796143;24358368;esta
33250755;26388873;no esta
31326169;23603596;esta
29826516;27489672;no esta
44428732;23826742;esta
44112247;24811915;no esta
24391241;27368925;no esta
21835484;25119114;no esta
53704201;27531058;no esta
67286121;25233461;no esta
90336216;26219060;no esta
34352857;27275485;no esta
84344190;21249253;esta
45603180;24699275;no esta
78324927;24709089;no esta
47629174;27499485;no esta
25049657;26589833;no esta
74488613;25385781;no esta
35371979;25130634;no esta
55348551;23776396;esta
72208038;23687223;esta
65002046;25928500;no esta
74983865;24898528;no esta
70442500;27502045;no esta
15324243;27843805;no esta
10439209;28737244;no esta
24430321;27260979;no esta
30715158;25010315;no esta
72233519;25367008;no esta
49203627;23504183;esta
91592897;26367113;no esta
23663570;27601885;no esta
44923181;24734262;no esta
44785280;24849035;no esta
59465123;25091807;no esta
08131501;24906209;no esta
84395812;24793568;no esta
80452521;25280395;esta
68745054;25126368;esta
75368676;24992822;no esta
23850924;27244765;no esta
42663191;25504394;no esta
69417915;26853939;no esta
63811346;27112925;no esta
00108606;24844768;no esta
27166986;24927542;no esta
07847191;26172553;no esta
04021113;23447010;esta
04529007;23438904;esta
84215938;23236237;esta
47525666;26371806;no esta
48156919;25852980;no esta
60786226;25476234;no esta
99317453;25704927;no esta
45551261;25721567;no esta
77716299;16584939;esta
49739504;26771166;no esta
88353374;25106315;no esta
33180022;27343752;no esta
92021275;23545143;esta
77394567;29812015;no esta
14458357;27486258;no esta
41032053;24779488;esta
10127884;27208071;no esta
36525941;27857458;no esta
14980273;25677194;no esta
46943480;22881678;esta
87374783;25533408;no esta
10050391;26310793;no esta
11422172;27707271;no esta
00492996;23475597;esta
08177280;24959968;no esta
44778183;25076875;no esta
94967975;26030047;no esta
27856928;25553034;no esta
80586539;27084766;no esta
97320472;24922848;no esta
79513350;26619272;no esta
00116752;26695646;no esta
40678316;25785141;no esta
64505184;25353354;no esta
01978071;26402526;no esta
80227068;24945888;no esta
28214724;23289571;esta
45169746;23613410;esta
62545676;26766473;no esta
33536552;23388556;esta
60939066;24881889;no esta
83785090;23010103;esta
28757714;24179596;no esta
10942482;27242632;no esta
92513902;29191643;no esta
26982065;24078902;esta
95110886;24805089;esta
79326772;27457671;no esta
58310824;25251808;no esta
62689438;27234952;esta
75639064;23927436;esta
89734283;27827591;no esta
31863635;26963165;no esta
81153123;25541087;no esta
53844561;25177568;no esta
29495509;25165194;no esta
67476061;26163166;no esta
64543252;24156556;esta
28371182;26474633;no esta
22665454;24901941;no esta
96830605;23446156;esta
68543244;22968291;esta
94177871;26793779;esta
80347014;23549410;esta
95515836;25109301;no esta
15382411;23581410;esta
71144129;25404127;no esta
07594175;24966795;esta
77034825;23548557;esta
03281912;24850742;no esta
85128189;24796981;no esta
24812076;26384180;no esta
57432025;29154522;no esta
99648891;24822155;no esta
68170956;25812020;no esta
16476556;25011168;no esta
41013246;24830688;no esta
