User;Time;esta/no esta
44665090;46499780; no esta
10727810;276053; esta
71302804;49254764; no esta
37499225;46267674; no esta
61669996;49944683; no esta
49951500;46840686; no esta
07255307;39179470; no esta
14920536;47670979; no esta
07895350;46353860; no esta
45147278;34134; esta
67434503;52723133; no esta
04227695;50046656; no esta
38346293;44410823; no esta
46095938;48232472; no esta
49391399;42825331; no esta
19731091;52226067; no esta
31164793;45466822; no esta
46905136;43398771; no esta
28429335;46285167; no esta
17248773;164693; esta
57065778;226986; esta
02940463;162986; esta
88524870;42420852; no esta
69631176;48878444; no esta
71612677;49393003; no esta
60314478;50676841; no esta
51207081;53435238; no esta
40794484;485972; esta
98586597;51430334; no esta
97797985;488959; esta
75090613;189867; esta
43438029;402773; esta
25831782;48050712; no esta
07588784;189866; esta
87172818;43534877; no esta
94577271;56755127; no esta
48967010;58264672; no esta
24899400;59148724; no esta
25557073;49648150; no esta
76523761;289279; esta
57675585;48953110; no esta
86178588;47032260; no esta
11570136;46243781; no esta
23449321;43560905; no esta
46461577;49843990; no esta
91427572;51576254; no esta
60420927;45844421; no esta
10232508;42667892; no esta
23463886;47499885; no esta
15430135;125866; esta
74235473;45044849; no esta
25942641;15787; esta
04055878;45590981; no esta
40641831;562773; esta
41174585;324266; esta
27797364;50600469; no esta
71997705;43785757; no esta
35425827;44800; esta
36360454;51482388; no esta
14364969;48922817; no esta
21000021;540160; esta
72504915;80777709; no esta
86894770;122453; esta
77961655;211626; esta
30200045;20480; esta
49726967;50846655; no esta
01228758;48787137; no esta
70944646;50389269; no esta
71579360;51878760; no esta
92457152;44155677; no esta
69940226;52044733; no esta
70056303;58051339; no esta
91139622;54641850; no esta
37897016;46974234; no esta
51790795;210346; esta
93865050;44048584; no esta
31959356;47743512; no esta
55391691;47161539; no esta
58805299;49338817; no esta
46537339;50406336; no esta
38825178;45328156; no esta
79995369;43511411; no esta
17372310;48790551; no esta
74561078;51252841; no esta
26208083;305919; esta
66304495;47477273; no esta
08068698;51524200; no esta
02314250;48016578; no esta
02954515;45151089; no esta
85741717;27733; esta
61197700;16640; esta
87458724;45030769; no esta
87813567;153173; esta
17329020;48640365; no esta
56533536;48996204; no esta
89185668;331093; esta
71744452;45798768; no esta
48750675;125866; esta
25244643;75947; esta
07140244;296959; esta
39231283;49905429; no esta
80181307;49157057; no esta
96169911;66335915; no esta
28939460;159146; esta
52382996;48799938; no esta
57569670;341759; esta
35066621;51388947; no esta
67400969;46105967; no esta
98716872;79360; esta
99050995;264533; esta
36643940;43773384; no esta
74881140;42982345; no esta
40444626;44075037; no esta
63066942;17299605; esta
90409363;51112041; no esta
06524058;45921221; no esta
07281978;134826; esta
26778977;48876737; no esta
22230426;49331564; no esta
59717070;47651779; no esta
51511135;43738398; no esta
91132755;43495624; no esta
84875655;448853; esta
45201922;49492843; no esta
94449690;46694340; no esta
45948316;276479; esta
72952137;50615829; no esta
55572680;45305542; no esta
37459145;39855735; no esta
08250781;40949707; no esta
62698250;165120; esta
69384334;344319; esta
61903250;50533482; no esta
43477995;48994071; no esta
79802628;42698186; no esta
71433372;51399615; no esta
96660205;487253; esta
69974035;52819132; no esta
10480617;46515140; no esta
23843547;224853; esta
20419072;276053; esta
55205628;46764314; no esta
64404872;53233852; no esta
11597340;49062764; no esta
24109809;602879; esta
66394535;208640; esta
35944867;49900309; no esta
80045881;371200; esta
62593252;48512791; no esta
09859479;46547994; no esta
92839260;48760258; no esta
57820733;51409855; no esta
45714338;161280; esta
94633450;442879; esta
03653151;48845165; no esta
54073125;247039; esta
48812544;279467; esta
24936353;49959616; no esta
93858374;45902448; no esta
39230735;345600; esta
02380652;50996414; no esta
48400564;48214; esta
19786697;16640; esta
59804764;2133; esta
38474968;48751297; no esta
84721821;340906; esta
96995309;226560; esta
01350136;42542026; no esta
16466697;43841224; no esta
80171623;47403459; no esta
36030777;49533803; no esta
97970908;49520150; no esta
80858713;49668630; no esta
63754503;227840; esta
24539780;392960; esta
87442547;45642182; no esta
64884515;49519724; no esta
89585524;45105009; no esta
55212157;42394826; no esta
38270808;44452636; no esta
57028838;41899039; no esta
50127658;88320; esta
38124786;141227; esta
06247774;50096576; no esta
39105462;130987; esta
18494995;48909590; no esta
87666487;32427; esta
62160941;47350553; no esta
87407120;47423513; no esta
50997842;41661813; no esta
28743219;42347465; no esta
02703931;46328261; no esta
29385962;44681330; no esta
70442864;51935934; no esta
82648995;51585641; no esta
31721147;51307455; no esta
89395574;52057960; no esta
04633905;491093; esta
48643569;50579135; no esta
74852819;52050707; no esta
11224520;42640159; no esta
66450022;46591514; no esta
08010332;48574231; no esta
31867711;349440; esta
79329254;47051886; no esta
39002337;45693808; no esta
75919871;48983404; no esta
07612338;47000260; no esta
99107718;43062131; no esta
40086656;44204317; no esta
85046951;381866; esta
58951574;49335404; no esta
67531845;573013; esta
76172155;295679; esta
37059022;542720; esta
21296774;47140206; no esta
05231447;291840; esta
02347915;49317910; no esta
31307557;48071619; no esta
52665118;64000; esta
35762629;33706; esta
69196364;253866; esta
44882952;46376474; no esta
13265349;43269065; no esta
38474759;45014555; no esta
27902011;50224575; no esta
30200772;486826; esta
75337477;45795781; no esta
01649820;39963256; no esta
91302908;43893277; no esta
67208236;29013; esta
94057340;46688794; no esta
29507235;158293; esta
30099346;48701804; no esta
90396955;44901916; no esta
57013427;48119832; no esta
16487174;135680; esta
88940675;185173; esta
02050369;47161539; no esta
31855084;48110018; no esta
05609003;55613368; no esta
30884878;192853; esta
86576637;74006519; no esta
39269311;57596513; no esta
60125009;79359; esta
78581849;58175072; no esta
15328220;59282697; no esta
48533081;183893; esta
57962997;494933; esta
21648730;55841635; no esta
99464601;56468408; no esta
15444381;56074595; no esta
82164717;58491232; no esta
91881874;48399298; no esta
01001623;44275144; no esta
06152582;45773594; no esta
93528072;44900209; no esta
58266659;46184901; no esta
24326489;47360; esta
25907130;122453; esta
81467385;392532; esta
26540434;53226598; no esta
27804753;48191511; no esta
82619824;48494445; no esta
90701484;189866; esta
56529170;47348846; no esta
33994073;44232903; no esta
70792878;70786043; no esta
72788024;44642929; no esta
23020219;43104371; no esta
49150151;44230771; no esta
89398276;51300628; no esta
74857177;47433326; no esta
85469294;41023948; no esta
50081980;41448480; no esta
47426474;48233325; no esta
84154078;42788212; no esta
36563196;45966448; no esta
36632219;51155135; no esta
99747994;43260958; no esta
05256210;47763138; no esta
41556008;54418704; no esta
34144761;244906; esta
37774770;51938921; no esta
42546272;52422760; no esta
11415698;71254; esta
91608066;50183189; no esta
26531879;40847308; no esta
06559930;50149483; no esta
57673714;46078661; no esta
66261432;50639722; no esta
42839327;46755780; no esta
37020318;339627; esta
42309261;49224470; no esta
29908963;216319; esta
01247484;50288149; no esta
92180387;343893; esta
81539511;45017542; no esta
78449917;49445484; no esta
62608236;45078555; no esta
54520546;44908743; no esta
11457316;51452095; no esta
19036188;47806659; no esta
16856357;52624146; no esta
59650242;51679081; no esta
13788554;47928259; no esta
50656060;164266; esta
54689857;50977215; no esta
49264328;120320; esta
37457262;43702131; no esta
72684438;39989709; no esta
64072429;183039; esta
54757796;43417971; no esta
82239923;43989277; no esta
82696116;46106395; no esta
49877631;98134; esta
21030996;242347; esta
62892737;142933; esta
21169747;42660639; no esta
06964178;50181483; no esta
03021744;45406235; no esta
39571488;47546393; no esta
00703719;48518765; no esta
10657440;50706282; no esta
97921516;47630873; no esta
49579304;48673218; no esta
30349186;46687513; no esta
85587927;29014; esta
14039604;41062347; no esta
43451785;43191412; no esta
52953473;98986; esta
65813183;50222869; no esta
99263636;46332954; no esta
52722426;50508309; no esta
61419084;42332106; no esta
80592737;51239188; no esta
97362735;34560; esta
02190532;398079; esta
59720637;83627; esta
04414283;50699455; no esta
44510823;43250718; no esta
15112970;47977325; no esta
34020112;50788201; no esta
75394736;44962930; no esta
69018453;509439; esta
55220298;50551829; no esta
24642095;47452953; no esta
73033156;147200; esta
73165963;49644310; no esta
21509950;48924950; no esta
79561581;47604419; no esta
33476908;51508414; no esta
99841390;173653; esta
65369583;49568363; no esta
16414472;53969425; no esta
68550365;50772415; no esta
12947344;46614980; no esta
63655562;45966448; no esta
54251132;163414; esta
74034958;40534988; no esta
55242553;49770177; no esta
41900307;50734869; no esta
57132392;44792690; no esta
28715138;47792578; no esta
78912906;49739456; no esta
30758551;252586; esta
44301419;124587; esta
40434392;47727726; no esta
06983058;466346; esta
81979136;51267775; no esta
25525520;48130925; no esta
65559530;46542874; no esta
64898225;48646338; no esta
27100211;44497863; no esta
86672992;47660739; no esta
43384769;43510985; esta
89171910;66133; esta
09164445;241066; esta
87256295;157013; esta
73883074;39971789; no esta
55662936;43173064; no esta
42624261;48149272; no esta
09763183;525226; esta
47316496;42559092; no esta
53611626;47596739; no esta
03802874;47035673; no esta
70282519;48048152; no esta
55440088;287146; esta
99346272;37871738; no esta
63954449;42652532; no esta
98449282;280320; esta
80598239;43520; esta
88774248;50958442; no esta
41634120;50368789; no esta
22240256;118613; esta
13779385;497066; esta
06579096;40001229; no esta
15082057;43036104; no esta
65353772;364373; esta
90386495;51026708; no esta
28475184;45082823; no esta
83378916;42568905; no esta
42197618;43752051; no esta
24631074;48625858; no esta
01382027;452266; esta
71541440;49685270; no esta
74005194;195413; esta
94492855;2564263; esta
39421897;214613; esta
57124145;35414; esta
89049702;46111088; no esta
63010591;100693; esta
50158423;43816477; no esta
47430925;55467; esta
44516772;269653; esta
09855266;47834392; no esta
98348862;45630235; no esta
21634932;235093; esta
87055506;354560; esta
64916491;49052524; no esta
19007030;50300522; no esta
61933398;48042605; no esta
12348049;451839; esta
72163181;69119; esta
38926282;49559404; no esta
85339147;46324420; no esta
82460987;389546; esta
46398328;50440042; no esta
37600617;46565914; no esta
25708495;49823936; no esta
55632667;48608791; no esta
17272079;44131357; no esta
67544330;128000; esta
46926063;346453; esta
32749014;49595244; no esta
85297187;51626173; no esta
74098676;50108096; no esta
64335062;287146; esta
02177450;50305642; no esta
85795340;278186; esta
93319917;50066282; no esta
89118129;48258072; no esta
48823436;45416901; no esta
89963345;47952579; no esta
45431000;51218282; no esta
95661333;50457109; no esta
07848728;50597482; no esta
07490706;50607295; no esta
56042324;98133; esta
41428191;55000249; no esta
62194234;52199613; no esta
85436725;47858285; no esta
15420395;48798658; no esta
34323632;44306716; no esta
36834219;46919620; no esta
27250934;47280153; no esta
36981697;47479833; no esta
58590961;47896258; no esta
10151494;87670501; no esta
88270521;149333; esta
90092888;55029263; no esta
75061016;315307; esta
85142332;48998764; no esta
49339578;413439; esta
64740402;50459669; no esta
50411395;50749375; no esta
27870933;41850400; no esta
60184821;39873229; no esta
06445408;45576901; no esta
54582659;144640; esta
61140129;50893588; no esta
72721149;46855620; no esta
05266398;49666923; no esta
93923722;45477489; no esta
23713377;41329014; no esta
40516473;177067; esta
25666367;43212745; no esta
93852231;47251993; no esta
05910745;265386; esta
32177826;11702172; esta
95274897;18774; esta
27304323;43448691; no esta
71077320;49486443; no esta
39569264;47437593; no esta
21651194;42498079; no esta
46778264;46148207; no esta
76797056;51627881; no esta
84218535;49919936; no esta
22000811;75093; esta
75653015;45387461; no esta
16513377;266240; esta
55480193;50341482; no esta
64476208;46306074; no esta
88995826;155307; esta
40999012;42229280; no esta
72560631;251733; esta
74862942;348159; esta
81981264;42742559; no esta
00303791;49692096; no esta
56582729;436052; esta
22925791;196266; esta
95991186;49467244; no esta
13582374;52389906; no esta
85282282;48485485; no esta
68393090;50889748; no esta
69971047;48853697; no esta
26184048;65418583; no esta
42938162;50539882; no esta
59520259;44567409; no esta
68999110;374613; esta
23715752;43204638; no esta
84101040;43710237; no esta
01969261;44498716; no esta
40159119;300800; esta
73683380;36097234; esta
87246574;51471294; no esta
71653294;51940627; no esta
08491941;56920247; no esta
78072347;76800; esta
02474268;49206977; no esta
12749790;47859992; no esta
13069876;494932; esta
12404499;48502125; no esta
63288527;69120; esta
85447132;50967401; no esta
17576068;220160; esta
63651513;47060846; no esta
39728709;328960; esta
49767763;479573; esta
71955587;46207515; no esta
69195836;63147; esta
33364222;2560; esta
44427704;31573; esta
19123650;43039092; no esta
43237786;47365486; no esta
86210664;531626; esta
83851331;51896253; no esta
71172102;48618178; no esta
68110881;43325384; no esta
01990587;43573278; no esta
20425335;42610719; no esta
67916245;47370606; no esta
18768712;47539993; no esta
72905278;84480; esta
15414846;49373803; no esta
99076459;44242716; no esta
15068206;43698291; no esta
64250241;45033756; no esta
57038366;174506; esta
24185423;46728900; no esta
56169725;52539239; no esta
04144587;69237671; no esta
47734361;55984995; no esta
11556476;48913431; no esta
26373478;489812; esta
91325592;48938604; no esta
72614888;80829763; no esta
60874316;48343831; no esta
14714994;208213; esta
60852779;8534; esta
92938505;49869590; no esta
35189219;47340313; no esta
83340504;43159838; no esta
99146800;47729006; no esta
87744413;360106; esta
93428278;46844954; no esta
21840050;302506; esta
67442073;47176473; no esta
34775682;216746; esta
69186087;48606657; no esta
80552972;63431599; no esta
36552948;58162699; no esta
01018853;48648471; no esta
38531926;66089303; no esta
87319825;48547778; no esta
69772571;51270335; no esta
33186580;192426; esta
84242252;48798231; no esta
81815847;46047087; no esta
01181272;243626; esta
94190767;46163141; no esta
58937447;48519192; no esta
78313746;45942981; no esta
98758658;53022652; no esta
68872918;361813; esta
42443680;48680471; no esta
58522835;39679; esta
65760610;48463298; no esta
80870707;55482382; no esta
02509644;54940517; no esta
79573892;55870649; no esta
44687004;53464678; no esta
01701959;43958984; no esta
07670975;47764845; no esta
53660830;528639; esta
13107129;45939568; no esta
38528884;48474391; no esta
27687544;51024575; no esta
24204280;186880; esta
96142795;46199407; no esta
08787430;172799; esta
95653821;388266; esta
74297808;48703938; no esta
83026471;19200; esta
72729675;49442923; no esta
73644413;75947; esta
94696305;232960; esta
15711685;200106; esta
59330271;43755037; no esta
39938934;382719; esta
70239469;45310662; no esta
84230580;46870980; no esta
42450886;354986; esta
99810256;420693; esta
88534407;51754174; no esta
02735745;46572314; no esta
05786355;48009752; no esta
59736967;118613; esta
48594202;45727088; no esta
62476375;49353324; no esta
44990387;43185865; no esta
18625063;48702658; no esta
21430233;43773810; no esta
13178984;60159; esta
23944639;44710343; no esta
73537662;349866; esta
08538971;295680; esta
86785691;278613; esta
22093721;197973; esta
06059377;42161013; no esta
81603941;50644416; no esta
84689430;47792152; no esta
56950855;46862447; no esta
61321159;52421053; no esta
20882410;59089418; no esta
78188883;58082486; no esta
28130635;47495619; no esta
87014415;50625642; no esta
95070152;46865860; no esta
94296578;47985858; no esta
44488530;49677590; no esta
24677973;49333697; no esta
06169416;49020950; no esta
86103635;49489004; no esta
65633349;454399; esta
92335247;51006228; no esta
03987877;55715769; no esta
42897744;43272051; no esta
72315948;45597382; no esta
52681141;43800690; no esta
39265356;7254; esta
77234524;44734237; no esta
75609313;53665638; no esta
52895812;46996420; no esta
38040342;18347; esta
87538714;49782977; no esta
13178941;49756949; no esta
52418640;41813; esta
87090862;49734763; no esta
82718312;47733272; no esta
36376872;45505221; no esta
96840405;48530711; no esta
13434619;133547; esta
12978546;48268312; no esta
37571169;318293; esta
95546388;48345965; no esta
70119173;52803773; no esta
24422696;48167191; no esta
63316960;29866; esta
90749022;52162920; no esta
24537252;58453; esta
66142418;51341161; no esta
94568964;59846323; no esta
82490009;44422344; no esta
96271400;250453; esta
84305833;52340413; no esta
34105108;50068842; no esta
90574983;43353971; no esta
64907171;40617335; no esta
71582190;49010283; no esta
41161878;51230655; no esta
60409421;48792258; no esta
58917794;45774021; no esta
94941905;48653164; no esta
53277673;400640; esta
31896787;44536263; no esta
27705201;48608791; no esta
49173334;51488787; no esta
96934040;541439; esta
49370741;48625431; no esta
67802809;51084308; no esta
88649863;59812617; no esta
18775609;55994809; no esta
53974373;291413; esta
38817022;180906; esta
18620257;60816135; no esta
61588787;392106; esta
06984747;62791173; no esta
42322841;985599; esta
78947536;51778493; no esta
03841426;49031617; no esta
92522118;47955565; no esta
20179271;51017321; no esta
49246198;51644520; no esta
22019932;45106716; no esta
04124419;47143620; no esta
72499144;43870237; no esta
14973147;47735832; no esta
06375204;52281960; no esta
19963206;47824152; no esta
87101101;53116519; no esta
40380508;52608359; no esta
82820817;519679; esta
12566580;50888041; no esta
60775745;48545644; no esta
26893871;46619674; no esta
69263124;41384054; no esta
45816146;47046340; no esta
26358449;46008261; no esta
90861216;40157815; no esta
14294052;32000; esta
55486737;43245171; no esta
93260114;453120; esta
74116452;45543621; no esta
55706353;43507145; no esta
63608561;67079167; no esta
49501033;57211233; no esta
35639092;73423693; no esta
10878795;213333; esta
00686084;555946; esta
78776862;72261454; no esta
00848550;60294322; no esta
95568337;68467539; no esta
16739571;55125263; no esta
58741895;50091029; no esta
12790279;47878338; no esta
90197441;51287401; no esta
41805769;48134338; no esta
03085641;130560; esta
08025075;69973; esta
42990504;44328050; no esta
54946551;358400; esta
00906235;381013; esta
32449638;48224791; no esta
43753348;48279832; no esta
23405835;444586; esta
11576275;46880793; no esta
23880181;49873429; no esta
07200647;46932420; no esta
29594382;253013; esta
47585900;47805379; no esta
01262600;46077381; no esta
54649691;53331985; no esta
99263399;52793959; no esta
15217125;200107; esta
88899762;48663831; no esta
22999562;45669062; no esta
39210532;45267995; no esta
02925791;48806764; no esta
09439759;460799; esta
44404951;54060304; no esta
89333921;523946; esta
34924195;46456687; no esta
73762083;43155144; no esta
61804981;45280796; no esta
55364733;42149920; no esta
50783713;50050069; no esta
77434004;46930713; no esta
76982290;47337326; no esta
97000119;54519396; no esta
04338777;49550016; no esta
77323813;53441638; no esta
81776037;55373156; no esta
10350060;225279; esta
56999292;49116098; no esta
38688402;52197053; no esta
08799282;45826502; no esta
40914115;41467254; no esta
41945189;19626; esta
59308685;44018290; no esta
95172713;50977642; no esta
20896436;391253; esta
69645027;49419030; no esta
54831172;288427; esta
59126187;38010832; no esta
78236871;42206239; no esta
38576765;169386; esta
06103917;41953227; no esta
41552042;47304899; no esta
83680142;48229058; no esta
55802245;152320; esta
37999974;17920; esta
16609140;249599; esta
89268207;43497758; no esta
66544484;110933; esta
07999025;94720; esta
15325901;56963340; no esta
72247469;191573; esta
87827069;61222748; no esta
73540842;45883675; no esta
69970200;289279; esta
60401772;164266; esta
51358820;49277803; no esta
54773005;476159; esta
73494310;471039; esta
32302530;220160; esta
75191438;51345854; no esta
63673385;50375189; no esta
51777546;40427042; no esta
72882595;44467143; no esta
92898908;41115254; no esta
72930147;41626827; no esta
03925590;46887193; no esta
34428382;41560267; no esta
51091501;46088901; no esta
50835308;485973; esta
29172162;46100421; no esta
13313441;44985969; no esta
42270695;42249759; no esta
36428826;44989809; no esta
98977558;51114601; no esta
70264042;48812311; no esta
10071826;16213; esta
70825036;42295839; no esta
86972448;40636534; no esta
51388383;305919; esta
43763308;75946; esta
46595409;45128475; no esta
02031059;219734; esta
19423570;48082285; no esta
89256072;343893; esta
44800803;56210701; no esta
72505135;53807717; no esta
45963440;100694; esta
14711802;47070233; no esta
95529684;51105641; no esta
62919525;48619031; no esta
98232380;318292; esta
68881599;64000; esta
77714302;128000; esta
78758951;7253; esta
66994215;44799942; no esta
96895063;157867; esta
31202186;430079; esta
85741768;46586393; no esta
13422736;46815941; no esta
49239312;44663409; no esta
94981613;24320; esta
18336875;42261706; no esta
28566344;26838579; esta
29463031;49410070; no esta
25742285;43738397; no esta
65451725;44369863; no esta
90327582;37719418; no esta
30925251;25568394; esta
32242159;45141702; no esta
87753339;352426; esta
21518538;49978390; no esta
17140083;42883358; no esta
96394004;48344259; no esta
09536705;50254016; no esta
53784949;89009380; no esta
48982598;48226498; no esta
48596038;47602286; no esta
34690062;51019454; no esta
15040814;44070344; no esta
58657297;40870348; no esta
90261812;46099141; no esta
32056702;46783514; no esta
57702041;127146; esta
92880895;45093489; no esta
96203892;162133; esta
18434783;168960; esta
45348484;54835130; no esta
42373183;56201741; no esta
85079369;54960143; no esta
86733630;46452421; no esta
22587709;50652096; no esta
97966963;137813; esta
85951597;48056686; no esta
59119287;171093; esta
87111524;61867; esta
15377787;474880; esta
74751734;51240468; no esta
56723441;53520572; no esta
14848771;45653; esta
88585136;8960; esta
39310191;50298389; no esta
73489765;50383723; no esta
79781501;47644526; no esta
89657268;51086015; no esta
77466815;85760; esta
13391098;47956418; no esta
19439723;50249749; no esta
22278830;470186; esta
44918767;48642924; no esta
22204921;67484074; no esta
75484916;54346171; no esta
80449677;49707029; no esta
14700198;23894; esta
96616069;48136045; no esta
50053979;43498185; no esta
41647801;44238450; no esta
99502654;51221268; no esta
76981988;44793970; no esta
72601799;147200; esta
92010683;31573; esta
48877618;48969324; no esta
83124491;46598340; no esta
58829099;151466; esta
14966379;45811568; no esta
99866349;27306; esta
52078699;50253163; no esta
02274839;46666180; no esta
24034928;46367940; no esta
74605827;285867; esta
73326069;128853; esta
40992822;40614775; no esta
09678490;46874393; no esta
37823594;49229164; no esta
27046452;370346; esta
16022229;117760; esta
13654870;44348956; no esta
79014691;39591202; no esta
33880190;43225971; no esta
96122187;49792363; no esta
03882069;47361646; no esta
13146408;51142761; no esta
77980807;49991189; no esta
50395783;41090934; no esta
80855151;232106; esta
44688985;256426; esta
52619779;48439404; no esta
45884552;45566661; no esta
17028034;53413052; no esta
04450619;43478131; no esta
09845132;47605699; no esta
32531077;50321856; no esta
83614223;44988529; no esta
18178802;53760; esta
77017041;63101359; no esta
57226352;436052; esta
34194243;57732193; no esta
94317406;56695394; no esta
41395939;66416129; no esta
94194282;54792889; no esta
28425616;50347; esta
57882346;55713636; no esta
73491451;54780943; no esta
77584703;44993649; no esta
05696377;369066; esta
99594545;118186; esta
99517255;393386; esta
48302253;27008819; esta
67813840;45591408; no esta
77642213;356693; esta
25891421;47455940; no esta
35706460;384000; esta
09911043;46613274; no esta
40264819;40003362; no esta
73946550;203520; esta
10671877;50728469; no esta
27206339;126720; esta
52480138;46466501; no esta
84614935;39746936; no esta
91095465;41122507; no esta
89299652;47220846; no esta
91544180;47048473; no esta
75475446;46936260; no esta
73569564;47203353; no esta
23223762;310186; esta
53634270;122880; esta
93510370;165973; esta
63008240;48237591; no esta
76926205;45748848; no esta
72610701;49254763; no esta
37823395;47902232; no esta
35745906;49076417; no esta
17018228;47851032; no esta
48266022;49952363; no esta
02397910;195413; esta
54171559;50412736; no esta
24923866;47579246; no esta
03681835;191146; esta
02620704;407466; esta
77975893;49980523; no esta
08715248;248747; esta
63325258;51595027; no esta
15784502;44918556; no esta
37652239;53672891; no esta
23268632;265387; esta
36911035;70592763; no esta
52011371;111506630; no esta
83578223;349013; esta
44072047;68031059; no esta
34721671;92830602; no esta
71974194;60493575; no esta
24853269;49064470; no esta
32929287;41614454; no esta
06212129;44651463; no esta
19748728;52040040; no esta
39065354;46118341; no esta
80105202;447572; esta
67198088;364799; esta
44135541;47028846; no esta
77784708;48319511; no esta
06774706;71680; esta
27574973;46344900; no esta
19001759;48183405; no esta
29054990;49099457; no esta
98069691;52191507; no esta
73805398;50437055; no esta
29380598;143786; esta
76578209;49637484; no esta
12839813;45845701; no esta
07975980;51168788; no esta
97521171;55378276; no esta
63711022;42993012; no esta
02599432;429653; esta
84310555;45590555; no esta
61782283;51536147; no esta
24112852;48919405; no esta
30307307;540159; esta
86989919;39970935; no esta
89481291;42838132; no esta
47741014;398933; esta
52521241;160427; esta
73466146;45993328; no esta
03154488;194560; esta
47973626;48113858; no esta
75809339;307627; esta
85209720;49035031; no esta
09498240;45786822; no esta
49666087;46933; esta
55860265;50900415; no esta
43848804;48322498; no esta
52382937;45562395; no esta
10829446;42835999; no esta
89649149;327680; esta
45615967;48640; esta
15057994;356693; esta
74658680;48147565; no esta
27724306;177919; esta
67154464;43392797; no esta
41855166;247893; esta
94111427;46664474; no esta
23443530;41175840; no esta
85057342;41823093; no esta
13169923;47954285; no esta
12130432;46591940; no esta
94742983;51174335; no esta
76201419;43970930; no esta
99219989;45823941; no esta
01674536;47631726; no esta
77292033;59072778; no esta
59929302;52977426; no esta
67468945;61917361; no esta
02715030;59565151; no esta
92263808;42688799; no esta
94953072;51025855; no esta
16266531;49957909; no esta
90064326;49419457; no esta
96176630;51034814; no esta
80193800;50044522; no esta
51265249;44023837; no esta
45297251;46022767; no esta
60619897;296959; esta
50941460;201813; esta
12699949;45493701; no esta
27798638;47206339; no esta
32139966;47332206; no esta
90110906;50323136; no esta
75175478;42827892; no esta
94247401;44314396; no esta
58379344;47434179; no esta
66132731;314453; esta
53668225;47046340; no esta
75272871;48885697; no esta
34630417;47358659; no esta
06410176;45144262; no esta
34608587;50236095; no esta
87255028;21760; esta
23714463;48465431; no esta
55338209;50296256; no esta
13195052;44498717; no esta
47602189;48919831; no esta
25078099;48610498; no esta
14326185;49680150; no esta
38243058;360106; esta
88997166;48560578; no esta
39601053;51171774; no esta
88493180;45571781; no esta
87449737;45075142; no esta
69257648;48030659; no esta
34314942;48787137; no esta
30162809;47961965; no esta
90685775;393386; esta
72701127;266240; esta
55469419;439466; esta
42153633;334932; esta
60764405;22001892; esta
55266247;43200798; no esta
53856304;44535410; no esta
31580688;3413; esta
07632886;114773; esta
28492303;47486660; no esta
06550622;440319; esta
80397989;50197696; no esta
87507394;43417545; no esta
28639520;49645163; no esta
07977120;44047304; no esta
26901967;48009752; no esta
97769888;50390976; no esta
77001864;49510336; no esta
66256011;484692; esta
76234546;47742233; no esta
81757742;50984042; no esta
32497737;41823946; no esta
81166157;50223722; no esta
89279432;47642819; no esta
82335805;46004848; no esta
66379275;43110344; no esta
04312809;46019781; no esta
17944353;49561110; no esta
41927080;41745013; no esta
32348879;44119410; no esta
74239216;43636424; no esta
97656784;50321855; no esta
76625730;48271298; no esta
22319336;39268643; no esta
68214846;48047725; no esta
91181051;116053; esta
71209010;50213482; no esta
19201806;161706; esta
51150144;45244956; no esta
16891669;47910765; no esta
46975275;51440574; no esta
83173591;51123561; no esta
98021209;49733909; no esta
71167295;48810178; no esta
74652145;30720; esta
28613117;49954923; no esta
91419262;42759625; no esta
28050632;45442501; no esta
34665183;42252319; no esta
32887405;44259783; no esta
70762010;245760; esta
74596412;48932630; no esta
83744816;73814; esta
72523749;47222127; no esta
59897088;47929965; no esta
95156813;46658927; no esta
20879720;50130283; no esta
49603731;40932214; no esta
59405452;4267; esta
06649140;46601754; no esta
07495860;48075032; no esta
09258443;47604846; no esta
09837892;49584576; no esta
63599582;241493; esta
66536752;393813; esta
76404732;92587; esta
59634839;45207836; no esta
74099431;153600; esta
08720862;8534; esta
18980604;23893; esta
68732358;42720799; no esta
50581086;42917918; no esta
90693063;45240689; no esta
50201341;44766236; no esta
40544242;50370922; no esta
13144003;47309166; no esta
08567465;48349378; no esta
47603167;492799; esta
81111825;47437592; no esta
91864534;48043459; no esta
69958434;46652101; no esta
25773067;47651779; no esta
97243184;302506; esta
68394120;42580852; no esta
20294344;49156630; no esta
96800107;54160997; no esta
59661849;45957061; no esta
05877374;221014; esta
78909302;434773; esta
10039420;352426; esta
71030055;223146; esta
41776391;72533; esta
22175412;46766020; no esta
14501583;51292095; no esta
76263610;202666; esta
85649624;50784788; no esta
33321600;51682921; no esta
41296340;47521219; no esta
78527021;77653; esta
02141292;346453; esta
80203432;65368663; no esta
30070255;46419140; no esta
49096150;51796840; no esta
19124815;43333918; no esta
46009945;42049226; no esta
51956523;46700314; no esta
13640350;46903406; no esta
31078303;51382547; no esta
22105043;158720; esta
78322842;48360045; no esta
84301475;229120; esta
44120838;46978500; no esta
74355704;39253; esta
33981611;43466611; no esta
60579599;44794396; no esta
60522203;327680; esta
71506220;45500529; no esta
46404224;45509062; no esta
38816064;42517278; no esta
35194761;39764430; no esta
54300598;37580752; no esta
43167457;43342025; no esta
82547287;42384586; no esta
09120778;41321334; no esta
95272164;47617219; no esta
90085884;47962819; no esta
21851927;87271142; no esta
