User;Time;esta/no esta?
81712608;8447989;no esta
32160992;7813110;esta
00225244;6903458;no esta
68953509;5653326;esta
35624828;5898233;no esta
61383882;5639673;esta
74783221;6426018;no esta
49583229;7128311;no esta
43053261;7980790;esta
62328087;8445002;no esta
17967308;8526069;no esta
40356840;6852257;esta
18859200;5998499;no esta
16619758;5942179;no esta
01591062;6158499;no esta
66676882;6021966;no esta
14079706;5718180;esta
68672185;5970766;no esta
72624465;5979299;no esta
63650969;5999779;no esta
67227083;5996792;no esta
84783637;5953272;no esta
06125147;5975459;no esta
92344592;5998926;no esta
95762614;7479457;no esta
82970392;8296949;no esta
10745229;6132472;no esta
25013942;5861539;no esta
56182803;6370552;no esta
52172850;5830393;no esta
18189141;5548366;esta
14972303;6035619;no esta
45264327;5905486;no esta
10901079;5724153;esta
07028948;5914446;no esta
84734103;6009593;no esta
74854474;6110712;no esta
68908641;5917859;no esta
50011459;6051406;no esta
34233614;6305699;no esta
63330338;5849165;esta
21676307;6089806;no esta
94627270;5986979;no esta
21339323;6035192;no esta
39045892;6485752;no esta
00543606;6530978;esta
18888737;5927672;no esta
41113440;6094072;no esta
11260370;6032632;no esta
12457411;7644150;no esta
46556945;8492789;no esta
58564227;8558496;no esta
26204370;8505589;no esta
65652997;8523082;no esta
05613101;7889910;esta
39564345;8533749;no esta
43339570;8591776;no esta
32224561;8523082;no esta
59543374;8592629;no esta
94201603;8539296;no esta
26235426;8018336;esta
67894170;7928310;esta
79407436;7660790;esta
63313841;8351136;no esta
96938842;8660042;no esta
51724194;8819189;no esta
86429240;8723189;no esta
81825517;8471456;no esta
60806937;8140363;esta
01679761;7959456;esta
59067889;8274336;esta
04775671;8551669;no esta
08351077;8522229;no esta
82221849;7976097;no esta
52827150;5906766;no esta
51378685;5901646;no esta
68327954;6080418;no esta
29996113;5954126;no esta
03679645;6172579;no esta
73869738;5925112;no esta
87221102;8491082;no esta
53254981;5758712;esta
76646348;6998605;no esta
18382527;7413324;no esta
36567646;7166284;esta
33505647;5750606;esta
14626182;8223136;no esta
80017755;8151456;esta
38742106;7959457;esta
26970053;8504736;no esta
26088193;8520522;no esta
05193170;8509429;no esta
83586158;8488096;esta
52752413;7208097;no esta
55357771;6683298;no esta
83520912;8456522;no esta
22736038;7912096;esta
13779801;8518389;no esta
80884645;8468042;no esta
65393000;8570443;no esta
81805275;8482123;no esta
46184963;6356045;esta
10253632;6069752;no esta
99008683;6055245;no esta
83605413;6288205;no esta
97298902;6003192;no esta
98325617;7362551;no esta
31283946;5970766;no esta
13941406;6219512;no esta
53393143;7817377;no esta
75551980;6312952;no esta
98432759;5963513;no esta
96223215;5998499;no esta
17212942;5961806;no esta
84524035;6006606;no esta
32069886;5670393;esta
26431397;5975886;no esta
47650966;6072312;no esta
90048097;6036472;no esta
45117566;6144846;no esta
45529667;5934499;no esta
46959309;5921273;esta
27751367;8512415;no esta
70923713;8416843;no esta
41516586;7200418;esta
83933020;6126499;no esta
58078290;5525753;esta
57926913;6015139;no esta
30507412;6043726;no esta
42605353;6045432;no esta
51244635;6044152;no esta
99859070;5650339;esta
19921453;5841912;no esta
34258137;5999779;no esta
38901539;5752739;esta
12026105;5598713;esta
64696798;5916579;no esta
55722421;5582500;esta
03534114;6080418;no esta
81533481;5968205;no esta
66080729;5637966;esta
84684792;6078285;no esta
15878764;5514233;esta
39302422;5878606;no esta
87587857;6005752;no esta
02311029;5881166;no esta
84900928;6072313;no esta
34633490;6146552;no esta
09752285;5681913;esta
37212733;5938339;esta
50023688;6009592;no esta
03762175;5996366;no esta
25298071;6045006;no esta
06407940;6028366;no esta
84540272;6111565;no esta
91015516;5977593;no esta
34489269;5952419;no esta
86105322;8520950;no esta
06009650;8489802;no esta
46124263;8081056;esta
03072997;8476149;no esta
61168365;8277323;esta
93510669;7251618;no esta
17301697;7948789;esta
19726600;6143139;esta
83639068;7930444;esta
91016146;8039243;esta
29701636;8523936;no esta
12054384;7605324;esta
57758021;6835191;no esta
21635963;7928310;esta
35284286;8517536;no esta
08038522;8496203;no esta
18336291;8484256;no esta
66016352;7899296;esta
65106436;7860896;esta
91208593;8505589;no esta
72894550;8514123;no esta
23545645;2685863;esta
09779617;8526922;no esta
24130313;7919350;esta
41106989;8051189;esta
25372143;8345590;no esta
01605120;7548150;no esta
60255059;8465056;esta
71804230;10943133;esta
85179483;6789538;esta
48503448;7204258;no esta
09123808;8571295;no esta
67289290;7967137;esta
19602017;7730337;no esta
89087760;5645219;esta
33133251;5948579;no esta
68009070;5856420;no esta
32134734;5705806;esta
49113635;6375672;no esta
15721461;7858336;esta
71280046;7956897;esta
87592280;8522655;no esta
18837589;8052896;esta
33241681;8058443;esta
49027543;7892043;esta
14730669;8769696;no esta
18855709;7869857;esta
59272214;6015992;no esta
44202902;7040418;esta
00659026;8452256;no esta
62731930;7270390;esta
68256078;5704100;esta
33577936;6323618;no esta
44110316;6844578;no esta
05650695;5887139;no esta
16049906;6672631;no esta
76368135;5606393;esta
08272069;5932793;no esta
48960277;6204152;no esta
69314266;5661860;esta
51736169;6937591;esta
59000359;6048845;no esta
08551932;5623459;esta
88953654;6098338;no esta
03112867;5795832;esta
72574893;6024099;no esta
04778301;8290549;no esta
63990680;8501749;no esta
82494109;8134390;esta
68982712;7798177;esta
60484976;5995939;no esta
08519585;5989112;no esta
39364534;5944739;no esta
34601891;5595726;esta
97396682;6301432;no esta
74025177;8081910;no esta
19555028;8446282;no esta
09650045;7345484;no esta
82564721;8533749;no esta
63939130;8421963;no esta
94910739;7447457;esta
23729127;8079349;no esta
56648364;7809270;esta
63842277;8479562;no esta
15729960;8431776;no esta
58144405;7804150;esta
45767834;8504736;no esta
48618496;7964576;esta
66939545;8243189;no esta
03800987;8565322;no esta
92371213;8512416;no esta
99151109;8522656;no esta
12493830;8011937;esta
73504959;8528629;no esta
20091001;7931723;esta
79462828;8484683;no esta
64174319;7439777;no esta
88792386;5911459;no esta
49062987;5680633;esta
68138240;6233165;no esta
65356228;6032205;no esta
18737549;6041166;no esta
73913684;5933645;no esta
53994879;6597965;esta
70098840;7978230;esta
22335375;7935136;esta
74227470;7984203;esta
55609277;8500042;no esta
82061702;10153801;esta
14689344;8383136;no esta
21766224;8007243;esta
53182284;8569589;no esta
60883296;8485536;no esta
53247784;8481269;no esta
01577320;8508576;no esta
60533836;8519243;no esta
28215944;8733855;esta
16315886;6922231;no esta
67402518;7901003;no esta
12167470;5779192;esta
33985850;5915299;no esta
25214097;6267726;no esta
76413458;6014286;no esta
81277211;5738660;esta
07510267;6025806;no esta
19599491;5802233;esta
65261840;5938339;no esta
29280501;6056099;no esta
40925185;5590180;esta
12385476;6113699;esta
50849233;5563299;esta
00429441;5892686;no esta
08587399;5662286;esta
22918274;5919139;no esta
16107119;4854181;esta
83219730;8491510;no esta
56412630;5952846;no esta
56977592;6382498;esta
05731629;5977593;no esta
70022861;7531083;no esta
80123239;6306978;esta
29242133;5923405;no esta
80875538;5916579;no esta
06310758;5726713;esta
14643733;6065485;no esta
25809621;5887566;no esta
22604362;5920419;no esta
93176122;5566286;esta
04263584;6048419;no esta
57674842;6186232;esta
73444649;8470602;no esta
47880951;8275616;esta
85608352;8409590;no esta
82317560;8491509;no esta
02278193;8427509;no esta
32025475;8487242;no esta
15188446;8531189;no esta
83021307;8528629;no esta
15376949;8443723;no esta
18164940;8462496;no esta
36188415;8465482;no esta
86027992;8730442;no esta
94951723;7965430;no esta
01412005;5599140;esta
76638801;5773646;esta
65789576;8110496;no esta
88948866;8441589;no esta
76884876;8497483;no esta
41703391;7860897;esta
99872432;7949216;esta
67050744;8483403;no esta
74013694;8499616;no esta
35672867;8424095;no esta
98982297;7786230;esta
67788297;7883083;esta
68395023;7991883;esta
18031164;8492789;no esta
52404388;6467405;no esta
20908841;8321696;no esta
53745254;8357536;no esta
52182505;8497909;no esta
65177891;8686922;no esta
11005250;8774389;no esta
86688476;8658763;no esta
14831232;8706549;no esta
81832854;8670709;no esta
79828223;8029857;esta
49288056;8680523;no esta
82745611;8468042;no esta
34224736;8085323;esta
52873870;8369910;no esta
51611887;8540149;no esta
28393173;8480416;no esta
76681230;13125529;no esta
24813298;5557327;esta
12696550;6100045;no esta
66772658;5875192;no esta
90383731;5978446;no esta
84353169;5946872;no esta
12025850;5969912;no esta
53012453;5993806;no esta
85508041;5927672;no esta
17493094;6076153;esta
59567641;7429110;no esta
18556770;6135459;no esta
51769068;5860259;esta
98349767;6191352;no esta
43101051;6626551;no esta
61253994;7698337;no esta
21434233;5926819;no esta
25922620;6066766;no esta
78505556;4921593;esta
79745546;5906765;no esta
73516479;6054819;no esta
17439166;6042446;no esta
78712084;5669966;esta
77628719;5701966;esta
70646048;6195619;no esta
58146416;8531616;no esta
37330122;6344952;no esta
53165446;6097059;no esta
22487340;8353696;no esta
79727716;8503456;no esta
47570416;8765428;no esta
02206945;8695883;no esta
16766152;8474015;no esta
85202757;7836576;esta
87016248;3310503;esta
28779376;8438176;no esta
34980274;8463776;no esta
04379194;8475296;no esta
14035955;8526923;no esta
50683684;8494069;no esta
90022968;7848950;esta
00749635;8505162;no esta
80382511;8543990;no esta
13761044;7905270;esta
12818481;8116469;no esta
17277387;5642660;esta
54695402;5726713;esta
00745150;7356577;no esta
95596117;8347722;no esta
65987058;5977592;no esta
63058356;6004899;no esta
59059460;5715620;esta
93365039;6070179;no esta
22833738;7875830;no esta
53059808;8550816;no esta
63983493;7929163;esta
38978439;8497056;no esta
83922684;8559349;no esta
52301447;8492789;no esta
02873448;8595189;no esta
98148065;8027723;esta
14369265;7992310;esta
52218230;7868150;esta
65294689;7895030;esta
98614325;7849803;esta
75557022;7915937;esta
01996158;7820363;esta
03976987;8457802;no esta
99972209;7892470;esta
27339385;12567877;esta
32757336;6125219;esta
14125641;7906123;esta
13235994;8384415;no esta
66737182;7941537;esta
31819448;8423669;no esta
47954727;7940256;esta
90119930;8398496;no esta
36870856;7835724;no esta
31942559;8405749;no esta
40211673;8474869;no esta
90442173;8453536;no esta
54874651;8524362;no esta
17814234;8225269;esta
29482648;8826868;no esta
25273590;8213322;esta
38912432;8682229;no esta
22687880;8541429;no esta
33976340;8370763;no esta
79498908;7916364;esta
90796941;8584095;no esta
81804342;8123723;esta
62995474;8284576;esta
74675687;8439029;esta
87886602;8262389;esta
34289990;8675829;no esta
98215461;8652362;no esta
16742128;8482549;no esta
83026743;8585803;no esta
52572429;8056736;esta
50343841;7957323;esta
39944330;8440736;no esta
16063888;7999136;esta
40022292;8486816;no esta
38614027;8059297;esta
80435667;8082763;esta
32842923;8452255;no esta
22250328;8570016;no esta
52525029;7913803;esta
47258676;8492363;no esta
05826559;8547403;no esta
93961519;8048203;esta
29254233;8523082;no esta
29501402;7728630;no esta
00578794;5862819;esta
71838154;5953273;no esta
06484182;7738870;esta
77441947;8561056;no esta
56007107;8537589;no esta
64305484;924159;esta
87090060;8751349;no esta
47354156;8634443;no esta
44825384;8880629;no esta
88497917;6905591;no esta
56179988;5823993;no esta
81566194;5794126;esta
03034764;5637540;esta
87856431;7760203;no esta
12966926;7751243;no esta
09287919;6128632;no esta
14894576;5998926;no esta
49549009;6122659;no esta
35685198;5900792;no esta
51149270;5882872;no esta
02528173;6003193;no esta
59426334;6123939;no esta
12534809;6161912;no esta
93372617;5674232;esta
17112897;5998499;no esta
13528639;5639247;esta
13465609;5883299;no esta
52495719;5579087;esta
10394257;5954126;no esta
27460095;7485431;no esta
59061780;8080630;esta
22151484;8529909;no esta
70313232;7023351;no esta
94197482;6426018;no esta
29427241;5649059;esta
56910457;5916152;no esta
65418199;6056525;no esta
69749598;5782179;esta
16967028;6064206;no esta
69079960;5597433;esta
03380892;5978445;no esta
65362937;5882872;no esta
98705523;6072312;esta
66207950;8513696;no esta
16791655;8511136;no esta
21574060;8549535;no esta
34049546;6119672;no esta
96312215;5982712;no esta
87296609;6045432;no esta
58934319;6004899;no esta
86636328;6044578;no esta
84205493;6024099;no esta
82788869;7689804;no esta
58674501;8056736;esta
22442424;8378869;no esta
45182837;8364362;no esta
63255150;6117112;no esta
23819781;5901219;no esta
17052472;7755083;no esta
50032640;8445003;no esta
08162242;7869430;no esta
78606756;8392950;no esta
90989204;7890763;no esta
53387417;8436042;no esta
97739441;7884364;esta
29768787;8046069;esta
59307835;8526923;no esta
35891274;8451403;no esta
00837936;8464629;no esta
90422508;8445856;no esta
85912798;8433056;no esta
93132493;7921910;esta
27993828;7697057;no esta
40338912;7840843;esta
62091240;8452256;no esta
52942614;7981643;esta
93718132;8545269;no esta
86732193;7000311;esta
15192809;7054924;no esta
86340587;8413430;no esta
13934132;8446283;no esta
14269082;8475295;no esta
22384576;8545269;no esta
82887712;7874123;esta
03315704;6415779;esta
43947741;5950286;esta
39786901;6045006;no esta
60551516;6111139;no esta
32633815;5878606;esta
64944919;6025806;no esta
76194147;5834659;esta
97986919;6121379;no esta
10538452;5960526;no esta
38607523;7464950;esta
98325970;7904843;esta
11496951;8478709;no esta
16770496;8503456;no esta
69847814;8510283;no esta
81423006;8547402;no esta
51174702;6807885;esta
73072396;6021965;no esta
15415864;5712206;esta
74110606;6082125;no esta
74060304;5864526;esta
25556724;5956686;no esta
38907859;5775779;esta
23600263;6091085;no esta
86773132;6020685;no esta
87922976;6160205;no esta
55640155;7129591;esta
04927843;6102606;no esta
00293029;6048419;no esta
65331778;6039885;no esta
35109995;5652899;esta
20894919;6221645;no esta
55431903;5565433;esta
81040509;5774073;esta
36670503;5981859;no esta
44699503;6129912;esta
70201717;5597006;esta
39257404;5601272;esta
19230399;6094073;no esta
73786687;6033059;no esta
26416635;6004898;no esta
68722554;6080419;no esta
06773812;5685753;esta
43427148;6397859;no esta
82923205;8216736;esta
18928996;10492146;no esta
29943665;8542283;no esta
68476201;8516255;no esta
05622656;8452683;no esta
79895938;8622923;no esta
11139431;8449696;no esta
29556392;8615669;no esta
93994452;8537162;no esta
21731005;7797324;esta
51262155;6031779;no esta
00395735;6340685;no esta
42044429;5966072;no esta
63998775;6012152;no esta
76123880;6884684;no esta
64166480;8508149;no esta
12868199;7113804;no esta
72421872;5850019;esta
77369769;5674660;esta
93319638;6079139;no esta
69570899;6098765;no esta
66446292;7563510;no esta
24769221;7979936;esta
79838962;8528629;no esta
13753932;8483403;no esta
79927911;8619082;no esta
61035177;8485962;no esta
99180753;8491509;no esta
26451169;8057163;esta
84954746;8057589;esta
99013738;8438176;no esta
02893735;8591776;esta
57354614;8619936;no esta
60919579;8415989;no esta
98827058;8410442;no esta
22009555;8413429;no esta
02203690;7904843;esta
58673904;7889483;esta
70717554;8441163;no esta
13485953;8446282;no esta
18806037;8396790;no esta
46598650;7789216;esta
87019481;7138551;no esta
67176784;5588899;esta
11700640;5709220;esta
14171424;5743780;esta
87574032;6002766;no esta
02814512;5646073;esta
88416403;5986552;no esta
28369152;5921700;no esta
54333939;5716472;esta
48281446;5966499;no esta
76856102;6243832;no esta
01395715;6116259;no esta
85436066;6039885;no esta
47022355;5976313;no esta
48937701;5972045;no esta
31504394;6046285;no esta
95530704;6038606;no esta
63719356;8159136;no esta
50756184;7908684;esta
04366714;8140790;esta
07803581;8448415;no esta
06308947;8518816;no esta
60276252;7925750;esta
51816922;8530762;no esta
15399906;8523509;no esta
34540422;8140790;esta
93450074;8503456;no esta
67220489;7303671;no esta
96693482;5749753;esta
21997039;8391669;no esta
00072069;8499189;no esta
15712318;7641590;esta
48923291;6057805;no esta
27657425;6066339;no esta
89819861;6156792;no esta
13573546;6072312;no esta
50496215;5707939;esta
41878268;7856203;esta
51657103;8503456;no esta
24794042;6754979;no esta
73876654;7927030;esta
28997744;8518816;no esta
55265762;8142923;esta
19065814;8024310;esta
35552960;9821427;no esta
46692393;8921589;no esta
92093158;8672415;no esta
20118486;8522229;no esta
94711751;8450976;no esta
68343001;8491509;no esta
81715097;8451402;no esta
44102167;8492789;no esta
69830570;8509002;no esta
33233678;8503029;no esta
77595763;8471456;no esta
93104490;7950070;esta
82229270;7924043;esta
97665908;8501323;no esta
29987888;8023883;no esta
08091062;6084259;no esta
17962611;6085966;no esta
62670652;6665378;no esta
42891726;8509856;no esta
85815224;8517536;no esta
16616570;8509429;no esta
85529547;8514122;no esta
37322941;8491082;no esta
55242387;7602763;no esta
68790241;6024953;no esta
83843356;6928631;no esta
43991397;7954337;esta
65820509;7978656;esta
71287645;8446709;no esta
13949248;7900150;esta
28560776;6048419;no esta
20886575;5978019;no esta
40382589;5667406;esta
37131296;5778339;esta
25075930;5989965;no esta
17034473;5940046;no esta
26122930;5823992;no esta
04448473;5838499;no esta
12558535;8072523;no esta
13278953;7872843;esta
28085204;8566176;no esta
30130567;8427936;no esta
46548774;8434763;no esta
41588661;6557005;esta
13369953;5661859;esta
18591515;5702819;esta
67872111;5858552;no esta
84177780;5852152;no esta
16587954;5874766;no esta
45046382;5885859;no esta
54353431;5911459;no esta
15369689;5830393;no esta
23982644;5887139;no esta
63813230;7587404;esta
34103645;8455669;no esta
56392383;7888630;esta
36611875;6910711;esta
82727108;8122443;no esta
42881968;7820364;esta
91922466;8556789;no esta
15072402;8521803;no esta
46439628;5472847;esta
73751822;7929163;esta
25028103;8470176;no esta
84274730;7985910;esta
10543940;8512416;no esta
05234563;7898443;no esta
21458820;8481269;no esta
58509277;8543989;no esta
50298195;7946230;esta
62106879;8529056;no esta
61671221;8533322;no esta
80203379;7967564;esta
45015584;7907403;esta
31058112;7755083;esta
81321887;6004899;no esta
98002583;6039032;no esta
77384299;7131725;esta
75497372;5692579;esta
74260553;1681491;esta
26459287;7880523;no esta
38807687;8438176;no esta
39117363;8089163;esta
13381745;8495349;no esta
31547044;8079777;esta
59393443;8411723;no esta
16432111;8067403;esta
92557675;8520949;no esta
77231615;8473162;no esta
78228103;8566602;no esta
99007617;7211938;no esta
19732476;6038605;no esta
73973898;6138872;no esta
75020871;6041593;no esta
64676026;7141537;no esta
07930621;8662176;no esta
63035884;5616633;esta
19862211;5989965;no esta
83090969;5710926;esta
55018400;6065486;no esta
13831388;5526607;esta
06507826;5900366;no esta
54460347;5973326;no esta
05494894;5589753;esta
85146124;5980579;no esta
25570026;6082552;no esta
73694503;5986552;no esta
37066262;6149539;no esta
55024004;5943885;no esta
90562127;6122232;no esta
79411476;5670393;esta
80951371;6082552;no esta
24117782;5501859;esta
47195188;6008312;no esta
18122986;5783459;esta
87409500;5713913;esta
53875655;6030072;no esta
52455811;5901646;no esta
28505161;5949859;no esta
57245085;5921272;no esta
90138674;6016846;no esta
07396630;6166606;no esta
72477990;5737806;esta
28958843;5856846;no esta
52867562;6052686;esta
43438658;7884363;no esta
19911939;5932792;no esta
40181589;5906766;no esta
48565413;5808206;esta
44190790;6033486;no esta
01150481;6006605;no esta
12878526;6061219;no esta
86430604;5905913;no esta
55649353;5559886;esta
90817235;5934500;no esta
02529030;5906339;no esta
90944003;5823566;esta
56840111;5618766;esta
29477971;6071886;no esta
75276577;5953272;no esta
07294482;5593166;esta
12728388;5717326;esta
50858855;7355724;no esta
91783886;8066976;esta
27403113;8641695;no esta
53245284;5934073;no esta
23741506;8220149;no esta
42465997;8546549;no esta
47182861;8527349;no esta
30720221;8486815;no esta
21374575;8461216;no esta
86246184;8468469;no esta
84684425;8434336;no esta
61029697;7916790;esta
89666856;8477430;no esta
40662667;8444576;no esta
85927583;7960736;esta
49572971;7804576;esta
70169190;7025911;no esta
28761204;5959672;no esta
71659269;6051405;no esta
15714853;5937912;no esta
87931445;8407883;no esta
15740055;8189856;esta
51509831;8428789;no esta
66600362;8430496;no esta
59944057;7837003;esta
47802504;8446709;no esta
38355924;8158283;esta
80651690;8006390;esta
10215937;8429643;no esta
57905037;7844257;esta
92123104;5875193;no esta
14532056;6061645;no esta
80764971;5781753;esta
19365214;5976313;no esta
85971862;5717753;esta
43260902;5901646;no esta
94460440;5960099;no esta
15494259;5994233;no esta
39798386;6059085;no esta
12398697;5911459;esta
46967042;8063990;no esta
17785533;6058232;no esta
10023701;6122232;no esta
65146207;6082125;no esta
50526136;5937485;no esta
61142179;5989539;no esta
32548010;6048845;no esta
08981682;7428684;esta
17161256;7834443;esta
30739388;8440736;no esta
42721973;8246603;no esta
13822365;6096205;no esta
89302616;6039886;no esta
72352542;5701113;esta
32470957;7712843;esta
83770785;8583669;no esta
12497558;8468896;no esta
83251591;8455242;no esta
32984225;8433909;no esta
38275098;8503029;no esta
65916209;8489803;no esta
20423568;8637002;no esta
69824965;8471456;no esta
10449273;8553376;no esta
58501315;8080629;esta
77972924;7990176;esta
23937695;8502603;no esta
91578522;8561056;no esta
92631527;8250443;esta
15118773;8586656;no esta
69730733;6683298;no esta
11872443;6285219;esta
09449991;7912950;esta
69645643;8248310;no esta
19728453;6230179;no esta
24276774;8490229;no esta
06193125;8482550;no esta
08013690;8499189;no esta
77069011;7878390;esta
46700481;6723831;no esta
23176457;5665272;esta
16592212;6148686;no esta
39518809;5703673;esta
78178317;1038078;esta
21805103;5645220;esta
96058828;5960526;no esta
37241219;5771513;esta
16308685;5874339;no esta
59152315;6132046;no esta
33589921;5674659;esta
61767120;8159136;no esta
38480229;8544843;no esta
57467628;8550389;no esta
73527152;8478283;no esta
73793115;8079776;no esta
11796143;5555193;esta
33250755;6951244;no esta
31326169;5776206;esta
29826516;7315617;no esta
44428732;7915509;esta
44112247;8500896;no esta
24391241;8578976;no esta
21835484;8519669;no esta
53704201;8488949;no esta
67286121;8404896;no esta
90336216;8478282;no esta
34352857;6263459;no esta
84344190;6010872;no esta
45603180;6003192;no esta
78324927;6563832;no esta
47629174;5890552;no esta
25049657;5995086;no esta
74488613;6148259;no esta
35371979;6052259;no esta
55348551;5777913;esta
72208038;5642233;esta
65002046;7564790;no esta
74983865;8484683;no esta
70442500;6647032;no esta
15324243;6459299;no esta
10439209;8441162;no esta
24430321;8405749;no esta
30715158;8516682;no esta
72233519;8343883;no esta
49203627;6551885;esta
91592897;7045110;no esta
23663570;7784097;no esta
44923181;7994443;no esta
44785280;5955832;no esta
59465123;5931939;no esta
08131501;6072739;no esta
84395812;5840632;no esta
80452521;5576953;esta
68745054;5698552;esta
75368676;5995939;no esta
23850924;6055672;no esta
42663191;5937486;no esta
69417915;5900366;no esta
63811346;5959673;no esta
00108606;7473057;no esta
27166986;8479989;no esta
07847191;8528203;no esta
04021113;7918070;esta
04529007;7894176;esta
84215938;7966710;esta
47525666;8491935;no esta
48156919;8567029;no esta
60786226;8555936;no esta
99317453;8526923;no esta
45551261;8609695;no esta
77716299;7081804;no esta
49739504;6281379;no esta
88353374;8622496;no esta
33180022;8614389;no esta
92021275;7925323;esta
77394567;8493216;no esta
14458357;5956259;no esta
41032053;5618766;esta
10127884;5901646;no esta
36525941;6125646;no esta
14980273;5913166;no esta
46943480;5587193;esta
87374783;6008739;no esta
10050391;5901645;no esta
11422172;5992952;no esta
00492996;5669540;esta
08177280;6292046;no esta
44778183;6341966;no esta
94967975;6015992;no esta
27856928;7679564;no esta
80586539;8453109;no esta
97320472;8569589;no esta
79513350;8796576;no esta
00116752;8563189;no esta
40678316;8527776;no esta
64505184;8488949;no esta
01978071;8526496;no esta
80227068;8493642;no esta
28214724;7887350;esta
45169746;6389752;esta
62545676;5984419;no esta
33536552;5603406;esta
60939066;6601378;no esta
83785090;5685326;esta
28757714;7809697;no esta
10942482;8539296;no esta
92513902;8513696;no esta
26982065;8104523;esta
95110886;8069110;esta
79326772;8493642;no esta
58310824;8521803;no esta
62689438;7998709;esta
75639064;8017483;esta
89734283;8542709;no esta
31863635;6404685;no esta
81153123;6091085;no esta
53844561;6096633;no esta
29495509;6498551;no esta
67476061;8493216;no esta
64543252;7985056;esta
28371182;8541856;no esta
22665454;8443295;no esta
96830605;7809696;esta
68543244;7860043;esta
94177871;6255778;esta
80347014;5562873;esta
95515836;6578339;no esta
15382411;5702820;esta
71144129;5844472;no esta
07594175;5677219;esta
77034825;5628579;esta
03281912;6702071;no esta
85128189;6582178;no esta
24812076;5970339;no esta
57432025;8472309;no esta
99648891;8469322;no esta
68170956;8427509;no esta
16476556;8478283;no esta
41013246;8442015;no esta
53546394;8559775;no esta
82120291;7630497;no esta
78309591;5599566;esta
54258128;5879033;no esta
32857106;7606603;no esta
05862052;7956470;esta
25371821;7444470;no esta
33575064;5997646;no esta
98218082;8349856;no esta
26122726;8430069;no esta
88729515;8447136;no esta
54588298;8474443;esta
64971904;7724364;esta
44284753;5651193;esta
74887773;6227192;no esta
60045939;8451829;no esta
08883591;7882230;esta
37120288;8139936;esta
68295491;7963297;esta
02536722;7943670;esta
90706726;8471029;no esta
21444828;8500042;no esta
72491990;7848523;esta
03110298;6839884;no esta
56813595;5733112;esta
63418115;6996898;no esta
61084998;8482976;no esta
02685657;8011510;no esta
65881811;7937696;esta
21567024;2133330;esta
69658951;7542177;esta
85821177;7691937;esta
34391919;7875403;esta
08686174;8529482;no esta
55347146;7858763;esta
27995008;8449696;no esta
52605328;8502602;no esta
53269076;7846390;esta
06598763;7867724;esta
01618187;8616523;no esta
79544904;8706122;no esta
85902086;8184736;esta
36573570;8554655;no esta
79653407;9136202;no esta
29211456;9349534;esta
13936875;8781215;no esta
62428047;8794016;no esta
23885191;8819616;no esta
36484296;8810228;no esta
46031422;8277323;no esta
72782315;8114763;esta
38499673;8475722;no esta
78121417;8116896;no esta
97104076;7810976;no esta
08553858;8488523;no esta
97043167;8652362;no esta
18345457;6317645;esta
11672657;6455885;no esta
70636484;6894925;esta
38314596;6778445;no esta
88528646;5882019;esta
11813363;6088953;no esta
19233969;5795833;esta
09170024;6032632;no esta
15058656;5748472;esta
31799456;8790175;no esta
09144264;8635295;no esta
54778699;7914657;esta
24658253;7981216;esta
50025224;7683404;no esta
52532657;7429964;no esta
69178891;8715509;no esta
12327135;8334069;esta
83295674;8891722;no esta
44063518;7537057;esta
78352653;6160206;no esta
36933033;5862393;esta
89204167;12562330;no esta
96479031;7450017;no esta
13091800;7261858;no esta
80805823;8546976;no esta
43254783;7704737;no esta
81153887;7044684;esta
14543850;6089805;no esta
04065326;6048846;no esta
86583609;6088952;no esta
00619806;6156365;esta
64302484;8512843;no esta
95287392;8063136;esta
42856285;7988044;esta
24047231;6850124;esta
04779979;5831673;esta
13980342;8255989;no esta
87475495;8110069;esta
35321948;8220576;no esta
20893988;7287884;no esta
45924276;8450122;no esta
32080408;8431776;no esta
63524005;8410869;no esta
51669896;8380576;no esta
81535671;8459509;no esta
18106157;9671667;no esta
00863287;8046496;no esta
42845672;8003404;no esta
89919018;7995723;no esta
41043455;7485004;esta
81978979;7646711;no esta
84325522;7450017;esta
99350246;8014923;no esta
31348195;8095563;no esta
00300464;8001270;no esta
69580921;8058443;no esta
85986948;7478604;esta
41809418;7800310;esta
19610971;7723936;esta
08480436;9173321;no esta
33183168;8733429;no esta
02894058;8779936;no esta
66068042;8361802;esta
08937540;9278708;no esta
96945421;9110175;no esta
76534582;9384948;no esta
74532232;8845215;esta
28572759;9457055;no esta
24380501;9373002;no esta
50846814;9055561;no esta
53400058;9042762;esta
32067648;9341428;no esta
64611976;9301321;no esta
35251804;20922000;esta
17291474;8459509;no esta
35547814;8426230;esta
68702776;38375204;no esta
46960330;9911881;no esta
85674102;4511141;esta
48218509;9509108;esta
33600876;9271882;esta
33588965;11906118;no esta
65446437;9888414;no esta
20163095;9539828;esta
12752170;6249806;esta
08475014;9809480;no esta
41748680;10332573;no esta
66044036;9334602;esta
67995419;10321053;no esta
34315173;9624308;no esta
01414620;9428468;esta
27949998;8815775;no esta
28183039;9140042;no esta
98315529;8858015;no esta
01617511;8337056;esta
81617111;9818014;no esta
08092565;9479668;no esta
20030168;9464308;no esta
42438568;11030173;no esta
53562099;20388667;no esta
54134243;11976091;no esta
72914877;9502281;esta
65665954;25318367;no esta
77666843;10538653;no esta
