User;Time;esta/no esta?
55609277;3014396;no esta
82061702;2972156;esta
14689344;3413756;no esta
21766224;2921383;esta
53182284;3522555;no esta
60883296;3267409;no esta
53247784;3214503;no esta
01577320;3468369;no esta
60533836;3622822;no esta
28215944;3175676;esta
16315886;3246503;no esta
67402518;3450023;no esta
12167470;3069863;esta
33985850;3275089;no esta
25214097;3706875;no esta
76413458;3171409;no esta
81277211;2973863;esta
07510267;3830608;no esta
19599491;3060903;esta
65261840;3157756;no esta
29280501;3153063;no esta
40925185;3014396;esta
12385476;2994770;esta
50849233;3080103;esta
00429441;3292583;no esta
08587399;3083090;esta
22918274;3394982;no esta
16107119;3330129;no esta
83219730;3258876;no esta
56412630;3403515;no esta
56977592;3043836;esta
05731629;3259729;no esta
70022861;3240956;no esta
80123239;3008850;esta
29242133;3096316;no esta
80875538;3558822;no esta
06310758;4052902;esta
14643733;3176529;no esta
25809621;3317329;no esta
22604362;3340369;no esta
93176122;2879570;esta
04263584;3257169;no esta
57674842;3261436;esta
73444649;3200849;no esta
47880951;3040423;esta
85608352;3574182;no esta
82317560;3090769;no esta
02278193;3279783;no esta
32025475;3342929;no esta
15188446;3077970;no esta
83021307;3476902;no esta
15376949;3293436;no esta
18164940;3539622;no esta
36188415;3324583;no esta
86027992;3048956;no esta
94951723;3349756;no esta
01412005;2780156;esta
76638801;3445329;esta
65789576;3334396;no esta
88948866;3166290;no esta
76884876;3732902;no esta
41703391;2824956;esta
99872432;3157756;esta
67050744;3272102;no esta
74013694;3331836;no esta
35672867;3429116;no esta
98982297;3092050;esta
67788297;3027623;esta
68395023;2909436;esta
18031164;3404369;no esta
52404388;3983354;no esta
20908841;3048103;no esta
53745254;3394129;no esta
52182505;3103143;no esta
65177891;3040850;no esta
11005250;3416743;no esta
86688476;3216210;no esta
14831232;3307089;no esta
81832854;3139410;no esta
79828223;2789543;esta
49288056;3571622;no esta
82745611;2936316;no esta
34224736;3170983;esta
52873870;3305809;no esta
51611887;3012263;no esta
28393173;3746982;no esta
76681230;3286182;no esta
24813298;2994343;esta
12696550;3629648;no esta
66772658;3221756;no esta
90383731;2925650;no esta
84353169;3737168;no esta
12025850;3231143;no esta
53012453;3155623;no esta
85508041;4006395;no esta
17493094;3213649;esta
59567641;3403516;no esta
18556770;3432956;no esta
51769068;3160743;esta
98349767;3090343;no esta
43101051;3268263;no esta
61253994;3287036;no esta
21434233;3045543;no esta
25922620;3273382;no esta
78505556;3295996;no esta
79745546;2964903;no esta
73516479;4088742;no esta
17439166;3034876;no esta
78712084;3000316;esta
77628719;3176103;esta
70646048;3110822;no esta
58146416;3361276;no esta
37330122;3231996;no esta
53165446;3242236;no esta
22487340;3251196;no esta
79727716;3297276;no esta
47570416;3390715;no esta
02206945;3327143;no esta
16766152;3432102;no esta
85202757;2850130;esta
87016248;2399571;esta
28779376;3957755;no esta
34980274;3161169;no esta
04379194;3351462;no esta
14035955;3563942;no esta
50683684;3139410;no esta
90022968;3216210;esta
00749635;3243942;no esta
80382511;3389436;no esta
13761044;2633383;esta
12818481;2861223;no esta
17277387;3418022;esta
54695402;2840743;esta
00745150;2867197;no esta
95596117;4113915;no esta
65987058;3114236;no esta
63058356;3307943;no esta
59059460;3358289;esta
93365039;3121063;no esta
22833738;3148796;no esta
53059808;3120636;no esta
63983493;3013543;esta
38978439;3424849;no esta
83922684;3318183;no esta
52301447;3402663;no esta
02873448;3078822;no esta
98148065;3410769;esta
14369265;2930769;esta
52218230;2842877;esta
65294689;2943143;esta
98614325;2793383;esta
75557022;3150930;esta
01996158;2881703;esta
03976987;3325863;no esta
99972209;2909437;esta
27339385;2939303;esta
32757336;3429969;esta
14125641;2973436;esta
13235994;3437222;no esta
66737182;3529809;esta
31819448;3426556;no esta
47954727;3094609;esta
90119930;3327996;no esta
36870856;3334396;no esta
31942559;3098876;no esta
40211673;3353595;no esta
90442173;3504209;no esta
54874651;2897917;no esta
17814234;3126183;esta
29482648;3087783;no esta
25273590;2938449;esta
38912432;3055783;no esta
22687880;3136849;no esta
33976340;3345916;no esta
79498908;2658557;esta
90796941;3156903;no esta
81804342;3065596;esta
62995474;2806183;esta
74675687;3202556;esta
87886602;2909436;esta
34289990;3104849;no esta
98215461;3240102;no esta
16742128;2986236;no esta
83026743;3032316;no esta
52572429;3024636;esta
50343841;3141116;esta
39944330;3096742;no esta
16063888;3040849;esta
40022292;3118929;no esta
38614027;2812583;esta
80435667;3057063;esta
32842923;3255036;no esta
22250328;3081383;no esta
52525029;2842023;esta
47258676;3047250;no esta
05826559;3362129;no esta
93961519;2756690;esta
29254233;3153063;no esta
29501402;3862608;no esta
00578794;3020796;esta
71838154;3440209;no esta
06484182;3146662;esta
77441947;3400529;no esta
56007107;3121063;no esta
64305484;708692;esta
87090060;3402662;no esta
47354156;3488422;no esta
44825384;3337382;no esta
88497917;3232849;no esta
56179988;3227303;no esta
81566194;3011836;esta
03034764;3939408;esta
87856431;3253329;no esta
12966926;3139836;no esta
09287919;3290022;no esta
14894576;3138129;no esta
49549009;3234555;no esta
35685198;3495249;no esta
51149270;3321596;no esta
02528173;3079676;no esta
59426334;3218343;no esta
12534809;3468795;no esta
93372617;3121490;esta
17112897;3834022;no esta
13528639;2870609;esta
13465609;3195303;no esta
52495719;3259730;esta
10394257;3244369;no esta
27460095;3344209;no esta
59061780;3277223;esta
22151484;3260155;no esta
70313232;3382609;no esta
94197482;3364689;no esta
29427241;3019089;esta
56910457;3196156;no esta
65418199;3898449;no esta
69749598;2965330;esta
16967028;3224315;no esta
69079960;2926503;esta
03380892;3396262;no esta
65362937;3228156;no esta
98705523;3156049;esta
66207950;3432956;no esta
16791655;3167996;no esta
21574060;3595515;no esta
34049546;3202556;no esta
96312215;3222610;no esta
87296609;3476475;no esta
58934319;2970023;no esta
86636328;3235836;no esta
84205493;3423569;no esta
82788869;3147516;no esta
58674501;3189756;esta
22442424;3055356;no esta
45182837;3362556;no esta
63255150;3114662;no esta
23819781;3231143;no esta
17052472;3762769;no esta
50032640;3126182;no esta
08162242;3710716;no esta
78606756;3261009;no esta
90989204;3187196;no esta
53387417;3594662;no esta
97739441;2742184;esta
29768787;3206822;esta
59307835;3222182;no esta
35891274;2965756;no esta
00837936;3252049;no esta
90422508;3046396;no esta
85912798;3329702;no esta
93132493;2971303;esta
27993828;3078823;no esta
40338912;3103570;esta
62091240;2980689;no esta
52942614;3012689;esta
93718132;3424422;no esta
86732193;2807463;esta
15192809;3271676;no esta
86340587;3529382;no esta
13934132;3127463;no esta
14269082;3133863;no esta
22384576;3234556;no esta
82887712;2785704;esta
03315704;3127889;esta
43947741;3077543;esta
39786901;3227303;no esta
60551516;3182929;no esta
32633815;2931623;esta
64944919;3897168;no esta
76194147;2803623;esta
97986919;3228156;no esta
10538452;3199569;no esta
38607523;3089916;esta
98325970;2794237;esta
11496951;3579302;no esta
16770496;2985383;no esta
69847814;3232850;no esta
81423006;3328423;no esta
51174702;2590290;esta
73072396;3297703;no esta
15415864;3035730;esta
74110606;3224316;no esta
74060304;3887356;esta
25556724;4017915;no esta
38907859;3002876;esta
23600263;3175676;no esta
86773132;3474342;no esta
87922976;3080956;no esta
55640155;2716157;esta
04927843;3496529;no esta
00293029;2900903;no esta
65331778;3190609;no esta
35109995;3281916;esta
20894919;3194450;no esta
55431903;3142396;esta
81040509;2899622;esta
36670503;3540049;no esta
44699503;2896209;esta
70201717;2943569;esta
39257404;3141543;esta
19230399;4403195;no esta
73786687;3229436;no esta
26416635;3845115;no esta
68722554;3189756;no esta
06773812;3367676;esta
43427148;3409489;no esta
82923205;3042129;esta
18928996;3185490;no esta
29943665;3490555;no esta
68476201;3462823;no esta
05622656;3210662;no esta
79895938;3377062;no esta
11139431;3262289;no esta
29556392;3211516;no esta
93994452;3782395;no esta
21731005;2856530;esta
51262155;3324156;no esta
00395735;3303249;no esta
42044429;3240102;no esta
63998775;3569063;no esta
76123880;3468796;no esta
64166480;3416743;no esta
12868199;2947409;no esta
72421872;3413329;esta
77369769;3090770;esta
93319638;3194876;no esta
69570899;4631034;no esta
66446292;3233276;no esta
24769221;3048103;esta
79838962;3661222;no esta
13753932;3301969;no esta
79927911;3495249;no esta
61035177;3293862;no esta
99180753;3061329;no esta
26451169;3419302;esta
84954746;3255463;esta
99013738;3249915;no esta
02893735;3190609;esta
57354614;3294716;no esta
60919579;3458555;no esta
98827058;3519995;no esta
22009555;3051090;no esta
02203690;2891089;esta
58673904;2727677;esta
70717554;3304956;no esta
13485953;3243942;no esta
18806037;3097169;no esta
46598650;3024636;esta
87019481;3064316;no esta
67176784;2698663;esta
11700640;3531515;esta
14171424;2865063;esta
87574032;3153916;no esta
02814512;3106556;esta
88416403;3149649;no esta
28369152;3431248;no esta
54333939;2887250;esta
48281446;3553702;no esta
76856102;3178235;no esta
01395715;3202983;no esta
85436066;4095141;no esta
47022355;3208102;no esta
48937701;3340796;no esta
31504394;3003303;no esta
95530704;2938023;no esta
63719356;3687675;no esta
50756184;2816850;esta
04366714;3298983;esta
07803581;3184636;no esta
06308947;3295142;no esta
60276252;3130023;esta
51816922;3240529;no esta
15399906;3211516;no esta
34540422;3048529;esta
93450074;3188476;no esta
67220489;3533222;no esta
96693482;2955516;esta
21997039;3221329;no esta
00072069;3354449;no esta
15712318;2948689;esta
48923291;3170129;no esta
27657425;3337809;no esta
89819861;3223036;no esta
13573546;3229436;no esta
50496215;2906449;esta
41878268;2853970;esta
51657103;3304956;no esta
24794042;3134290;no esta
73876654;3304102;esta
28997744;3049809;no esta
55265762;2961490;esta
19065814;3197009;esta
35552960;3057490;no esta
46692393;3059623;no esta
92093158;3278929;no esta
20118486;3110823;no esta
94711751;3220903;no esta
68343001;3163303;no esta
81715097;2919676;no esta
44102167;3325863;no esta
69830570;3211942;no esta
33233678;2919676;no esta
77595763;3499088;no esta
93104490;2863357;esta
82229270;2773757;esta
97665908;3576316;no esta
29987888;3324582;no esta
08091062;3796475;no esta
17962611;3298129;no esta
62670652;3318609;no esta
42891726;3272955;no esta
85815224;3177382;no esta
16616570;3961595;no esta
85529547;3475623;no esta
37322941;3369382;no esta
55242387;3142823;no esta
68790241;3173116;no esta
83843356;3918075;no esta
43991397;3140263;esta
65820509;2978130;esta
71287645;3141969;no esta
13949248;2932476;esta
28560776;3467089;no esta
20886575;3150076;no esta
40382589;2980262;esta
37131296;3224316;esta
25075930;3209809;no esta
17034473;3181649;no esta
26122930;3333969;no esta
04448473;3159463;no esta
12558535;3219196;no esta
13278953;2925223;esta
28085204;3435516;no esta
30130567;3279356;no esta
46548774;3402663;no esta
41588661;2922236;esta
13369953;2695250;esta
18591515;3317329;esta
67872111;3118930;no esta
84177780;3288742;no esta
16587954;3196582;no esta
45046382;3019090;no esta
54353431;3082236;no esta
15369689;3221756;no esta
23982644;3163302;no esta
63813230;2823677;esta
34103645;3054503;no esta
56392383;2920103;esta
36611875;2839036;esta
82727108;3235836;no esta
42881968;3295569;esta
91922466;3170983;no esta
15072402;3229009;no esta
46439628;2894503;esta
73751822;3184636;esta
25028103;3160316;no esta
84274730;2936316;esta
10543940;3181650;no esta
05234563;3038716;no esta
21458820;3390716;no esta
58509277;3367249;no esta
50298195;2834770;esta
62106879;3097170;no esta
61671221;3461969;no esta
80203379;3045969;esta
45015584;2904743;esta
31058112;3185063;esta
81321887;3020796;no esta
98002583;3174396;no esta
77384299;3097596;esta
75497372;2904743;esta
74260553;1695144;esta
26459287;3019090;no esta
38807687;3458555;no esta
39117363;3072849;esta
13381745;3167569;no esta
31547044;3408635;esta
59393443;3180796;no esta
16432111;3546022;esta
92557675;3321596;no esta
77231615;3598929;no esta
78228103;2964476;no esta
99007617;3369383;no esta
19732476;3398823;no esta
73973898;3041703;no esta
75020871;3331835;no esta
64676026;3191036;no esta
07930621;3085222;no esta
63035884;3190182;esta
19862211;3091623;no esta
83090969;3102289;esta
55018400;3139835;no esta
13831388;3049809;esta
06507826;3199142;no esta
54460347;3309649;no esta
05494894;2968316;esta
85146124;3169702;no esta
25570026;3168849;no esta
73694503;3383036;no esta
37066262;3236262;no esta
55024004;3161596;no esta
90562127;3901435;no esta
79411476;2835196;esta
80951371;3341222;no esta
24117782;2970876;esta
47195188;3243943;no esta
18122986;3058769;esta
87409500;3715835;esta
53875655;3248209;no esta
52455811;3106982;no esta
28505161;3289596;no esta
57245085;3316476;no esta
90138674;3182929;no esta
07396630;3379195;no esta
72477990;3083516;esta
28958843;3178663;no esta
52867562;3469222;esta
43438658;3047250;no esta
19911939;3085649;no esta
40181589;3237970;no esta
48565413;3114662;esta
44190790;2944850;no esta
01150481;3373223;no esta
12878526;3154769;no esta
86430604;2958930;no esta
55649353;2795090;esta
90817235;3199143;no esta
02529030;3138982;no esta
90944003;2765650;esta
56840111;2940156;esta
29477971;3063462;no esta
75276577;3108263;no esta
07294482;2813010;esta
12728388;2979837;esta
50858855;2987516;no esta
91783886;2980263;esta
27403113;3296422;no esta
53245284;3197436;no esta
23741506;3502929;no esta
42465997;3737596;no esta
47182861;3128743;no esta
30720221;3092476;no esta
21374575;3170556;no esta
86246184;3302822;no esta
84684425;3074129;no esta
61029697;2888530;esta
89666856;3310503;no esta
40662667;3123196;no esta
85927583;3020370;esta
49572971;2802343;esta
70169190;3187623;no esta
28761204;3197009;no esta
71659269;3281489;no esta
15714853;3162023;no esta
87931445;3127462;no esta
15740055;2913276;esta
51509831;3361276;no esta
66600362;2987516;no esta
59944057;2985383;esta
47802504;3322876;no esta
38355924;2815996;esta
80651690;3103570;esta
10215937;3048529;no esta
57905037;2817277;esta
92123104;3514448;no esta
14532056;3169276;no esta
80764971;3054929;esta
19365214;3118076;no esta
85971862;2835623;esta
43260902;3265702;no esta
94460440;3278076;no esta
15494259;3360422;no esta
39798386;3340796;no esta
12398697;2640636;esta
46967042;3278502;no esta
17785533;3409062;no esta
10023701;3201702;no esta
65146207;4075088;no esta
50526136;3070716;no esta
61142179;3260156;no esta
32548010;3503356;no esta
08981682;3040850;esta
17161256;3071569;esta
30739388;3370236;no esta
42721973;3298129;no esta
13822365;3381756;no esta
89302616;3367676;no esta
72352542;3050663;esta
32470957;2945276;esta
83770785;4229541;no esta
12497558;3381756;no esta
83251591;4179195;no esta
32984225;3907409;no esta
38275098;3476475;no esta
65916209;3309222;no esta
20423568;3924048;no esta
69824965;3487143;no esta
10449273;3173969;no esta
58501315;2895783;esta
77972924;2919249;esta
23937695;3826768;no esta
91578522;2995196;no esta
92631527;2981116;esta
15118773;3027623;no esta
69730733;3090769;no esta
11872443;3208103;esta
09449991;2759676;esta
69645643;3174396;no esta
19728453;3074556;no esta
24276774;3176529;no esta
06193125;3860048;no esta
08013690;3218770;no esta
77069011;2869756;esta
46700481;3267836;no esta
23176457;2729383;esta
16592212;3569915;no esta
39518809;2816849;esta
78178317;1011199;esta
21805103;2691410;esta
96058828;3143676;no esta
37241219;2887250;esta
16308685;3143249;no esta
59152315;3115942;no esta
33589921;2889383;esta
61767120;3425275;no esta
38480229;3142396;no esta
57467628;3488849;no esta
73527152;3057063;no esta
73793115;2954237;no esta
11796143;2855677;esta
33250755;3247355;no esta
31326169;3195302;esta
29826516;3137702;no esta
44428732;2905170;esta
44112247;3196582;no esta
24391241;3072423;no esta
21835484;3271676;no esta
53704201;3226023;no esta
67286121;3127890;no esta
90336216;3454716;no esta
34352857;3930022;no esta
84344190;3235409;no esta
45603180;3273809;no esta
78324927;3003730;no esta
47629174;3053649;no esta
25049657;3150929;no esta
74488613;3133009;no esta
35371979;3156902;no esta
55348551;2995623;esta
72208038;3099730;esta
65002046;3214076;no esta
74983865;3173115;no esta
70442500;3159036;no esta
15324243;3290876;no esta
10439209;3086503;no esta
24430321;3294716;no esta
30715158;3132156;no esta
72233519;3118076;no esta
49203627;3239676;esta
91592897;3077969;no esta
23663570;3164582;no esta
44923181;3333969;no esta
44785280;2950823;no esta
59465123;3086930;no esta
08131501;3697488;no esta
84395812;3117223;no esta
80452521;2799356;esta
68745054;3773435;esta
75368676;3469649;no esta
23850924;3208956;no esta
42663191;3391569;no esta
69417915;3263570;no esta
63811346;3056636;no esta
00108606;3538768;no esta
27166986;3185489;no esta
07847191;3040423;no esta
04021113;2999036;esta
04529007;2824530;esta
84215938;2886823;esta
47525666;3217062;no esta
48156919;3359142;no esta
60786226;3164583;no esta
99317453;3140262;no esta
45551261;3414182;no esta
77716299;3244370;no esta
49739504;3076689;no esta
88353374;3304529;no esta
33180022;3162876;no esta
92021275;2815569;esta
77394567;3529809;no esta
14458357;3191463;no esta
41032053;3039142;esta
10127884;3311356;no esta
36525941;3280636;no esta
14980273;3407783;no esta
46943480;3116369;esta
87374783;3329703;no esta
10050391;3291302;no esta
11422172;3155196;no esta
00492996;2885117;esta
08177280;3311783;no esta
44778183;3362555;no esta
94967975;3669329;no esta
27856928;3138982;no esta
80586539;3356582;no esta
97320472;3409489;no esta
79513350;3206396;no esta
00116752;3176102;no esta
40678316;3422716;no esta
64505184;3127036;no esta
01978071;3570342;no esta
80227068;3307516;no esta
28214724;2973436;esta
45169746;2973863;esta
62545676;3536635;no esta
33536552;3102290;esta
60939066;3273809;no esta
83785090;3005863;esta
28757714;3231143;no esta
10942482;3160316;no esta
92513902;3518716;no esta
26982065;3013116;esta
95110886;3116369;esta
79326772;3290876;no esta
58310824;3132156;no esta
62689438;3366823;esta
75639064;2980263;esta
89734283;3236689;no esta
31863635;3103996;no esta
81153123;3310075;no esta
53844561;3606609;no esta
29495509;3168850;no esta
67476061;3315196;no esta
64543252;2979836;esta
28371182;2926929;no esta
22665454;3267409;no esta
96830605;3138556;esta
68543244;2788690;esta
94177871;2937170;esta
80347014;3395409;esta
95515836;3165009;no esta
15382411;3185063;esta
71144129;3159463;no esta
07594175;3032316;esta
77034825;2907303;esta
03281912;3394129;no esta
85128189;3523836;no esta
24812076;3112530;no esta
57432025;3322023;no esta
99648891;3171410;no esta
68170956;3121063;no esta
16476556;3911675;no esta
41013246;3008850;no esta
53546394;3265703;no esta
82120291;3542182;no esta
78309591;2862503;esta
54258128;3389863;no esta
32857106;3340369;no esta
05862052;3163303;esta
25371821;3247782;no esta
33575064;3300689;no esta
98218082;3617702;no esta
26122726;3270396;no esta
88729515;3441915;no esta
54588298;2926929;esta
64971904;3237970;esta
44284753;3201276;esta
74887773;3197863;no esta
60045939;3091622;no esta
08883591;2796370;esta
37120288;3776422;esta
68295491;3169276;esta
02536722;2833063;esta
90706726;3378342;no esta
21444828;3392849;no esta
72491990;2859089;esta
03110298;3386449;no esta
56813595;3345062;esta
63418115;3226022;no esta
61084998;3335249;no esta
02685657;3496528;no esta
65881811;2894503;esta
21567024;1803945;esta
69658951;3059623;esta
85821177;3057063;esta
34391919;2845010;esta
08686174;3418023;no esta
55347146;2909437;esta
27995008;3497809;no esta
52605328;3393703;no esta
53269076;2928210;esta
06598763;3172689;esta
01618187;3336529;no esta
79544904;3506342;no esta
85902086;2872743;esta
36573570;3333543;no esta
79653407;3216209;no esta
29211456;3073276;esta
13936875;3523836;no esta
62428047;3095890;no esta
23885191;3234129;no esta
36484296;3485009;no esta
46031422;3164583;no esta
72782315;3140689;esta
38499673;3215356;no esta
78121417;3266983;no esta
97104076;3316903;no esta
08553858;3701755;no esta
97043167;3549009;no esta
18345457;3023356;esta
11672657;3372795;no esta
70636484;2668370;esta
38314596;3173969;no esta
88528646;3373649;esta
11813363;3058343;no esta
19233969;2708050;esta
09170024;3398822;no esta
15058656;2952103;esta
31799456;3181649;no esta
09144264;3542608;no esta
54778699;3064743;esta
24658253;2763516;esta
50025224;3165862;no esta
52532657;3186342;no esta
69178891;3672316;no esta
12327135;3087356;esta
83295674;3614288;no esta
44063518;2798076;esta
78352653;3214076;no esta
36933033;3406075;esta
89204167;3266129;no esta
96479031;3479035;no esta
13091800;3338663;no esta
80805823;3144529;no esta
43254783;3522555;no esta
81153887;2986663;esta
14543850;3071143;no esta
04065326;2942716;no esta
86583609;3330983;no esta
00619806;2815143;esta
64302484;3153490;no esta
95287392;2797650;esta
42856285;2885116;esta
24047231;2705490;esta
04779979;2795517;esta
13980342;3462395;no esta
87475495;2792103;esta
35321948;3167996;no esta
20893988;3152636;no esta
45924276;3261862;no esta
32080408;3459835;no esta
63524005;3540475;no esta
51669896;3101009;no esta
81535671;2971303;no esta
18106157;3501223;no esta
00863287;3422716;no esta
42845672;3202556;no esta
89919018;3240103;no esta
41043455;3010982;esta
81978979;3114663;no esta
84325522;2623570;esta
99350246;4173648;no esta
31348195;3156049;no esta
00300464;3330983;no esta
69580921;3185916;no esta
85986948;2710610;esta
41809418;3196156;esta
19610971;3863035;esta
08480436;3992315;no esta
33183168;3475195;no esta
02894058;3439783;no esta
66068042;2763516;esta
08937540;3052369;no esta
96945421;4145915;no esta
76534582;3773862;no esta
74532232;3634769;esta
28572759;3639035;no esta
24380501;4698447;no esta
50846814;4667301;no esta
53400058;4252582;esta
32067648;3988048;no esta
64611976;3454716;no esta
35251804;3037009;esta
17291474;3915515;no esta
35547814;3374502;esta
68702776;3138982;no esta
46960330;3495675;no esta
85674102;2528850;esta
48218509;3156049;esta
33600876;3398396;esta
33588965;3372796;no esta
65446437;3230716;no esta
20163095;2846290;esta
12752170;2725970;esta
08475014;3277223;no esta
41748680;3242663;no esta
66044036;3101863;esta
67995419;3017810;no esta
34315173;3400529;no esta
01414620;2880423;esta
27949998;3125330;no esta
28183039;3276796;no esta
98315529;3495676;no esta
01617511;3209383;esta
81617111;5542819;no esta
08092565;3253329;no esta
20030168;3259303;no esta
42438568;3147516;no esta
53562099;2933330;no esta
54134243;3418023;no esta
72914877;3088636;esta
65665954;3114662;no esta
77666843;3001169;no esta
80056297;3093756;no esta
99074726;3348475;no esta
61219045;3005436;esta
15985569;3286182;no esta
40629399;3691515;no esta
40839272;2979836;no esta
98960568;3180369;no esta
93653643;3130450;esta
81897563;2757117;esta
45811820;3824635;no esta
71148906;4058021;esta
73784965;3261436;no esta
44232906;3086502;no esta
94702993;2872317;esta
24296456;3282342;esta
39698673;3189756;no esta
99220184;4477435;esta
48594218;4614820;no esta
25612365;3886502;esta
82790136;3022929;esta
72150188;3133010;no esta
92342953;4462075;no esta
78035536;3145809;no esta
16387904;3399249;no esta
62493449;3350609;esta
83936982;3261862;no esta
41879066;3641168;esta
48760660;3543035;no esta
64025918;3187196;no esta
11904789;3145809;no esta
97327766;3596368;no esta
45236779;3300262;esta
71938530;2918396;esta
40654283;4471461;no esta
11261584;2915410;esta
30039073;3082236;esta
81736186;3076690;esta
09745118;5355513;no esta
64990652;5823566;no esta
71860539;7970977;no esta
32473420;4143781;no esta
22576051;3533649;no esta
42563692;6295885;esta
33143543;3369383;no esta
85654148;2998610;esta
12818835;3046396;no esta
11730847;3028050;no esta
45061960;4280742;no esta
05269196;3131730;no esta
74273027;2870609;esta
28234961;3040422;esta
56929273;3071143;no esta
97102526;3249490;no esta
68724436;3329702;no esta
90446324;2970876;esta
52444937;2874023;esta
90191563;3054503;esta
96741631;3775142;esta
63968737;3208102;no esta
34369600;3251195;esta
29461198;3098449;no esta
05963700;2996903;no esta
75479574;3372369;no esta
29208973;3115516;esta
45161369;2720423;esta
73578725;3112103;no esta
70331170;3159462;esta
45618160;2653437;esta
26658939;3583995;esta
96406117;3505062;no esta
67469643;3288742;no esta
66214643;3187196;no esta
70012496;3227729;no esta
22716698;4093861;no esta
36096371;3094609;no esta
83535222;3295569;no esta
05689102;3106982;no esta
45821855;3191889;no esta
16768401;3957329;no esta
68238206;2936742;no esta
60850950;3104849;esta
30014566;3170556;no esta
95611072;3210236;no esta
35934515;3655248;no esta
77465397;3461542;no esta
71987496;3222609;no esta
61445834;2943143;esta
51971648;3305809;no esta
13958829;3486289;no esta
54939709;3101436;no esta
44392982;3984635;no esta
60046503;3159036;no esta
08180227;3252902;no esta
31250581;3384742;esta
28946858;3204689;no esta
34530953;3308370;no esta
80643576;3169702;no esta
28832025;3825489;no esta
30377807;3119356;esta
91664802;3590822;no esta
52158783;3223036;no esta
77911643;3249489;no esta
41973069;4475727;no esta
55642267;3190609;no esta
81441616;3352315;no esta
11769244;3570769;no esta
14512745;2957650;esta
09806618;3691941;no esta
26910548;3498236;no esta
23554060;3063889;esta
74669302;3950928;no esta
84195524;3604048;no esta
93392822;3986341;no esta
26463035;3180795;esta
24689488;2636370;esta
24727008;2786556;esta
81752005;3598503;esta
33454045;3336102;esta
15119074;3432956;no esta
81172669;3344209;no esta
23702980;3251196;no esta
44005417;2736637;esta
41167027;3536635;no esta
46644080;3333115;esta
09665800;3077543;no esta
02019782;3765755;esta
69425849;3077543;no esta
11813594;4058448;no esta
19640215;3338236;no esta
51165636;2947410;esta
57471558;2969597;esta
61016659;3394555;no esta
39260368;3514448;no esta
66117190;2783996;esta
67070299;3085650;esta
74042886;4042661;no esta
81469718;3086076;no esta
66967530;4136955;no esta
81514012;3100582;no esta
78719320;3350182;no esta
49330087;4168101;no esta
10117213;3234556;no esta
83895293;3952635;no esta
56878695;3585702;no esta
14010925;3596369;esta
38337051;2770343;esta
71658422;4330234;no esta
66341721;3154769;no esta
53686603;3487569;no esta
10037866;2859089;esta
98424538;3086929;no esta
38998597;3418023;no esta
18829566;3342929;no esta
25829068;3325862;no esta
85067177;2964049;esta
66434831;3143250;esta
99052827;3240529;no esta
39495646;3586555;no esta
61820014;3692795;no esta
18815895;3111250;no esta
66918669;3075836;no esta
52722131;3077543;esta
84653911;3184209;no esta
49338821;3577169;no esta
74140382;3302823;no esta
60878045;3161596;no esta
97711149;3088209;no esta
32727455;3487142;esta
82501575;3145383;no esta
80003522;2942290;esta
34134613;3355302;no esta
27711026;3177383;no esta
50608965;3219196;no esta
47767339;3796476;no esta
85504679;3240102;no esta
71661733;3310076;no esta
70356336;3287462;no esta
47668156;3553275;no esta
55266492;2935890;esta
43177631;3821649;no esta
43575709;3258023;no esta
41648555;3328849;no esta
36160052;3416742;esta
14132812;3151356;no esta
29002727;3179089;no esta
12459448;3356155;no esta
70849129;3189329;no esta
96860030;3727355;no esta
60167893;2881703;esta
40851820;3208103;no esta
88895481;3164155;no esta
52196121;3622822;no esta
93109956;3479035;no esta
60388976;3156903;no esta
42168321;3205116;no esta
86418431;2863357;esta
15545044;2831357;esta
89000286;3229436;no esta
49474692;3252050;no esta
11183268;2954236;no esta
58908876;2785276;esta
24446861;3174823;no esta
95045951;2841170;esta
88472329;3113809;no esta
31599749;3554555;no esta
83802756;3012689;esta
77361232;3021223;no esta
57613477;3418876;no esta
22233358;3464102;no esta
72922211;3007996;esta
81124595;3335676;no esta
86717322;3238823;no esta
93637541;3234983;no esta
06876973;4003835;no esta
43243128;3781115;no esta
08547813;2787410;esta
63180916;3012263;esta
78434642;2927356;esta
97426070;3504636;no esta
28361655;3199996;no esta
37285166;3173969;no esta
49167279;3202130;no esta
07017644;3284475;no esta
95249045;3352316;no esta
14001840;3242236;no esta
97155375;3255036;esta
24113320;3104850;no esta
43607382;3365115;no esta
77687815;2888103;esta
94430418;3553275;no esta
18714218;3262716;no esta
64021042;3193169;no esta
27139933;3153916;esta
38629764;3335675;no esta
77757378;2877010;esta
65815317;3530235;no esta
33095658;3250343;no esta
17821114;3430396;esta
04765492;3774715;no esta
49946202;3005863;esta
51281251;2709329;esta
49683516;3357436;no esta
16875510;3255890;esta
63750971;2798929;esta
36324787;3705169;no esta
75930485;3102716;no esta
36456316;3207675;no esta
12918831;3877969;no esta
21209820;3480315;no esta
26383475;3019090;esta
83897987;3283196;no esta
63010519;2982396;esta
66278407;3403089;no esta
32224793;3190609;esta
16287867;2993916;esta
64839671;2808317;esta
13310619;3155623;esta
35149403;3027623;esta
77946083;3310076;no esta
31227075;3915515;no esta
40743736;3016956;esta
93586564;3363409;no esta
09209509;2909436;esta
45643439;2842023;esta
